race_id,start_lap,end_lap,car_number
5487,38,62,18
5487,63,63,11
5487,64,65,91
5487,66,70,11
5487,71,72,52
5487,73,73,11
5487,74,85,52
5487,86,86,11
5487,87,87,76
5487,88,90,11
5487,91,91,38
5487,92,101,34
5487,102,134,11
5489,1,6,11
5489,7,7,07
5489,8,11,11
5489,12,28,07
5489,29,70,11
5489,71,87,44
5489,88,95,11
5489,96,103,44
5489,104,113,11
5489,114,114,34
5489,115,122,44
5489,123,130,11
5489,131,132,34
5489,133,134,07
5490,1,106,11
5490,107,123,71
5490,124,166,11
5490,167,186,45
5490,187,196,18
5490,197,200,19
5488,1,8,19
5488,9,121,38
5488,122,135,44
5488,136,136,11
5488,137,221,71
5488,222,236,11
5488,237,250,38
5496,1,43,13
5496,44,50,34
5496,51,55,45
5496,56,70,9
5496,71,77,45
5496,78,94,34
5496,95,115,38
5496,116,116,19
5496,117,118,38
5496,119,170,11
5496,171,171,17
5496,172,200,18
5491,1,24,18
5491,25,34,34
5491,35,37,88
5491,38,51,9
5491,52,71,11
5491,72,75,9
5491,76,83,11
5491,84,95,98
5491,96,127,11
5491,128,132,71
5491,133,135,13
5491,136,152,11
5491,153,153,9
5491,154,171,11
5491,172,173,99
5491,174,174,11
5492,0,0,13
5492,1,25,11
5492,26,26,33
5492,27,53,11
5492,54,55,7
5492,56,57,9
5492,58,95,7
5492,96,99,07
5492,100,134,7
5494,1,50,11
5494,51,74,17
5494,75,80,11
5494,81,143,9
5494,144,144,11
5494,145,149,9
5494,150,254,11
5494,255,255,38
5495,1,2,17
5495,3,4,11
5495,5,15,44
5495,16,34,11
5495,35,39,45
5495,40,43,11
5495,44,44,45
5495,45,64,11
5495,65,68,45
5495,69,103,11
5495,104,104,42
5495,105,114,71
5495,115,115,52
5495,116,116,56
5495,117,134,11
5497,1,10,11
5497,11,11,7
5497,12,18,11
5497,19,48,34
5497,49,49,11
5497,50,59,71
5497,60,99,11
5497,100,150,71
5501,1,1,66
5501,2,5,7
5501,6,6,81
5501,7,29,7
5501,30,40,11
5501,41,49,7
5501,50,67,11
5501,68,68,45
5501,69,81,7
5501,82,82,45
5501,83,86,7
5501,87,110,9
5501,111,111,44
5501,112,113,9
5501,114,114,44
5501,115,117,7
5501,118,119,17
5501,120,120,15
5501,121,132,07
5501,133,137,9
5501,138,139,52
5498,1,17,11
5498,18,22,34
5498,23,26,52
5498,27,43,11
5498,44,46,71
5498,47,60,11
5498,61,80,34
5509,1,94,11
5509,95,95,34
5509,96,100,11
5499,1,20,11
5499,21,125,34
5499,126,145,52
5499,146,200,34
5503,1,12,11
5503,13,14,17
5503,15,15,99
5503,16,37,11
5503,38,38,19
5503,39,39,7
5503,40,41,99
5503,42,71,52
5503,72,81,11
5500,1,17,11
5500,18,74,98
5500,75,75,11
5500,76,79,98
5500,80,102,11
5500,103,112,98
5500,113,121,11
5500,122,143,98
5500,144,144,13
5500,145,150,98
5500,151,155,11
5500,156,199,98
5500,200,230,7
5500,231,250,11
5493,1,10,38
5493,11,30,34
5493,31,59,11
5493,60,94,34
5493,95,97,11
5493,98,98,9
5493,99,111,11
5493,112,127,34
5493,128,147,11
5502,1,56,11
5502,57,70,13
5502,71,136,11
5502,137,140,62
5502,141,250,34
5508,1,56,11
5508,57,103,44
5508,104,107,71
5508,108,175,11
5505,1,17,1
5505,18,21,52
5505,22,22,98
5505,23,37,1
5505,38,38,11
5505,39,41,52
5505,42,65,1
5505,66,70,11
