race_id,start_lap,end_lap,car_number
4708,69,69,18
4708,70,111,4
4708,112,121,2
4708,122,126,24
4708,127,137,2
4708,138,138,32
4708,139,139,62
4708,140,192,41
4708,193,193,10
4709,1,40,22
4709,41,49,47
4709,50,51,43
4709,52,62,22
4709,63,63,17
4709,64,71,12
4709,72,120,22
4709,121,121,12
4709,122,137,2
4709,138,213,4
4709,214,223,2
4709,224,267,9
4710,1,30,18
4710,31,44,11
4710,45,45,14
4710,46,115,18
4710,116,132,11
4710,133,359,22
4710,360,376,78
4710,377,418,22
4710,419,459,2
4710,460,498,22
4710,499,499,78
4710,500,500,22
4711,1,32,12
4711,33,131,4
4711,132,152,22
4711,153,155,88
4711,156,157,43
4711,158,159,48
4711,160,172,4
4711,173,176,22
4711,177,226,2
4711,227,227,12
4711,228,253,22
4711,254,280,4
4711,281,283,22
4711,284,292,48
4711,293,310,4
4711,311,317,12
4711,318,337,4
4712,1,72,4
4712,73,78,9
4712,79,79,12
4712,80,83,9
4712,84,135,41
4712,136,136,12
4712,137,143,78
4712,144,224,18
4712,225,230,9
4712,231,231,12
4712,232,243,2
4712,244,244,78
4712,245,264,2
4712,265,265,4
4712,266,276,20
4712,277,312,18
4713,1,36,11
4713,37,39,78
4713,40,41,34
4713,42,42,11
4713,43,82,4
4713,83,83,42
4713,84,86,4
4713,87,90,42
4713,91,104,22
4713,105,117,42
4713,118,119,4
4713,120,120,78
4713,121,124,11
4713,125,147,42
4713,148,159,4
4713,160,163,42
4713,164,166,22
4713,167,167,4
4713,168,218,22
4713,219,230,78
4713,231,251,18
4713,252,255,78
4713,256,267,22
4714,1,2,21
4714,3,3,42
4714,4,8,21
4714,9,32,42
4714,33,33,0
4714,34,35,1
4714,36,46,42
4714,47,63,88
4714,64,64,0
4714,65,68,98
4714,69,74,22
4714,75,75,42
4714,76,96,22
4714,97,103,42
4714,104,104,22
4714,105,121,42
4714,122,126,18
4714,127,129,16
4714,130,132,11
4714,133,143,9
4715,0,0,20
4715,1,4,22
4715,5,16,20
4715,17,36,98
4715,37,39,22
4715,40,82,98
4715,83,83,22
4715,84,127,98
4715,128,129,22
4715,130,163,98
4716,0,0,20
4716,1,42,42
4716,43,48,20
4716,49,94,42
4716,95,127,22
4716,128,135,42
4716,136,139,00
4716,140,151,7
4716,152,186,42
4716,187,189,9
4716,190,200,42
4717,1,10,7
4717,11,33,22
4717,34,49,7
4717,50,53,9
4717,54,92,18
4717,93,142,7
4717,143,163,22
4717,164,168,20
4717,169,170,9
4717,171,178,24
4717,179,200,22
4718,1,4,20
4718,5,121,22
4718,122,123,7
4718,124,127,1
4718,128,140,22
4718,141,141,39
4718,142,150,22
4719,1,75,22
4719,76,83,20
4719,84,92,19
4719,93,93,38
4719,94,132,21
4719,133,142,22
4719,143,144,20
4719,145,145,11
4719,146,147,4
4719,148,148,51
4719,149,153,5
4719,154,200,22
4720,0,0,00
4720,1,47,7
4720,48,48,00
4720,49,55,21
4720,56,90,20
4720,91,91,22
4720,92,109,18
4720,110,163,21
4720,164,173,18
4720,174,183,98
4720,184,285,19
4720,286,286,18
4720,287,290,19
4720,291,300,18
4721,1,43,00
4721,44,68,20
4721,69,79,21
4721,80,115,42
4721,116,131,20
4721,132,154,1
4721,155,155,18
4721,156,162,1
4721,163,171,18
4721,172,250,20
4722,1,27,21
4722,28,28,39
4722,29,40,21
4722,41,41,16
4722,42,52,1
4722,53,53,93
4722,54,54,74
4722,55,55,20
4722,56,74,1
4722,75,109,7
4722,110,112,22
4722,113,114,9
4722,115,115,23
4724,1,22,19
4724,23,48,1
4724,49,52,60
4724,53,53,2
4724,54,76,9
4724,77,93,7
4724,94,104,19
4724,105,110,1
4724,111,129,7
4724,130,130,1
4724,131,132,0
4724,133,200,7
4723,0,0,22
4723,1,1,18
4723,2,26,22
4723,27,48,18
4723,49,49,38
4723,50,93,18
4723,94,101,22
4723,102,128,00
4723,129,129,0
4723,130,131,00
4723,132,157,18
4723,158,160,21
4723,161,204,22
4725,1,2,00
4725,3,26,18
4725,27,27,12
4725,28,48,00
4725,49,51,22
4725,52,55,42
4725,56,60,19
4725,61,100,18
4726,0,0,18
4726,1,1,22
4726,2,2,1
4726,3,31,18
4726,32,34,98
4726,35,41,22
4726,42,49,23
4726,50,57,98
4726,58,66,1
4726,67,71,61
4726,72,75,3
4726,76,76,16
4726,77,87,3
4726,88,88,21
4726,89,91,3
4727,1,58,22
4727,59,88,7
4727,89,89,21
4727,90,90,7
4727,91,91,21
4727,92,124,7
4727,125,129,00
4727,130,180,7
4727,181,181,20
4727,182,197,7
4727,198,198,20
4727,199,204,7
4727,205,205,00
4727,206,250,7
4739,0,0,42
4739,1,11,9
4739,12,24,18
4739,25,48,9
4739,49,51,98
4739,52,71,20
4739,72,103,42
4739,104,116,98
4739,117,117,20
4739,118,119,60
4739,120,141,98
4739,142,169,42
4739,170,180,19
4739,181,200,42
4728,0,0,18
4728,1,8,00
4728,9,32,42
4728,33,57,22
4728,58,63,42
4728,64,64,24
4728,65,77,22
4728,78,80,1
4728,81,81,22
4728,82,95,1
4728,96,105,42
4729,1,14,00
4729,15,79,18
4729,80,93,42
4729,94,134,18
4729,135,138,5
4729,139,143,18
4729,144,151,21
4729,152,183,7
4729,184,200,20
4730,0,0,22
4730,1,48,20
4730,49,49,18
4730,50,53,22
4730,54,57,18
4730,58,83,22
4730,84,84,18
4730,85,93,22
4730,94,119,1
4730,120,145,20
4730,146,163,22
4730,164,166,21
4730,167,181,22
4730,182,200,20
4732,1,26,1
4732,27,67,00
4732,68,82,1
4732,83,115,00
4732,116,123,20
4732,124,153,00
4732,154,200,20
4732,201,201,19
4732,202,206,18
4732,207,212,3
4732,213,249,20
4732,250,255,7
4732,256,257,20
4733,1,22,22
4733,23,30,12
4733,31,41,23
4733,42,44,12
4733,45,46,18
4733,47,50,12
4733,51,55,18
4733,56,56,22
4733,57,60,36
4733,61,61,51
4733,62,62,9
4733,63,73,12
4733,74,74,18
4733,75,82,22
4734,1,17,22
4734,18,21,7
4734,22,42,22
4734,43,49,90
4734,50,63,22
4734,64,64,20
4734,65,71,22
4734,72,75,7
4735,1,69,18
4735,70,73,42
4735,74,74,22
4735,75,79,00
4735,80,113,42
4735,114,114,22
4735,115,172,42
4735,173,173,23
4735,174,185,1
4735,186,203,20
4735,204,261,42
4735,262,262,23
4735,263,310,42
4736,1,10,2
4736,11,12,3
4736,13,14,22
4736,15,21,21
4736,22,22,7
4736,23,28,3
4736,29,30,2
4736,31,31,39
4736,32,37,7
4736,38,38,18
4736,39,45,7
4737,1,48,42
4737,49,49,38
4737,50,52,42
4737,53,70,98
4737,71,93,42
4737,94,95,38
4737,96,110,42
4737,111,112,22
4737,113,113,42
4737,114,114,8
4737,115,147,22
4731,0,0,22
4731,1,11,7
4731,12,12,38
4731,13,14,3
4731,15,15,7
4731,16,17,3
4731,18,29,7
4731,30,31,42
4731,32,34,2
4731,35,37,9
4731,38,62,21
4731,63,65,10
4731,66,70,2
4731,71,83,23
4731,84,100,7
4740,1,2,00
4740,3,11,42
4740,12,12,00
4740,13,70,42
4740,71,71,21
4740,72,130,42
4740,131,131,7
4740,132,134,42
4740,135,148,7
4740,149,179,42
4740,180,180,7
4740,181,200,42
4738,1,7,20
4738,8,34,7
4738,35,35,20
4738,36,45,7
4738,46,79,21
4738,80,123,20
4738,124,152,88
4738,153,153,20
4738,154,220,88
4738,221,221,21
4738,222,236,2
4738,237,250,20
4742,1,13,22
4742,14,17,21
4742,18,26,98
4742,27,31,20
4742,32,55,98
4741,0,0,21
4741,1,47,20
4741,48,51,21
4741,52,74,7
4741,75,93,21
4741,94,95,23
4741,96,132,00
4741,133,166,20
4741,167,167,00
4741,168,171,19
4741,172,200,20
4743,1,48,21
4743,49,50,90
4743,51,59,21
4743,60,93,42
4743,94,149,21
4743,150,151,9
4743,152,165,21
4743,166,167,2
4743,168,169,1
4743,170,170,21
4743,171,200,42
4744,0,0,20
4744,1,6,3
4744,7,24,9
4744,25,51,21
4744,52,80,9
4744,81,85,00
4744,86,86,9
4744,87,92,00
4744,93,127,20
4744,128,131,19
4744,132,138,21
4744,139,144,7
4744,145,152,21
4744,153,183,7
4744,184,189,42
4744,190,193,00
4744,194,199,9
4744,200,200,00
4745,1,20,42
4745,21,48,7
4745,49,49,21
4745,50,52,22
4745,53,93,7
4745,94,94,20
4745,95,107,42
4745,108,200,20
4746,1,93,00
4746,94,145,42
4746,146,147,00
4746,148,154,9
4746,155,163,20
4746,164,200,9
4747,1,2,4
4747,3,7,21
4747,8,14,4
4747,15,16,21
4747,17,22,4
4747,23,23,3
4747,24,25,7
4747,26,26,18
4747,27,42,21
4747,43,43,52
4747,44,46,4
4747,47,47,25
4747,48,48,98
4747,49,49,25
4747,50,50,98
4747,51,58,8
4747,59,65,21
4747,66,70,8
4747,71,81,4
4747,82,90,24
4747,91,91,4
4747,92,100,21
4748,0,0,4
4748,1,43,18
4748,44,50,88
4748,51,52,21
4748,53,83,4
4748,84,92,21
4748,93,128,4
4748,129,131,13
4748,132,132,21
4748,133,134,16
4763,1,15,51
4763,16,20,52
4763,21,32,18
4763,33,35,98
4763,36,39,51
4763,40,40,98
4763,41,42,51
4763,43,68,52
4763,69,70,16
4763,71,83,51
4763,84,108,16
4763,109,114,51
4763,115,117,25
4763,118,119,45
4763,120,134,51
4749,1,25,41
4749,26,29,88
4749,30,76,41
4749,77,81,52
4749,82,82,41
4749,83,83,52
4749,84,92,41
4749,93,93,4
4749,94,145,41
4749,146,219,54
4749,220,250,8
4752,1,49,18
4752,50,60,75
4752,61,121,21
4752,122,123,97
4752,124,186,21
4752,187,187,18
4752,188,188,21
4752,189,198,18
4752,199,210,21
4750,0,0,18
4750,1,4,88
4750,5,48,18
4750,49,49,41
4750,50,83,18
4750,84,87,24
4750,88,104,18
4750,105,106,52
4750,107,133,18
4750,134,137,52
4750,138,138,4
4750,139,152,21
4750,153,161,13
4750,162,167,18
4751,1,2,21
4751,3,3,18
4751,4,9,21
4751,10,21,18
4751,22,26,21
4751,27,42,16
4751,43,63,8
4751,64,64,3
4751,65,71,16
4751,72,81,21
4751,82,86,16
4751,87,134,21
4753,1,1,52
4753,2,20,18
4753,21,29,4
4753,30,32,52
4753,33,33,41
4753,34,42,52
4753,43,49,51
4753,50,75,4
4753,76,82,98
4753,83,109,4
4753,110,113,54
4753,114,116,24
4753,117,167,21
4755,1,30,51
4755,31,50,88
4755,51,64,8
4755,65,68,46
4755,69,75,18
4755,76,76,8
4755,77,124,52
4755,125,200,16
4754,1,36,98
4754,37,70,46
4754,71,71,4
4754,72,81,18
4754,82,99,16
4754,100,100,8
4754,101,153,18
4754,154,160,24
4762,1,1,18
4762,2,25,25
4762,26,34,18
4762,35,37,8
4762,38,38,18
4762,39,40,7
4762,41,63,18
4762,64,64,16
4762,65,72,18
4762,73,73,10
4762,74,87,8
4762,88,97,16
4762,98,122,8
4762,123,126,16
4762,127,135,8
4762,136,136,16
4762,137,149,8
4762,150,150,16
4756,1,26,18
4756,27,27,41
4756,28,32,18
4756,33,42,41
4756,43,73,18
4756,74,83,75
4756,84,85,52
4756,86,87,75
4756,88,122,52
4756,123,125,41
4756,126,126,4
4756,127,150,41
4757,1,26,41
4757,27,27,52
4757,28,45,41
4757,46,91,27
4757,92,144,51
4757,145,151,27
4757,152,152,98
4757,153,153,27
4758,0,0,51
4758,1,1,4
4758,2,11,51
4758,12,17,4
4758,18,26,51
4758,27,27,18
4758,28,28,13
4758,29,32,52
4758,33,36,25
4758,37,60,51
4759,1,4,8
4759,5,6,18
4759,7,11,4
4759,12,13,8
4759,14,22,52
4759,23,26,16
4759,27,42,98
4759,43,45,18
4759,46,63,88
4759,64,73,18
4759,74,76,52
4759,77,80,21
4759,81,81,49
4759,82,84,18
4759,85,87,4
4759,88,99,21
4759,100,100,16
4760,1,31,51
4760,32,116,8
4760,117,123,21
4760,124,130,18
4760,131,176,21
4760,177,195,8
4760,196,200,21
4761,1,6,41
4761,7,22,18
4761,23,24,25
4761,25,33,18
4761,34,34,24
4761,35,44,18
4761,45,53,21
4761,54,64,4
4761,65,65,24
4764,1,33,18
4764,34,40,52
4764,41,41,98
4764,42,49,52
4764,50,62,98
4764,63,63,3
4764,64,68,4
4764,69,84,98
4764,85,85,3
4764,86,89,98
4764,90,91,52
4764,92,94,98
4764,95,95,41
4764,96,96,98
4764,97,99,41
4764,100,104,21
4764,105,107,88
4764,108,115,21
4764,116,116,88
4764,117,124,21
4764,125,142,16
4764,143,144,98
4765,0,0,51
4765,1,9,2
4765,10,15,21
4765,16,21,98
4765,22,23,87
4765,24,25,02
4765,26,26,2
4765,27,31,02
4765,32,33,2
4765,34,34,02
4765,35,37,2
4765,38,41,4
4765,42,42,54
4765,43,48,98
4765,49,55,88
4765,56,57,21
4765,58,59,98
4765,60,62,10
4765,63,71,4
4765,72,88,98
4765,89,90,24
4765,91,93,18
4765,94,94,25
4766,1,39,4
4766,40,105,21
4766,106,111,17
4766,112,159,21
4766,160,166,13
4766,167,200,21
4767,1,1,21
4767,2,6,52
4767,7,8,18
4767,9,26,24
4767,27,28,2
4767,29,35,24
4767,36,70,13
4767,71,107,4
4767,108,114,52
4767,115,121,24
4767,122,123,41
4767,124,146,4
4767,147,147,24
4768,1,32,18
4768,33,48,16
4768,49,94,51
4768,95,95,88
4768,96,126,8
4768,127,135,98
4768,136,146,18
4768,147,147,98
4768,148,150,16
4769,1,33,98
4769,34,36,88
4769,37,38,18
4769,39,39,88
4769,40,66,16
4769,67,98,18
4769,99,101,16
4769,102,102,2
4769,103,104,41
4769,105,105,3
4769,106,134,16
