vehicle_number,driver_name,vehicle_manufacturer,leader_lap,lap_count,pit_in_flag_status,pit_out_flag_status,pit_in_race_time,pit_out_race_time,total_duration,box_stop_race_time,box_leave_race_time,pit_stop_duration,in_travel_duration,out_travel_duration,pit_stop_type,left_front_tire_changed,left_rear_tire_changed,right_front_tire_changed,right_rear_tire_changed,previous_lap_time,next_lap_time,pit_in_rank,pit_out_rank,positions_gained_lost,race_id
52,Stewart Friesen,Toyota,65,63,2,2,3095.038,3148.263,53.2249,3102.2534,3127.4448,25.1913,7.2154,20.8181,FOUR_WHEEL_CHANGE,True,True,True,True,0,0,30,30,0,5469
52,Stewart Friesen,Toyota,109,107,1,1,4642.322,4689.676,47.354,4648.9577,4669.1767,20.219,6.6357,20.4992,FOUR_WHEEL_CHANGE,True,True,True,True,0,0,23,27,-4,5469
91,Zane Smith(i),Chevrolet,32,32,2,2,1459.244,1505.502,46.258,1480.514,1498.6975,18.1834,21.27,6.8044,FOUR_WHEEL_CHANGE,True,True,True,True,0,0,2,3,-1,5469
91,Zane Smith(i),Chevrolet,62,62,2,2,2833.989,2881.119,47.13,2855.037,2874.1221,19.085,21.048,6.9968,FOUR_WHEEL_CHANGE,True,True,True,True,0,0,1,8,-7,5469
91,Zane Smith(i),Chevrolet,95,94,1,1,4150.2389,4195.41,45.171,4170.9706,4188.8883,17.9177,20.7316,6.5216,FOUR_WHEEL_CHANGE,True,True,True,True,0,0,4,22,-18,5469
19,Christian Eckes,Chevrolet,32,32,2,2,1459.501,1503.302,43.8009,1483.0165,1499.4649,16.4483,23.5155,3.837,FOUR_WHEEL_CHANGE,True,True,True,True,0,0,3,1,2,5469
19,Christian Eckes,Chevrolet,62,62,2,2,2834.576,2877.686,43.11,2857.9731,2873.8886,15.9154,23.3971,3.7973,FOUR_WHEEL_CHANGE,True,True,True,True,0,0,3,1,2,5469
19,Christian Eckes,Chevrolet,95,95,1,1,4184.4889,4228.443,43.954,4207.908,4224.6913,16.7832,23.419,3.7516,FOUR_WHEEL_CHANGE,True,True,True,True,0,0,2,14,-12,5469
99,Ben Rhodes,Ford,32,32,2,2,1460.47,1507.927,47.4569,1479.0793,1498.931,19.8517,18.6093,8.9959,FOUR_WHEEL_CHANGE,True,True,True,True,0,0,6,9,-3,5469
99,Ben Rhodes,Ford,62,62,2,2,2837.0479,2884.335,47.287,2855.7377,2874.022,18.2843,18.6897,10.3129,FOUR_WHEEL_CHANGE,True,True,True,True,0,0,10,14,-4,5469
99,Ben Rhodes,Ford,96,95,1,1,4200.41,4249.479,49.069,4219.1192,4240.7402,21.621,18.7092,8.7387,FOUR_WHEEL_CHANGE,True,True,True,True,0,0,13,27,-14,5469
18,Tyler Ankrum,Chevrolet,32,32,2,2,1461.23,1509.176,47.9459,1486.3186,1504.8034,18.4847,25.0886,4.3725,FOUR_WHEEL_CHANGE,True,True,True,True,0,0,8,12,-4,5469
18,Tyler Ankrum,Chevrolet,62,62,2,2,2838.246,2882.839,44.5929,2863.1782,2880.6622,17.4839,24.9322,2.1767,FOUR_WHEEL_CHANGE,True,True,True,True,0,0,13,12,1,5469
18,Tyler Ankrum,Chevrolet,98,97,1,1,4271.24,4314.4129,43.1729,4295.6641,4312.253,16.5888,24.4241,2.1599,FOUR_WHEEL_CHANGE,True,True,True,True,0,0,3,18,-15,5469
11,Corey Heim,Toyota,32,32,2,2,1458.92,1505.553,46.633,1483.1499,1501.6336,18.4836,24.2299,3.9193,FOUR_WHEEL_CHANGE,True,True,True,True,0,0,1,4,-3,5469
11,Corey Heim,Toyota,62,62,2,2,2834.303,2878.933,44.63,2858.507,2875.8571,17.35,24.204,3.0758,FOUR_WHEEL_CHANGE,True,True,True,True,0,0,2,2,0,5469
11,Corey Heim,Toyota,94,94,1,1,4147.88,4190.872,42.992,4172.2385,4188.0208,15.7822,24.3585,2.8511,FOUR_WHEEL_CHANGE,True,True,True,True,0,0,2,21,-19,5469
88,Matt Crafton,Ford,32,32,2,2,1464.585,1514.459,49.874,1478.3786,1497.8633,19.4847,13.7936,16.5956,FOUR_WHEEL_CHANGE,True,True,True,True,0,0,16,19,-3,5469
88,Matt Crafton,Ford,62,62,2,2,2839.327,2885.106,45.7789,2853.1352,2871.5196,18.3843,13.8082,13.5863,FOUR_WHEEL_CHANGE,True,True,True,True,0,0,16,16,0,5469
88,Matt Crafton,Ford,95,95,1,1,4195.402,4239.492,44.09,4209.4095,4226.0259,16.6164,14.0075,13.466,FOUR_WHEEL_CHANGE,True,True,True,True,0,0,9,30,-21,5469
42,Matt Mills,Chevrolet,32,32,2,2,1466.788,1516.421,49.633,1477.411,1498.3638,20.9528,10.623,18.0571,FOUR_WHEEL_CHANGE,True,True,True,True,0,0,21,23,-2,5469
42,Matt Mills,Chevrolet,62,62,2,2,2841.757,2893.643,51.8859,2853.0017,2876.2575,23.2557,11.2447,17.3854,FOUR_WHEEL_CHANGE,True,True,True,True,0,0,22,24,-2,5469
42,Matt Mills,Chevrolet,95,94,1,1,4173.196,4224.15,50.9539,4183.8499,4206.8059,22.9559,10.6539,17.344,FOUR_WHEEL_CHANGE,True,True,True,True,0,0,23,30,-7,5469
9,Grant Enfinger,Chevrolet,32,32,2,2,1465.869,1514.769,48.9,1486.1518,1507.5059,21.3541,20.2828,7.263,FOUR_WHEEL_CHANGE,True,True,True,True,0,0,19,20,-1,5469
9,Grant Enfinger,Chevrolet,62,62,2,2,2843.105,2891.3739,48.2689,2863.7121,2884.2985,20.5863,20.6071,7.0754,FOUR_WHEEL_CHANGE,True,True,True,True,0,0,25,22,3,5469
9,Grant Enfinger,Chevrolet,96,95,1,1,4202.437,4246.113,43.676,4222.8228,4238.9718,16.1489,20.3858,7.1411,FOUR_WHEEL_CHANGE,True,True,True,True,0,0,16,26,-10,5469
17,Taylor Gray,Toyota,32,32,2,2,1463.471,1510.164,46.6929,1486.5521,1505.691,19.1388,23.0811,4.4729,FOUR_WHEEL_CHANGE,True,True,True,True,0,0,14,13,1,5469
17,Taylor Gray,Toyota,62,62,2,2,2838.618,2883.255,44.637,2861.5767,2878.5263,16.9496,22.9587,4.7286,FOUR_WHEEL_CHANGE,True,True,True,True,0,0,14,13,1,5469
17,Taylor Gray,Toyota,95,95,1,1,4193.026,4238.272,45.246,4215.6824,4233.6333,17.9508,22.6564,4.6386,FOUR_WHEEL_CHANGE,True,True,True,True,0,0,7,20,-13,5469
17,Taylor Gray,Toyota,111,110,1,1,4733.853,4795.491,61.6379,4757.4341,4790.936,33.5018,23.5811,4.5549,TWO_WHEEL_CHANGE_RIGHT,False,False,True,True,0,0,18,27,-9,5469
15,Tanner Gray,Toyota,32,32,2,2,1465.453,1509.491,44.038,1476.677,1493.3255,16.6484,11.224,16.1654,FOUR_WHEEL_CHANGE,True,True,True,True,0,0,18,11,7,5469
15,Tanner Gray,Toyota,62,62,2,2,2837.451,2880.724,43.273,2848.9645,2864.4795,15.515,11.5135,16.2444,FOUR_WHEEL_CHANGE,True,True,True,True,0,0,11,7,4,5469
15,Tanner Gray,Toyota,95,95,1,1,4191.118,4234.481,43.3629,4202.6362,4218.4852,15.849,11.5182,15.9957,FOUR_WHEEL_CHANGE,True,True,True,True,0,0,4,19,-15,5469
1,Brett Moffitt,Toyota,32,32,2,2,1462.263,1511.558,49.295,1471.5385,1493.2588,21.7203,9.2755,18.2991,FOUR_WHEEL_CHANGE,True,True,True,True,0,0,11,15,-4,5469
1,Brett Moffitt,Toyota,62,62,2,2,2835.587,2880.458,44.871,2844.8936,2862.1439,17.2502,9.3066,18.314,FOUR_WHEEL_CHANGE,True,True,True,True,0,0,6,4,2,5469
1,Brett Moffitt,Toyota,95,95,1,1,4186.214,4230.78,44.5659,4195.9629,4212.4792,16.5163,9.7489,18.3007,FOUR_WHEEL_CHANGE,True,True,True,True,0,0,3,16,-13,5469
66,Cam Waters,Ford,32,32,2,2,1468.637,1539.132,70.495,1485.4856,1526.3433,40.8576,16.8486,12.7886,FOUR_WHEEL_CHANGE,True,True,True,True,0,0,25,28,-3,5469
66,Cam Waters,Ford,62,62,2,2,2841.005,2889.202,48.197,2857.2058,2877.2823,20.0765,16.2008,11.9196,FOUR_WHEEL_CHANGE,True,True,True,True,0,0,20,20,0,5469
66,Cam Waters,Ford,97,96,1,1,4241.809,4292.188,50.3789,4258.4263,4280.5433,22.1169,16.6173,11.6446,FOUR_WHEEL_CHANGE,True,True,True,True,0,0,10,28,-18,5469
41,Bayley Currey,Chevrolet,32,32,2,2,1463.989,1511.112,47.123,1476.1097,1495.7946,19.6849,12.1207,15.3173,FOUR_WHEEL_CHANGE,True,True,True,True,0,0,15,14,1,5469
41,Bayley Currey,Chevrolet,62,62,2,2,2837.8939,2881.995,44.101,2850.0656,2866.6149,16.5493,12.1716,15.38,FOUR_WHEEL_CHANGE,True,True,True,True,0,0,12,10,2,5469
41,Bayley Currey,Chevrolet,95,94,1,1,4161.414,4206.259,44.845,4173.7066,4191.1238,17.4172,12.2926,15.1351,FOUR_WHEEL_CHANGE,True,True,True,True,0,0,13,25,-12,5469
5,Dean Thompson,Toyota,32,32,2,2,1465.057,1511.864,46.807,1478.3118,1496.6955,18.3836,13.2548,15.1684,FOUR_WHEEL_CHANGE,True,True,True,True,0,0,17,16,1,5469
5,Dean Thompson,Toyota,62,62,2,2,2840.569,2887.8359,47.2669,2854.6367,2873.7885,19.1518,14.0677,14.0474,FOUR_WHEEL_CHANGE,True,True,True,True,0,0,19,19,0,5469
5,Dean Thompson,Toyota,96,96,1,1,4228.653,4274.527,45.8739,4241.9434,4260.5617,18.6183,13.2904,13.9652,FOUR_WHEEL_CHANGE,True,True,True,True,0,0,2,13,-11,5469
45,Kaden Honeycutt,Chevrolet,32,32,2,2,1460.154,1504.8309,44.6769,1469.8701,1486.9859,17.1158,9.7161,17.845,FOUR_WHEEL_CHANGE,True,True,True,True,0,0,5,2,3,5469
45,Kaden Honeycutt,Chevrolet,62,62,2,2,2834.918,2880.0,45.0819,2845.4942,2862.1772,16.683,10.5762,17.8227,FOUR_WHEEL_CHANGE,True,True,True,True,0,0,4,3,1,5469
45,Kaden Honeycutt,Chevrolet,95,95,1,1,4181.169,4227.671,46.502,4190.8245,4209.8099,18.9853,9.6555,17.861,FOUR_WHEEL_CHANGE,True,True,True,True,0,0,1,13,-12,5469
32,Bret Holmes,Chevrolet,32,32,2,2,1467.9369,1518.296,50.359,1491.0244,1512.3104,21.286,23.0874,5.9855,FOUR_WHEEL_CHANGE,True,True,True,True,0,0,24,24,0,5469
32,Bret Holmes,Chevrolet,62,62,2,2,2840.119,2886.054,45.9349,2862.4442,2880.0277,17.5835,22.3252,6.0262,FOUR_WHEEL_CHANGE,True,True,True,True,0,0,18,17,1,5469
32,Bret Holmes,Chevrolet,97,96,1,1,4234.742,4278.88,44.1379,4256.7913,4273.1074,16.316,22.0493,5.7725,FOUR_WHEEL_CHANGE,True,True,True,True,0,0,4,20,-16,5469
38,Layne Riggs #,Ford,32,32,2,2,1466.382,1514.048,47.6659,1481.3815,1501.1665,19.7849,14.9995,12.8814,FOUR_WHEEL_CHANGE,True,True,True,True,0,0,20,18,2,5469
38,Layne Riggs #,Ford,62,62,2,2,2842.201,2923.771,81.57,2857.7729,2910.023,52.25,15.5719,13.7479,FOUR_WHEEL_CHANGE,True,True,True,True,0,0,23,28,-5,5469
38,Layne Riggs #,Ford,65,64,2,2,3056.13,3093.814,37.6839,3071.7896,3080.131,8.3414,15.6596,13.6829,OTHER,False,False,False,False,0,0,27,28,-1,5469
38,Layne Riggs #,Ford,95,94,1,1,4174.854,4219.593,44.7389,4189.3898,4206.9404,17.5505,14.5358,12.6525,FOUR_WHEEL_CHANGE,True,True,True,True,0,0,25,28,-3,5469
46,Thad Moffitt #,Chevrolet,32,32,2,2,1470.421,1522.78,52.3589,1478.1784,1504.1694,25.991,7.7574,18.6105,FOUR_WHEEL_CHANGE,True,True,True,True,0,0,28,25,3,5469
46,Thad Moffitt #,Chevrolet,62,62,2,2,2843.889,2895.236,51.3469,2851.834,2872.3871,20.5531,7.945,22.8488,FOUR_WHEEL_CHANGE,True,True,True,True,0,0,26,25,1,5469
46,Thad Moffitt #,Chevrolet,97,96,1,1,4245.245,4303.317,58.072,4253.2879,4280.4479,27.16,8.0429,22.869,FOUR_WHEEL_CHANGE,True,True,True,True,0,0,11,29,-18,5469
76,Spencer Boyd,Chevrolet,33,32,2,2,1561.299,1622.65,61.351,1574.6424,1605.2723,30.6298,13.3434,17.3776,FOUR_WHEEL_CHANGE,True,True,True,True,0,0,32,31,1,5469
76,Spencer Boyd,Chevrolet,63,61,2,2,2937.192,3000.969,63.777,2951.1339,2983.0992,31.9652,13.9419,17.8697,FOUR_WHEEL_CHANGE,True,True,True,True,0,0,31,31,0,5469
76,Spencer Boyd,Chevrolet,99,96,1,1,4337.198,4403.312,66.1139,4349.7194,4386.7892,37.0698,12.5214,16.5227,FOUR_WHEEL_CHANGE,True,True,True,True,0,0,31,31,0,5469
33,Lawless Alan,Ford,32,32,2,2,1469.237,1618.372,149.135,1484.2844,1525.5191,41.2347,15.0474,92.8528,OTHER,False,False,False,False,0,0,26,29,-3,5469
33,Lawless Alan,Ford,35,33,2,2,1679.924,1732.347,52.423,1695.0305,1718.5867,23.5561,15.1065,13.7602,FOUR_WHEEL_CHANGE,True,True,True,True,0,0,30,32,-2,5469
33,Lawless Alan,Ford,63,62,2,2,2938.341,2994.27,55.929,2953.7031,2979.8292,26.126,15.3621,14.4407,FOUR_WHEEL_CHANGE,True,True,True,True,0,0,30,28,2,5469
33,Lawless Alan,Ford,108,106,1,1,4611.589,4661.973,50.384,4626.7685,4647.9891,21.2205,15.1795,13.9838,FOUR_WHEEL_CHANGE,True,True,True,True,0,0,24,28,-4,5469
22,Mason Maggio,Ford,33,33,2,2,1561.9369,1625.982,64.045,1580.448,1614.3151,33.8671,18.511,11.6668,FOUR_WHEEL_CHANGE,True,True,True,True,0,0,1,30,-29,5469
22,Mason Maggio,Ford,63,63,2,2,2939.502,3021.092,81.59,2958.0742,3009.1243,51.0501,18.5722,11.9676,FOUR_WHEEL_CHANGE,True,True,True,True,0,0,2,28,-26,5469
22,Mason Maggio,Ford,99,98,1,1,4331.6809,4398.166,66.485,4348.8852,4386.7892,37.904,17.2042,11.3767,FOUR_WHEEL_CHANGE,True,True,True,True,0,0,11,28,-17,5469
10,Jennifer Jo Cobb,Chevrolet,33,32,2,2,1559.946,1626.659,66.713,1584.7521,1622.0561,37.304,24.8061,4.6028,FOUR_WHEEL_CHANGE,True,True,True,True,0,0,30,32,-2,5469
10,Jennifer Jo Cobb,Chevrolet,63,61,2,2,2938.95,3004.596,65.646,2963.5462,2999.8158,36.2696,24.5962,4.7801,FOUR_WHEEL_CHANGE,True,True,True,True,0,0,32,32,0,5469
10,Jennifer Jo Cobb,Chevrolet,91,87,1,1,4051.691,4118.972,67.2809,4077.1404,4114.4443,37.3039,25.4494,4.5276,FOUR_WHEEL_CHANGE,True,True,True,True,0,0,32,32,0,5469
2,Nick Sanchez,Chevrolet,32,32,2,2,1463.076,1506.41,43.334,1488.8889,1505.0369,16.1479,25.8129,1.373,FOUR_WHEEL_CHANGE,True,True,True,True,0,0,13,7,6,5469
2,Nick Sanchez,Chevrolet,62,62,2,2,2835.94,2879.896,43.956,2860.9761,2878.5548,17.5787,25.0361,1.3411,FOUR_WHEEL_CHANGE,True,True,True,True,0,0,7,5,2,5469
2,Nick Sanchez,Chevrolet,95,94,1,1,4158.874,4203.712,44.838,4184.217,4202.3682,18.1512,25.343,1.3437,FOUR_WHEEL_CHANGE,True,True,True,True,0,0,9,24,-15,5469
56,Timmy Hill,Toyota,32,32,2,2,1469.719,1525.888,56.1689,1490.5239,1517.9494,27.4255,20.8049,7.9385,FOUR_WHEEL_CHANGE,True,True,True,True,0,0,27,26,1,5469
56,Timmy Hill,Toyota,62,62,2,2,2844.5569,2901.925,57.368,2865.0133,2892.5065,27.4931,20.4563,9.4184,FOUR_WHEEL_CHANGE,True,True,True,True,0,0,27,26,1,5469
56,Timmy Hill,Toyota,110,109,1,1,4687.049,4738.29,51.2409,4707.1826,4730.339,23.1563,20.1336,7.9509,FOUR_WHEEL_CHANGE,True,True,True,True,0,0,11,24,-13,5469
02,Mason Massey,Chevrolet,32,32,2,2,1467.535,1536.987,69.452,1479.4463,1518.5166,39.0703,11.9113,18.4703,FOUR_WHEEL_CHANGE,True,True,True,True,0,0,23,27,-4,5469
02,Mason Massey,Chevrolet,62,62,2,2,2841.335,2902.32,60.985,2853.0017,2884.6321,31.6303,11.6667,17.6878,FOUR_WHEEL_CHANGE,True,True,True,True,0,0,21,27,-6,5469
02,Mason Massey,Chevrolet,101,101,1,1,4405.818,4472.772,66.9539,4417.3558,4455.8937,38.5379,11.5378,16.8782,FOUR_WHEEL_CHANGE,True,True,True,True,0,0,1,26,-25,5469
20,Christopher Bell,Toyota,34,34,1,1,1097.138,1133.96,36.822,1122.1946,1132.638,10.4434,25.0566,1.3219,FOUR_WHEEL_CHANGE,True,True,True,True,0,0,1,2,-1,5400
20,Christopher Bell,Toyota,83,83,2,2,2898.752,2934.907,36.155,2923.4595,2933.5694,10.1098,24.7075,1.3375,FOUR_WHEEL_CHANGE,True,True,True,True,0,0,4,2,2,5400
20,Christopher Bell,Toyota,118,118,1,1,4288.279,4324.888,36.6089,4313.6074,4323.5837,9.9763,25.3284,1.3042,FOUR_WHEEL_CHANGE,True,True,True,True,0,0,4,9,-5,5400
20,Christopher Bell,Toyota,168,168,2,2,6108.99,6145.601,36.6109,6133.9551,6144.0728,10.1177,24.9651,1.5281,FOUR_WHEEL_CHANGE,True,True,True,True,0,0,12,12,0,5400
20,Christopher Bell,Toyota,201,201,2,2,8797.99,8829.776,31.786,8822.9848,8828.5236,5.5387,24.9948,1.2523,TWO_WHEEL_CHANGE_RIGHT,False,False,True,True,0,0,14,12,2,5400
20,Christopher Bell,Toyota,262,262,2,2,11063.544,11099.348,35.804,11088.4811,11098.0238,9.5426,24.9371,1.3241,FOUR_WHEEL_CHANGE,True,True,True,True,0,0,6,14,-8,5400
1,Ross Chastain,Chevrolet,32,32,1,1,1033.077,1070.068,36.9909,1054.5584,1065.0017,10.4433,21.4814,5.0662,FOUR_WHEEL_CHANGE,True,True,True,True,0,0,2,13,-11,5400
1,Ross Chastain,Chevrolet,83,83,2,2,2898.19,2934.899,36.7089,2919.6559,2929.5655,9.9096,21.4659,5.3334,FOUR_WHEEL_CHANGE,True,True,True,True,0,0,2,1,1,5400
1,Ross Chastain,Chevrolet,118,117,1,1,4258.678,4295.657,36.979,4280.1745,4290.5168,10.3422,21.4965,5.1401,FOUR_WHEEL_CHANGE,True,True,True,True,0,0,11,17,-6,5400
1,Ross Chastain,Chevrolet,168,168,2,2,6108.225,6144.704,36.4789,6129.7842,6139.6272,9.843,21.5592,5.0767,FOUR_WHEEL_CHANGE,True,True,True,True,0,0,9,6,3,5400
1,Ross Chastain,Chevrolet,201,201,2,2,8795.7189,8828.2639,32.545,8817.1126,8823.1183,6.0057,21.3936,5.1456,TWO_WHEEL_CHANGE_RIGHT,False,False,True,True,0,0,4,8,-4,5400
1,Ross Chastain,Chevrolet,262,262,2,2,11067.609,11104.918,37.3089,11089.4154,11099.6921,10.2767,21.8064,5.2258,FOUR_WHEEL_CHANGE,True,True,True,True,0,0,19,20,-1,5400
10,Noah Gragson,Ford,33,32,1,1,1038.8119,1076.093,37.281,1053.4239,1063.7004,10.2765,14.6119,12.3925,FOUR_WHEEL_CHANGE,True,True,True,True,0,0,8,18,-10,5400
10,Noah Gragson,Ford,83,83,2,2,2900.0859,2937.192,37.106,2914.3507,2924.7274,10.3766,14.2647,12.4645,FOUR_WHEEL_CHANGE,True,True,True,True,0,0,9,10,-1,5400
10,Noah Gragson,Ford,118,118,1,1,4288.572,4325.756,37.184,4302.9635,4313.2762,10.3126,14.3915,12.4797,FOUR_WHEEL_CHANGE,True,True,True,True,0,0,6,10,-4,5400
10,Noah Gragson,Ford,168,168,2,2,6108.486,6145.402,36.916,6122.9108,6133.0208,10.11,14.4248,12.3811,FOUR_WHEEL_CHANGE,True,True,True,True,0,0,10,9,1,5400
10,Noah Gragson,Ford,201,201,2,2,8797.461,8829.288,31.827,8812.0745,8816.9124,4.8379,14.6135,12.3755,TWO_WHEEL_CHANGE_RIGHT,False,False,True,True,0,0,11,9,2,5400
10,Noah Gragson,Ford,262,262,2,2,11064.578,11096.241,31.663,11079.1385,11083.7431,4.6045,14.5605,12.4978,TWO_WHEEL_CHANGE_RIGHT,False,False,True,True,0,0,9,6,3,5400
5,Kyle Larson,Chevrolet,32,32,1,1,1033.675,1070.22,36.545,1053.0903,1063.0665,9.9762,19.4153,7.1534,FOUR_WHEEL_CHANGE,True,True,True,True,0,0,3,14,-11,5400
5,Kyle Larson,Chevrolet,83,83,2,2,2898.465,2935.2689,36.8039,2917.7874,2927.964,10.1766,19.3224,7.3049,FOUR_WHEEL_CHANGE,True,True,True,True,0,0,3,2,1,5400
5,Kyle Larson,Chevrolet,118,118,1,1,4279.936,4322.046,42.11,4299.3255,4314.7074,15.3819,19.3895,7.3385,FOUR_WHEEL_CHANGE,True,True,True,True,0,0,1,6,-5,5400
5,Kyle Larson,Chevrolet,168,168,2,2,6106.505,6142.952,36.447,6125.9137,6135.7234,9.8097,19.4087,7.2285,FOUR_WHEEL_CHANGE,True,True,True,True,0,0,2,1,1,5400
5,Kyle Larson,Chevrolet,201,201,2,2,8795.033,8831.979,36.9459,8814.4099,8824.6198,10.2098,19.3769,7.3591,FOUR_WHEEL_CHANGE,True,True,True,True,0,0,1,13,-12,5400
5,Kyle Larson,Chevrolet,262,262,2,2,11063.266,11095.717,32.451,11082.7755,11088.5478,5.7723,19.5095,7.1691,TWO_WHEEL_CHANGE_RIGHT,False,False,True,True,0,0,5,3,2,5400
8,Kyle Busch,Chevrolet,34,33,1,1,1070.241,1107.377,37.1359,1077.882,1088.7263,10.8443,7.641,18.6506,FOUR_WHEEL_CHANGE,True,True,True,True,0,0,2,8,-6,5400
8,Kyle Busch,Chevrolet,83,83,2,2,2899.811,2936.539,36.728,2907.544,2917.7874,10.2433,7.733,18.7515,FOUR_WHEEL_CHANGE,True,True,True,True,0,0,8,7,1,5400
8,Kyle Busch,Chevrolet,118,118,1,1,4283.634,4320.984,37.35,4291.3175,4302.1617,10.8442,7.6835,18.8222,FOUR_WHEEL_CHANGE,True,True,True,True,0,0,2,4,-2,5400
8,Kyle Busch,Chevrolet,168,168,2,2,6106.988,6143.959,36.9709,6114.6697,6125.2464,10.5767,7.6817,18.7125,FOUR_WHEEL_CHANGE,True,True,True,True,0,0,4,3,1,5400
8,Kyle Busch,Chevrolet,201,201,2,2,8795.261,8826.078,30.8169,8802.8652,8807.4366,4.5713,7.6042,18.6413,TWO_WHEEL_CHANGE_RIGHT,False,False,True,True,0,0,2,7,-5,5400
8,Kyle Busch,Chevrolet,262,262,2,2,11067.816,11104.999,37.1829,11075.5684,11086.2789,10.7105,7.7524,18.72,FOUR_WHEEL_CHANGE,True,True,True,True,0,0,20,21,-1,5400
54,Ty Gibbs,Toyota,33,32,1,1,1035.484,1072.927,37.4429,1052.6566,1063.0665,10.4099,17.1726,9.8604,FOUR_WHEEL_CHANGE,True,True,True,True,0,0,4,15,-11,5400
54,Ty Gibbs,Toyota,83,83,2,2,2899.29,2936.081,36.791,2916.3527,2926.1955,9.8428,17.0627,9.8854,FOUR_WHEEL_CHANGE,True,True,True,True,0,0,6,4,2,5400
54,Ty Gibbs,Toyota,118,117,1,1,4250.789,4287.718,36.929,4267.8945,4277.8378,9.9433,17.1055,9.8801,FOUR_WHEEL_CHANGE,True,True,True,True,0,0,5,14,-9,5400
54,Ty Gibbs,Toyota,168,168,2,2,6107.4709,6144.107,36.636,6124.4456,6134.222,9.7763,16.9746,9.8849,FOUR_WHEEL_CHANGE,True,True,True,True,0,0,6,4,2,5400
54,Ty Gibbs,Toyota,201,201,2,2,8795.489,8832.4069,36.9179,8812.4081,8822.551,10.1429,16.9191,9.8559,FOUR_WHEEL_CHANGE,True,True,True,True,0,0,3,14,-11,5400
54,Ty Gibbs,Toyota,253,252,1,1,10653.819,10694.177,40.358,10670.8566,10683.7691,12.9125,17.0376,10.4078,FOUR_WHEEL_CHANGE,True,True,True,True,0,0,29,32,-3,5400
2,Austin Cindric,Ford,33,32,1,1,1040.944,1078.4179,37.4739,1047.6204,1058.0951,10.4747,6.6764,20.3228,FOUR_WHEEL_CHANGE,True,True,True,True,0,0,9,19,-10,5400
2,Austin Cindric,Ford,83,83,2,2,2900.954,2937.788,36.8339,2907.4105,2917.4871,10.0765,6.4565,20.3008,FOUR_WHEEL_CHANGE,True,True,True,True,0,0,12,12,0,5400
2,Austin Cindric,Ford,117,116,1,1,4232.604,4268.888,36.2839,4238.9988,4248.6085,9.6096,6.3948,20.2794,FOUR_WHEEL_CHANGE,True,True,True,True,0,0,18,24,-6,5400
2,Austin Cindric,Ford,168,168,2,2,6110.1,6146.761,36.661,6116.6048,6126.4476,9.8428,6.5048,20.3133,FOUR_WHEEL_CHANGE,True,True,True,True,0,0,16,13,3,5400
2,Austin Cindric,Ford,185,184,2,2,7446.099,0.0,0.0,7454.8972,7776.1137,321.2164,8.7982,0.0,OTHER,False,False,False,False,0,0,30,37,-7,5400
34,Michael McDowell,Ford,33,32,1,1,1041.924,1079.085,37.161,1052.423,1062.5994,10.1764,10.499,16.4855,FOUR_WHEEL_CHANGE,True,True,True,True,0,0,10,20,-10,5400
34,Michael McDowell,Ford,83,83,2,2,2900.693,2937.52,36.8269,2911.1809,2920.7903,9.6093,10.4879,16.7296,FOUR_WHEEL_CHANGE,True,True,True,True,0,0,11,11,0,5400
34,Michael McDowell,Ford,117,116,1,1,4231.021,4267.436,36.4149,4241.4002,4250.9766,9.5763,10.3792,16.4593,FOUR_WHEEL_CHANGE,True,True,True,True,0,0,15,21,-6,5400
34,Michael McDowell,Ford,168,168,2,2,6109.822,6149.63,39.8079,6120.2416,6130.7519,10.5102,10.4196,18.878,FOUR_WHEEL_CHANGE,True,True,True,True,0,0,15,20,-5,5400
34,Michael McDowell,Ford,187,186,2,2,7571.94,7675.373,103.4329,7582.794,7658.3347,75.5406,10.854,17.0382,FOUR_WHEEL_CHANGE,True,True,True,True,0,0,28,30,-2,5400
34,Michael McDowell,Ford,194,194,2,2,8227.788,8339.607,111.8189,8238.7262,8323.0387,84.3124,10.9382,16.5682,OTHER,False,False,False,False,0,0,26,30,-4,5400
34,Michael McDowell,Ford,262,262,2,2,11066.175,11099.324,33.149,11076.8697,11082.7755,5.9058,10.6947,16.5484,TWO_WHEEL_CHANGE_RIGHT,False,False,True,True,0,0,14,11,3,5400
9,Chase Elliott,Chevrolet,33,32,1,1,1044.357,1080.892,36.535,1056.5269,1066.5365,10.0095,12.1699,14.3554,FOUR_WHEEL_CHANGE,True,True,True,True,0,0,12,22,-10,5400
9,Chase Elliott,Chevrolet,83,83,2,2,2900.372,2937.146,36.774,2912.916,2922.6587,9.7426,12.544,14.4872,FOUR_WHEEL_CHANGE,True,True,True,True,0,0,10,9,1,5400
9,Chase Elliott,Chevrolet,119,118,1,1,4293.458,4329.746,36.288,4305.8665,4315.3757,9.5092,12.4085,14.3702,FOUR_WHEEL_CHANGE,True,True,True,True,0,0,8,12,-4,5400
9,Chase Elliott,Chevrolet,168,168,2,2,6108.716,6144.837,36.121,6121.0758,6130.5517,9.4759,12.3598,14.2852,FOUR_WHEEL_CHANGE,True,True,True,True,0,0,11,8,3,5400
9,Chase Elliott,Chevrolet,201,201,2,2,8796.941,8833.751,36.8099,8809.4719,8819.448,9.976,12.5309,14.3029,FOUR_WHEEL_CHANGE,True,True,True,True,0,0,9,20,-11,5400
