vehicle_number,driver_name,vehicle_manufacturer,leader_lap,lap_count,pit_in_flag_status,pit_out_flag_status,pit_in_race_time,pit_out_race_time,total_duration,box_stop_race_time,box_leave_race_time,pit_stop_duration,in_travel_duration,out_travel_duration,pit_stop_type,left_front_tire_changed,left_rear_tire_changed,right_front_tire_changed,right_rear_tire_changed,previous_lap_time,next_lap_time,pit_in_rank,pit_out_rank,positions_gained_lost
3,Austin Dillon,Chevrolet,63,63,2,2,3583.379,3614.86,31.481,3598.4783,3604.6844,6.206,15.0993,10.1755,OTHER,False,False,False,False,0,0,23,30,-7
3,Austin Dillon,Chevrolet,106,106,1,1,5843.933,5870.892,26.9589,5857.5169,5860.8535,3.3366,13.5839,10.0384,OTHER,False,False,False,False,0,0,1,1,0
3,Austin Dillon,Chevrolet,121,121,2,2,6729.342,6768.368,39.026,6743.2168,6758.6988,15.4819,13.8748,9.6691,FOUR_WHEEL_CHANGE,True,True,True,True,0,0,4,11,-7
3,Austin Dillon,Chevrolet,123,123,2,2,7006.768,7035.865,29.0969,7020.7343,7025.8394,5.105,13.9663,10.0255,OTHER,False,False,False,False,0,0,4,18,-14
20,Christopher Bell (P),Toyota,41,41,1,1,2114.856,2144.679,29.8229,2135.7451,2141.2839,5.5387,20.8891,3.395,OTHER,False,False,False,False,0,0,1,1,0
20,Christopher Bell (P),Toyota,60,60,2,2,3169.247,3306.219,136.972,3190.4582,3302.9708,112.5125,21.2112,3.2481,ONE_WHEEL_CHANGE,False,False,True,False,0,0,14,33,-19
20,Christopher Bell (P),Toyota,62,62,2,2,3453.394,3585.714,132.32,3474.9854,3582.3581,107.3727,21.5914,3.3558,FOUR_WHEEL_CHANGE,True,True,True,True,0,0,30,34,-4
20,Christopher Bell (P),Toyota,104,104,1,1,5745.378,5772.889,27.511,5766.1924,5769.5958,3.4033,20.8144,3.2931,OTHER,False,False,False,False,0,0,33,31,2
20,Christopher Bell (P),Toyota,121,121,2,2,6735.994,6876.052,140.058,6757.0638,6872.978,115.9141,21.0698,3.0739,FOUR_WHEEL_CHANGE,True,True,True,True,0,0,26,32,-6
20,Christopher Bell (P),Toyota,123,123,2,2,7015.292,7078.656,63.3639,7036.7845,7075.5229,38.7383,21.4925,3.133,OTHER,False,False,False,False,0,0,25,32,-7
20,Christopher Bell (P),Toyota,164,164,2,2,9534.712,9565.449,30.737,9555.5581,9562.3982,6.8401,20.8461,3.0507,TWO_WHEEL_CHANGE_RIGHT,False,False,True,True,0,0,19,21,-2
19,Martin Truex  Jr. (P),Toyota,41,41,1,1,2115.268,2145.871,30.603,2134.4438,2140.4497,6.0059,19.1758,5.4212,OTHER,False,False,False,False,0,0,3,3,0
19,Martin Truex  Jr. (P),Toyota,61,61,2,2,3304.096,3343.745,39.6489,3323.1623,3338.4107,15.2483,19.0663,5.3342,FOUR_WHEEL_CHANGE,True,True,True,True,0,0,23,27,-4
19,Martin Truex  Jr. (P),Toyota,63,63,2,2,3582.779,3612.618,29.8389,3602.1486,3607.2202,5.0716,19.3696,5.3977,OTHER,False,False,False,False,0,0,22,27,-5
19,Martin Truex  Jr. (P),Toyota,104,104,1,1,5744.988,5772.107,27.1189,5763.8902,5766.7263,2.8361,18.9022,5.3806,OTHER,False,False,False,False,0,0,31,28,3
19,Martin Truex  Jr. (P),Toyota,121,121,2,2,6732.487,6770.711,38.224,6751.5584,6765.4054,13.847,19.0714,5.3055,FOUR_WHEEL_CHANGE,True,True,True,True,0,0,15,17,-2
19,Martin Truex  Jr. (P),Toyota,164,164,2,2,9535.546,9572.127,36.581,9554.7907,9566.6895,11.8987,19.2447,5.4374,FOUR_WHEEL_CHANGE,True,True,True,True,0,0,21,24,-3
38,Todd Gilliland,Ford,41,41,1,1,2116.299,2147.368,31.0689,2128.7048,2134.6774,5.9725,12.4058,12.6905,OTHER,False,False,False,False,0,0,8,8,0
38,Todd Gilliland,Ford,61,61,2,2,3302.252,3342.8739,40.6219,3314.02,3330.4028,16.3828,11.768,12.4711,FOUR_WHEEL_CHANGE,True,True,True,True,0,0,17,26,-9
38,Todd Gilliland,Ford,104,104,1,1,5744.082,5773.711,29.6289,5755.9156,5760.9873,5.0716,11.8336,12.7236,OTHER,False,False,False,False,0,0,30,32,-2
38,Todd Gilliland,Ford,121,121,2,2,6733.55,6777.288,43.7379,6745.3189,6762.8362,17.5173,11.7689,14.4517,FOUR_WHEEL_CHANGE,True,True,True,True,0,0,18,29,-11
38,Todd Gilliland,Ford,123,123,2,2,7015.015,7043.104,28.0889,7027.0749,7030.6785,3.6035,12.0599,12.4254,OTHER,False,False,False,False,0,0,24,28,-4
38,Todd Gilliland,Ford,164,164,2,2,9534.446,9563.165,28.719,9545.9153,9550.4865,4.5711,11.4693,12.6784,OTHER,False,False,False,False,0,0,18,18,0
34,Michael McDowell,Ford,41,41,1,1,2117.116,2147.71,30.594,2122.9658,2128.5046,5.5388,5.8498,19.2053,OTHER,False,False,False,False,0,0,11,10,1
34,Michael McDowell,Ford,61,61,2,2,3303.4989,3342.825,39.326,3309.3153,3324.5637,15.2483,5.8163,18.2612,FOUR_WHEEL_CHANGE,True,True,True,True,0,0,22,25,-3
34,Michael McDowell,Ford,104,104,1,1,5742.918,5772.787,29.869,5748.9752,5754.1138,5.1385,6.0572,18.6731,OTHER,False,False,False,False,0,0,28,30,-2
34,Michael McDowell,Ford,121,121,2,2,6732.356,6776.068,43.712,6738.2786,6755.4622,17.1836,5.9226,20.6057,FOUR_WHEEL_CHANGE,True,True,True,True,0,0,14,26,-12
34,Michael McDowell,Ford,123,123,2,2,7014.38,7042.572,28.192,7020.1681,7023.9719,3.8037,5.7881,18.6,OTHER,False,False,False,False,0,0,22,27,-5
34,Michael McDowell,Ford,162,161,2,2,9075.331,9114.069,38.7379,9081.4763,9095.4899,14.0136,6.1453,18.579,FOUR_WHEEL_CHANGE,True,True,True,True,0,0,26,26,0
41,Ryan Preece,Ford,38,38,1,1,1962.434,1993.621,31.187,1975.1141,1981.2869,6.1728,12.6801,12.334,TWO_WHEEL_CHANGE_RIGHT,False,False,True,True,0,0,29,32,-3
41,Ryan Preece,Ford,61,61,2,2,3300.244,3337.967,37.7229,3312.5185,3325.8316,13.3131,12.2745,12.1353,FOUR_WHEEL_CHANGE,True,True,True,True,0,0,10,16,-6
41,Ryan Preece,Ford,105,105,1,1,5793.588,5824.092,30.5039,5806.2,5811.6048,5.4048,12.612,12.4871,OTHER,False,False,False,False,0,0,20,25,-5
41,Ryan Preece,Ford,121,121,2,2,6736.5,6777.091,40.591,6749.1894,6763.0698,13.8804,12.6894,14.0211,FOUR_WHEEL_CHANGE,True,True,True,True,0,0,28,28,0
41,Ryan Preece,Ford,123,123,2,2,7014.654,7042.022,27.3679,7026.7746,7029.7776,3.0029,12.1206,12.2443,OTHER,False,False,False,False,0,0,23,26,-3
41,Ryan Preece,Ford,164,164,2,2,9535.083,9564.8619,29.7789,9547.2166,9552.4217,5.2051,12.1336,12.4402,OTHER,False,False,False,False,0,0,20,19,1
48,Alex Bowman,Chevrolet,39,39,1,1,2015.02,2044.518,29.498,2033.7739,2037.978,4.2041,18.7539,6.5399,OTHER,False,False,False,False,0,0,26,25,1
48,Alex Bowman,Chevrolet,61,61,2,2,3298.686,3336.291,37.605,3316.9562,3330.5029,13.5466,18.2702,5.788,FOUR_WHEEL_CHANGE,True,True,True,True,0,0,5,11,-6
48,Alex Bowman,Chevrolet,106,106,1,1,5845.693,5873.651,27.9579,5863.9232,5867.3599,3.4367,18.2302,6.291,OTHER,False,False,False,False,0,0,11,9,2
48,Alex Bowman,Chevrolet,121,121,2,2,6731.9,6770.078,38.178,6749.9901,6764.0708,14.0806,18.0901,6.0071,FOUR_WHEEL_CHANGE,True,True,True,True,0,0,13,16,-3
48,Alex Bowman,Chevrolet,164,164,2,2,9531.193,9559.01,27.817,9549.3854,9552.7887,3.4033,18.1924,6.2212,OTHER,False,False,False,False,0,0,7,5,2
21,Harrison Burton,Ford,38,38,1,1,1964.746,1994.526,29.7799,1973.2122,1978.5841,5.3719,8.4662,15.9418,OTHER,False,False,False,False,0,0,36,36,0
21,Harrison Burton,Ford,62,62,2,2,3437.176,3477.436,40.26,3446.2893,3461.204,14.9147,9.1133,16.2319,FOUR_WHEEL_CHANGE,True,True,True,True,0,0,4,29,-25
21,Harrison Burton,Ford,106,106,1,1,5845.945,5874.9979,29.0529,5855.0478,5858.9516,3.9038,9.1028,16.0463,OTHER,False,False,False,False,0,0,12,13,-1
21,Harrison Burton,Ford,122,122,2,2,6867.941,6910.329,42.3879,6876.1862,6893.2031,17.0169,8.2452,17.1258,FOUR_WHEEL_CHANGE,True,True,True,True,0,0,3,27,-24
21,Harrison Burton,Ford,162,161,2,2,9085.439,9173.848,88.4089,9095.4566,9157.3519,61.8953,10.0176,16.496,FOUR_WHEEL_CHANGE,True,True,True,True,0,0,28,28,0
21,Harrison Burton,Ford,164,163,2,2,9401.426,9508.459,107.033,9411.1445,9490.1895,79.045,9.7185,18.2694,OTHER,False,False,False,False,0,0,28,28,0
21,Harrison Burton,Ford,172,172,2,2,10320.722,10418.3979,97.6759,10330.114,10401.6509,71.5368,9.392,16.747,OTHER,False,False,False,False,0,0,28,29,-1
21,Harrison Burton,Ford,176,175,1,1,10653.092,0.0,0.0,10666.2562,10668.316,2.0598,13.1642,0.0,OTHER,False,False,False,False,0,0,30,30,0
54,Ty Gibbs #,Toyota,41,41,1,1,2115.1439,2145.482,30.338,2126.4026,2131.7078,5.3051,11.2586,13.7741,OTHER,False,False,False,False,0,0,2,2,0
54,Ty Gibbs #,Toyota,61,61,2,2,3301.141,3338.971,37.8299,3312.2516,3325.7983,13.5467,11.1106,13.1726,FOUR_WHEEL_CHANGE,True,True,True,True,0,0,13,17,-4
54,Ty Gibbs #,Toyota,104,104,1,1,5745.104,5774.037,28.9329,5756.2827,5760.4868,4.2041,11.1787,13.5501,OTHER,False,False,False,False,0,0,32,33,-1
54,Ty Gibbs #,Toyota,121,121,2,2,6732.823,6769.002,36.179,6744.0176,6755.4622,11.4446,11.1946,13.5397,FOUR_WHEEL_CHANGE,True,True,True,True,0,0,16,13,3
54,Ty Gibbs #,Toyota,123,123,2,2,7007.59,7040.597,33.0069,7018.6323,7027.4076,8.7753,11.0423,13.1893,OTHER,False,False,False,False,0,0,7,24,-17
9,Chase Elliott (P),Chevrolet,39,39,1,1,2014.742,2044.237,29.495,2029.6698,2034.9083,5.2384,14.9278,9.3286,OTHER,False,False,False,False,0,0,24,23,1
9,Chase Elliott (P),Chevrolet,61,61,2,2,3298.427,3335.161,36.7339,3312.9523,3325.9317,12.9794,14.5253,9.2292,FOUR_WHEEL_CHANGE,True,True,True,True,0,0,4,8,-4
9,Chase Elliott (P),Chevrolet,106,106,1,1,5844.93,5872.825,27.8949,5860.0861,5863.5228,3.4367,15.1561,9.3021,OTHER,False,False,False,False,0,0,6,7,-1
9,Chase Elliott (P),Chevrolet,121,121,2,2,6729.586,6767.651,38.0649,6744.2845,6758.4986,14.214,14.6985,9.1523,FOUR_WHEEL_CHANGE,True,True,True,True,0,0,5,10,-5
9,Chase Elliott (P),Chevrolet,164,164,2,2,9533.463,9560.619,27.156,9548.0507,9551.4875,3.4367,14.5877,9.1314,OTHER,False,False,False,False,0,0,15,10,5
17,Chris Buescher (P),Ford,38,38,1,1,1964.796,1994.897,30.1009,1982.0209,1987.1259,5.105,17.2249,7.771,OTHER,False,False,False,False,0,0,37,38,-1
17,Chris Buescher (P),Ford,61,61,2,2,3303.236,3342.003,38.767,3320.0259,3334.607,14.581,16.7899,7.3959,FOUR_WHEEL_CHANGE,True,True,True,True,0,0,21,24,-3
17,Chris Buescher (P),Ford,63,63,2,2,3581.812,3609.822,28.01,3598.6785,3602.1152,3.4367,16.8665,7.7067,OTHER,False,False,False,False,0,0,21,26,-5
17,Chris Buescher (P),Ford,105,105,1,1,5795.704,5822.831,27.127,5812.0052,5815.175,3.1697,16.3012,7.6559,OTHER,False,False,False,False,0,0,25,22,3
17,Chris Buescher (P),Ford,121,121,2,2,6734.544,6774.114,39.5699,6751.0912,6766.3397,15.2484,16.5472,7.7742,FOUR_WHEEL_CHANGE,True,True,True,True,0,0,21,22,-1
17,Chris Buescher (P),Ford,123,123,2,2,7011.923,7039.293,27.3699,7028.5764,7031.9131,3.3366,16.6534,7.3798,OTHER,False,False,False,False,0,0,18,22,-4
17,Chris Buescher (P),Ford,165,165,2,2,9669.109,9761.748,92.6389,9685.6235,9753.771,68.1474,16.5145,7.9769,FOUR_WHEEL_CHANGE,True,True,True,True,0,0,2,28,-26
8,Kyle Busch (P),Chevrolet,39,39,1,1,2014.019,2042.54,28.5209,2020.1606,2024.9986,4.838,6.1416,17.5413,OTHER,False,False,False,False,0,0,20,17,3
8,Kyle Busch (P),Chevrolet,61,61,2,2,3301.359,3339.541,38.182,3307.6137,3322.128,14.5143,6.2547,17.4129,FOUR_WHEEL_CHANGE,True,True,True,True,0,0,14,20,-6
8,Kyle Busch (P),Chevrolet,106,106,1,1,5844.136,5871.3639,27.2279,5850.3098,5853.7799,3.47,6.1738,17.584,OTHER,False,False,False,False,0,0,2,2,0
8,Kyle Busch (P),Chevrolet,121,121,2,2,6731.321,6769.29,37.969,6737.6112,6751.9588,14.3475,6.2902,17.3311,FOUR_WHEEL_CHANGE,True,True,True,True,0,0,11,14,-3
8,Kyle Busch (P),Chevrolet,164,164,2,2,9532.794,9561.549,28.755,9538.9083,9543.8466,4.9382,6.1143,17.7023,OTHER,False,False,False,False,0,0,13,14,-1
43,Erik Jones,Chevrolet,39,39,1,1,2013.785,2044.199,30.4139,2034.1409,2040.4471,6.3061,20.3559,3.7518,OTHER,False,False,False,False,0,0,19,24,-5
43,Erik Jones,Chevrolet,62,62,2,2,3452.948,3509.375,56.427,3473.3838,3505.3443,31.9604,20.4358,4.0306,FOUR_WHEEL_CHANGE,True,True,True,True,0,0,29,32,-3
43,Erik Jones,Chevrolet,105,105,1,1,5793.901,5822.028,28.127,5814.174,5818.3782,4.2041,20.273,3.6497,OTHER,False,False,False,False,0,0,21,20,1
43,Erik Jones,Chevrolet,121,121,2,2,6734.223,6771.094,36.871,6754.2944,6767.5075,13.213,20.0714,3.5864,FOUR_WHEEL_CHANGE,True,True,True,True,0,0,20,18,2
43,Erik Jones,Chevrolet,123,123,2,2,7010.179,7036.643,26.4639,7030.1446,7033.0475,2.9028,19.9656,3.5954,OTHER,False,False,False,False,0,0,12,19,-7
43,Erik Jones,Chevrolet,164,164,2,2,9533.797,9578.065,44.268,9553.9899,9574.3768,20.3868,20.1929,3.6881,FOUR_WHEEL_CHANGE,True,True,True,True,0,0,16,26,-10
51,JJ Yeley(i),Ford,40,40,1,1,2065.472,2095.779,30.3069,2079.621,2084.6593,5.0383,14.149,11.1196,OTHER,False,False,False,False,0,0,15,15,0
51,JJ Yeley(i),Ford,61,61,2,2,3310.061,3351.024,40.9629,3323.5304,3339.8465,16.316,13.4694,11.1774,FOUR_WHEEL_CHANGE,True,True,True,True,0,0,29,29,0
51,JJ Yeley(i),Ford,68,67,1,1,3904.862,3967.937,63.0749,3918.5713,3956.8424,38.271,13.7093,11.0945,OTHER,False,False,False,False,0,0,34,37,-3
51,JJ Yeley(i),Ford,73,70,1,1,4139.659,4188.312,48.653,4154.1451,4177.2357,23.0906,14.4861,11.0762,OTHER,False,False,False,False,0,0,37,37,0
99,Daniel Suarez,Chevrolet,39,39,1,1,2014.863,2043.612,28.749,2020.1939,2024.6984,4.5044,5.3309,18.9135,OTHER,False,False,False,False,0,0,25,19,6
99,Daniel Suarez,Chevrolet,61,61,2,2,3305.935,3432.049,126.114,3312.4194,3408.8481,96.4287,6.4844,23.2008,TWO_WHEEL_CHANGE_RIGHT,False,False,True,True,0,0,25,34,-9
99,Daniel Suarez,Chevrolet,63,63,2,2,3587.665,3617.37,29.7049,3593.6402,3597.6442,4.0039,5.9752,19.7257,OTHER,False,False,False,False,0,0,30,32,-2
99,Daniel Suarez,Chevrolet,106,106,1,1,5844.967,5872.526,27.559,5850.143,5853.7132,3.5701,5.176,18.8127,OTHER,False,False,False,False,0,0,7,5,2
99,Daniel Suarez,Chevrolet,121,121,2,2,6729.83,6766.88,37.05,6734.8752,6748.1884,13.3131,5.0452,18.6915,FOUR_WHEEL_CHANGE,True,True,True,True,0,0,6,8,-2
99,Daniel Suarez,Chevrolet,164,164,2,2,9531.757,9561.3709,29.6139,9537.1399,9542.9457,5.8057,5.3829,18.4252,TWO_WHEEL_CHANGE_RIGHT,False,False,True,True,0,0,9,13,-4
15,Brennan Poole(i),Ford,39,39,1,1,2015.123,2047.878,32.7549,2032.5059,2038.1782,5.6722,17.3829,9.6997,OTHER,False,False,False,False,0,0,27,27,0
15,Brennan Poole(i),Ford,62,61,2,2,3436.468,3479.437,42.969,3451.9615,3469.3454,17.3839,15.4935,10.0915,FOUR_WHEEL_CHANGE,True,True,True,True,0,0,37,37,0
15,Brennan Poole(i),Ford,104,102,1,1,5745.96,5775.041,29.081,5761.2209,5765.2248,4.0039,15.2609,9.8161,OTHER,False,False,False,False,0,0,36,36,0
15,Brennan Poole(i),Ford,122,120,2,2,6868.954,6911.821,42.867,6883.8938,6901.7783,17.8844,14.9398,10.0426,FOUR_WHEEL_CHANGE,True,True,True,True,0,0,36,36,0
15,Brennan Poole(i),Ford,123,121,2,2,7017.227,7045.877,28.65,7033.3144,7036.2841,2.9696,16.0874,9.5929,OTHER,False,False,False,False,0,0,36,36,0
15,Brennan Poole(i),Ford,165,163,2,2,9668.267,9705.962,37.6949,9683.4881,9696.1672,12.6791,15.2211,9.7947,FOUR_WHEEL_CHANGE,True,True,True,True,0,0,32,32,0
31,Justin Haley,Chevrolet,39,39,1,1,2013.423,2043.64,30.217,2024.0644,2029.4363,5.3718,10.6414,14.2036,OTHER,False,False,False,False,0,0,16,20,-4
31,Justin Haley,Chevrolet,61,61,2,2,3299.404,3338.984,39.5799,3309.9159,3325.2644,15.3484,10.5119,13.7195,FOUR_WHEEL_CHANGE,True,True,True,True,0,0,7,18,-11
31,Justin Haley,Chevrolet,106,106,1,1,5846.319,5874.975,28.6559,5857.5169,5860.9536,3.4367,11.1979,14.0213,OTHER,False,False,False,False,0,0,14,12,2
31,Justin Haley,Chevrolet,122,122,2,2,6867.385,6909.716,42.331,6878.0881,6895.4053,17.3172,10.7031,14.3106,FOUR_WHEEL_CHANGE,True,True,True,True,0,0,1,26,-25
31,Justin Haley,Chevrolet,164,164,2,2,9536.206,9568.137,31.931,9547.0164,9554.6239,7.6075,10.8104,13.513,TWO_WHEEL_CHANGE_RIGHT,False,False,True,True,0,0,22,23,-1
16,AJ Allmendinger,Chevrolet,40,40,1,1,2064.596,2092.959,28.3629,2072.4472,2076.5513,4.104,7.8512,16.4076,OTHER,False,False,False,False,0,0,13,12,1
16,AJ Allmendinger,Chevrolet,61,60,2,2,3187.814,3244.253,56.439,3199.5024,3225.1613,25.6589,11.6884,19.0916,FOUR_WHEEL_CHANGE,True,True,True,True,0,0,32,32,0
16,AJ Allmendinger,Chevrolet,63,63,2,2,3573.468,3608.459,34.9909,3582.4622,3588.3007,5.8384,8.9942,20.1582,OTHER,False,False,False,False,0,0,3,23,-20
16,AJ Allmendinger,Chevrolet,106,106,1,1,5845.442,5875.354,29.912,5853.513,5859.3187,5.8057,8.071,16.0352,OTHER,False,False,False,False,0,0,10,14,-4
16,AJ Allmendinger,Chevrolet,122,122,2,2,6868.476,6911.106,42.63,6876.6199,6892.736,16.116,8.1439,18.3699,FOUR_WHEEL_CHANGE,True,True,True,True,0,0,4,28,-24
16,AJ Allmendinger,Chevrolet,123,123,2,2,7016.031,7043.845,27.814,7024.1721,7027.6755,3.5034,8.1411,16.1694,OTHER,False,False,False,False,0,0,28,29,-1
16,AJ Allmendinger,Chevrolet,164,164,2,2,9537.444,9662.6119,125.1679,9546.1155,9644.4448,98.3293,8.6715,18.1671,FOUR_WHEEL_CHANGE,True,True,True,True,0,0,24,29,-5
1,Ross Chastain (P),Chevrolet,39,39,1,1,2014.191,2043.949,29.758,2031.1713,2036.5099,5.3385,16.9803,7.439,OTHER,False,False,False,False,0,0,21,22,-1
77,Ty Dillon,Chevrolet,40,40,1,1,2063.915,2093.1909,29.2759,2075.1499,2080.0548,4.9048,11.2349,13.1361,OTHER,False,False,False,False,0,0,12,13,-1
77,Ty Dillon,Chevrolet,62,62,2,2,3435.965,3474.111,38.1459,3447.2902,3460.8036,13.5133,11.3252,13.3073,FOUR_WHEEL_CHANGE,True,True,True,True,0,0,2,28,-26
77,Ty Dillon,Chevrolet,63,63,2,2,3585.029,3614.653,29.6239,3597.2771,3601.2811,4.0039,12.2481,13.3718,OTHER,False,False,False,False,0,0,27,29,-2
77,Ty Dillon,Chevrolet,106,106,1,1,5844.142,5873.07,28.9279,5855.5483,5860.0527,4.5044,11.4063,13.0172,OTHER,False,False,False,False,0,0,3,8,-5
77,Ty Dillon,Chevrolet,121,121,2,2,6730.864,6774.858,43.994,6742.2825,6758.9657,16.6831,11.4185,15.8922,FOUR_WHEEL_CHANGE,True,True,True,True,0,0,9,24,-15
77,Ty Dillon,Chevrolet,164,164,2,2,9536.653,9567.822,31.1689,9548.6179,9554.9242,6.3062,11.9649,12.8977,OTHER,False,False,False,False,0,0,23,22,1
77,Ty Dillon,Chevrolet,165,165,2,2,9679.879,9715.304,35.4249,9691.0632,9701.707,10.6437,11.1842,13.5969,FOUR_WHEEL_CHANGE,True,True,True,True,0,0,22,25,-3
13,* Chandler Smith(i),Chevrolet,40,40,1,1,2065.064,2094.948,29.884,2078.1529,2082.9243,4.7714,13.0889,12.0236,OTHER,False,False,False,False,0,0,14,14,0
13,* Chandler Smith(i),Chevrolet,60,60,2,2,3178.952,3224.534,45.5819,3192.0931,3212.6809,20.5877,13.1411,11.853,FOUR_WHEEL_CHANGE,True,True,True,True,0,0,29,31,-2
13,* Chandler Smith(i),Chevrolet,63,63,2,2,3572.918,3604.336,31.4179,3586.266,3592.3713,6.1053,13.348,11.9646,OTHER,False,False,False,False,0,0,2,20,-18
13,* Chandler Smith(i),Chevrolet,106,106,1,1,5846.118,5874.684,28.5659,5859.1852,5863.2225,4.0373,13.0672,11.4614,OTHER,False,False,False,False,0,0,13,11,2
13,* Chandler Smith(i),Chevrolet,121,121,2,2,6737.029,6778.873,41.8439,6750.0569,6766.2729,16.216,13.0279,12.6,FOUR_WHEEL_CHANGE,True,True,True,True,0,0,30,30,0
13,* Chandler Smith(i),Chevrolet,164,164,2,2,9533.2009,9562.064,28.863,9545.7818,9550.7534,4.9715,12.5808,11.3105,OTHER,False,False,False,False,0,0,14,15,-1
47,Ricky Stenhouse  Jr.,Chevrolet,39,39,1,1,2013.72,2042.529,28.8089,2031.9721,2036.7101,4.7379,18.2521,5.8188,OTHER,False,False,False,False,0,0,18,16,2
47,Ricky Stenhouse  Jr.,Chevrolet,60,59,2,2,3053.641,3100.378,46.737,3075.0416,3094.7611,19.7195,21.4006,5.6168,FOUR_WHEEL_CHANGE,True,True,True,True,0,0,24,32,-8
47,Ricky Stenhouse  Jr.,Chevrolet,63,63,2,2,3572.539,3614.17,41.6309,3591.7707,3607.9866,16.2158,19.2317,6.1833,OTHER,False,False,False,False,0,0,1,28,-27
47,Ricky Stenhouse  Jr.,Chevrolet,106,106,1,1,5844.703,5874.075,29.3719,5863.1892,5868.2275,5.0382,18.4862,5.8474,OTHER,False,False,False,False,0,0,5,10,-5
47,Ricky Stenhouse  Jr.,Chevrolet,121,121,2,2,6733.162,6774.727,41.5649,6752.5593,6769.0757,16.5163,19.3973,5.6512,FOUR_WHEEL_CHANGE,True,True,True,True,0,0,17,23,-6
47,Ricky Stenhouse  Jr.,Chevrolet,164,164,2,2,9531.985,9562.695,30.7099,9550.6867,9556.6592,5.9725,18.7017,6.0357,OTHER,False,False,False,False,0,0,10,16,-6
7,Corey LaJoie,Chevrolet,41,41,1,1,2116.387,2145.955,29.5679,2125.2347,2130.3731,5.1383,8.8477,15.5818,OTHER,False,False,False,False,0,0,9,4,5
7,Corey LaJoie,Chevrolet,61,61,2,2,3300.518,3339.255,38.737,3309.015,3323.9298,14.9147,8.497,15.3251,FOUR_WHEEL_CHANGE,True,True,True,True,0,0,11,19,-8
7,Corey LaJoie,Chevrolet,106,106,1,1,5844.667,5871.962,27.295,5853.0792,5856.3491,3.2698,8.4122,15.6128,OTHER,False,False,False,False,0,0,4,3,1
7,Corey LaJoie,Chevrolet,121,121,2,2,6735.278,6776.444,41.166,6743.8508,6759.3327,15.4819,8.5728,17.1112,FOUR_WHEEL_CHANGE,True,True,True,True,0,0,23,27,-4
7,Corey LaJoie,Chevrolet,122,122,2,2,6882.416,6960.526,78.1099,6893.8047,6944.6883,50.8836,11.3887,15.8376,OTHER,False,False,False,False,0,0,26,32,-6
7,Corey LaJoie,Chevrolet,124,123,2,2,7031.072,7058.727,27.6549,7039.7875,7043.1575,3.3699,8.7155,15.5694,OTHER,False,False,False,False,0,0,32,31,1
7,Corey LaJoie,Chevrolet,164,164,2,2,9532.588,9561.284,28.6959,9540.7769,9545.9486,5.1717,8.1889,15.3353,OTHER,False,False,False,False,0,0,12,12,0
78,BJ McLeod(i),Chevrolet,38,38,1,1,1965.272,1994.031,28.759,1971.7107,1975.4477,3.737,6.4387,18.5832,OTHER,False,False,False,False,0,0,38,33,5
78,BJ McLeod(i),Chevrolet,57,56,1,1,2908.657,2936.861,28.2039,2914.611,2918.1479,3.5368,5.954,18.713,OTHER,False,False,False,False,0,0,35,35,0
78,BJ McLeod(i),Chevrolet,62,61,2,2,3435.601,3478.508,42.9069,3455.2648,3459.1019,3.8371,19.6638,19.406,FOUR_WHEEL_CHANGE,True,True,True,True,0,0,36,36,0
78,BJ McLeod(i),Chevrolet,104,103,1,1,5745.575,5777.031,31.456,5751.7114,5758.2513,6.5398,6.1364,18.7796,OTHER,False,False,False,False,0,0,35,35,0
78,BJ McLeod(i),Chevrolet,122,121,2,2,6869.447,6911.732,42.2849,6875.8525,6891.3012,15.4486,6.4055,20.4307,FOUR_WHEEL_CHANGE,True,True,True,True,0,0,35,35,0
78,BJ McLeod(i),Chevrolet,123,122,2,2,7016.876,7046.967,30.0909,7023.6716,7028.2428,4.5711,6.7956,18.7241,OTHER,False,False,False,False,0,0,35,35,0
78,BJ McLeod(i),Chevrolet,165,164,2,2,9668.602,9706.4779,37.8759,9674.9798,9686.9582,11.9784,6.3778,19.5197,FOUR_WHEEL_CHANGE,True,True,True,True,0,0,31,31,0
42,Carson Hocevar(i),Chevrolet,41,41,1,1,2116.228,2148.689,32.4609,2134.5105,2142.1848,7.6742,18.2825,6.5041,OTHER,False,False,False,False,0,0,7,11,-4
42,Carson Hocevar(i),Chevrolet,62,61,2,2,3434.833,3475.733,40.9,3452.1951,3468.578,16.3829,17.3621,7.1549,FOUR_WHEEL_CHANGE,True,True,True,True,0,0,35,35,0
42,Carson Hocevar(i),Chevrolet,63,62,2,2,3585.496,3614.528,29.0319,3604.6177,3607.7541,3.1364,19.1217,6.7738,OTHER,False,False,False,False,0,0,35,37,-2
42,Carson Hocevar(i),Chevrolet,105,104,1,1,5793.778,5822.66,28.8819,5811.8718,5815.9424,4.0706,18.0938,6.7175,OTHER,False,False,False,False,0,0,34,34,0
42,Carson Hocevar(i),Chevrolet,122,122,2,2,6884.503,6926.21,41.707,6901.7459,6919.8304,18.0845,17.2429,6.3795,FOUR_WHEEL_CHANGE,True,True,True,True,0,0,31,30,1
1,Sam Mayer (P),Chevrolet,17,17,1,1,1531.82,1574.189,42.369,1554.7625,1571.0118,16.2493,22.9425,3.1771,FOUR_WHEEL_CHANGE,True,True,True,True,0,0,1,10,-9
