race_id,start_lap,end_lap,reason,comment,beneficiary_car_number,flag_state
4932,91,95,Unknown,"#9, 10, 90 Incident Turn 3 / Stage 2 Conclusion",6,2
4932,103,106,Unknown,#51 Stopped on Backstretch,07,2
4932,111,115,Unknown,#07 Incident Turn 4,4,2
4932,119,126,Unknown,"#98, 21 Incident Turn 1 [Red Flag - 8:59]",68,2
4935,16,23,Unknown,#15 Stopped In Turn 4,None,2
4935,42,45,Competition,Competition Caution,None,2
4935,47,52,Unknown,"#93, 92 Incident Backstretch",15,2
4935,77,83,Unknown,Stage 1 Conclusion,74,2
4935,152,157,Unknown,Stage 2 Conclusion,19,2
5000,42,45,Competition,Competition Caution,92,2
5000,77,82,Unknown,Stage 1 Conclusion,92,2
5000,141,145,Unknown,#15 Incident Turn 3,02,2
5000,152,157,Unknown,Stage 2 Conclusion,39,2
5000,230,237,Unknown,"#18, 68 Incident Turn 2",5,2
4930,246,251,Unknown,#90 Incident Backstretch,13,2
4930,42,46,Competition,Competition Caution,07,2
4930,64,69,Unknown,"#6, 99, 0, 44 Incident Turn 4 [Red Flag: 00:01:20]",74,2
4930,87,93,Unknown,Stage 1 Conclusion,13,2
4930,122,129,Unknown,"#08, 1, 19 Incident Turn 4 [Red Flag: 00:09:14]",13,2
4930,172,178,Unknown,Stage 2 Conclusion,13,2
4930,204,209,Debris,Debris ,None,2
4934,9,13,Unknown,#47 Incident Frontstretch,5,2
4934,20,23,Spin,#61 Spin Turn 2,5,2
4934,47,51,Unknown,Stage 1 Conclusion,74,2
4934,92,96,Unknown,Stage 2 Conclusion,78,2
4934,156,160,Debris,Debris (tire) on Ballfield,68,2
4934,188,191,Unknown,#36 Stalled on Pit Road,02,2
5001,27,29,Unknown,Stage 1 Conclusion,78,2
5001,43,46,Unknown,"#18, 61 Incident in Turn 4",78,2
5001,47,49,Unknown,"#10, 15, 20 Incident on the Frontstretch [Red Flag: 9:05]",18,2
5001,52,55,Unknown,Stage 2 Conclusion,10,2
5001,77,83,Unknown,"#0, 22, 61 Incident on the Frontstretch",52,2
5001,93,95,Debris,Debris on the Frontstretch,52,2
5001,113,113,Unknown,"#02, 4, 16, 20, 93 Incident on the Backstretch",None,2
4936,4,6,Weather,#02 Incident Turn 14 / Weather,5,2
4936,15,18,Unknown,"#5, 44, 61 Incident Turn 5",47,2
4936,22,23,Unknown,Stage 1 Conclusion,74,2
4936,28,33,Unknown,"#18, 9 Incident Turn 3 [Red: 00:38:22]",5,2
4936,35,36,Unknown,"#90, 11 Incident Turn 3",5,2
4936,38,39,Unknown,#20 Stalled In Turn 4,90,2
4936,42,42,Unknown,Stage 2 Conclusion,90,2
4936,50,50,Unknown,#15 Stalled In Turn 4,13,2
4936,61,61,Unknown,#99 Stalled In Turn 1,39,2
4936,65,66,Unknown,#68 Stalled In Turn 4,5,2
4938,11,14,Spin,#5 Spin Turn 2,66,2
4938,16,19,Accident,"#9, 22, 10, 21, 68, 44, 1, 02 Incident Turn 2",66,2
4938,27,29,Competition,Competition,22,2
4938,47,51,Unknown,Stage 1 Conclusion,47,2
4938,53,56,Accident,"#0, 08, 13, 07, 52 Incident Turn 3",8,2
4938,92,96,Unknown,Stage 2 Conclusion,08,2
4938,157,163,Spin,#47 Spin Turn 4,68,2
4938,169,172,Accident,"#10, 21, 20 Incident Turn 2",92,2
4938,174,177,Accident,"#7, 21, 18, 68, 19, 44 Incident Turn 1 [Red Flag 00:12:20]",44,2
4938,192,196,Spin,#93 Spin Turn 2,20,2
4939,12,14,Accident,#8 and 21 Incident in Turn 4,99,2
4939,22,25,Competition,Competition Caution,8,2
4939,41,44,Unknown,Fluid in Turn 4 from #07,99,2
4939,47,51,Unknown,Stage 1 Conclusion,None,2
4939,92,97,Unknown,Stage 2 Conclusion,0,2
4939,109,112,Spin,#20 Spin on the Frontstretch,08,2
4939,133,137,Accident,#18 Incident on the Backstretch,74,2
4939,159,163,Accident,#8 Incident in Turn 2,6,2
4939,170,175,Accident,"#08, 15, 93 Incident on the Backstretch",36,2
4939,177,185,Accident,"#7, 10, 19 and 51 Incident on the Backstretch",90,2
4916,5,8,Unknown,#07 Stalled On Track,None,2
4916,27,31,Competition,Competition,93,2
4916,37,42,Spin,#07 Spin Turn 2,47,2
4916,62,68,Unknown,Stage 1 Conclusion,13,2
4916,74,80,Accident,"#5, 90, 99, 78 Incident Turn 3 [Red: 00:07:02]",8,2
4916,106,114,Unknown,Possible Fluid On Track From #5,None,2
4916,122,127,Unknown,Stage 2 Conclusion,99,2
4916,133,138,Accident,"#17, 11 Incident Turn 1",0,2
4916,183,189,Accident,#74 Incident Turn 2,17,2
4916,215,220,Accident,"#21, 68 Incident Turn 3",4,2
4940,3,6,Accident,#0 Incident Backstretch,None,2
4940,22,26,Competition,Competition,66,2
4940,29,34,Accident,"#93, 90, 61, 5, Incident Turn 2",99,2
4940,47,53,Competition,Stage 1 Conclusion,99,2
4940,76,80,Unknown,Possible Fluid From #44,66,2
4940,92,98,Competition,Stage 2 Conclusion,10,2
4940,171,177,Accident,#08 Incident Turn 3,98,2
4940,199,204,Accident,#98 Incident Turn 4,51,2
4942,17,19,Unknown,"#45, 02, 22, 38, 40, 21, 15, 30, 23 Incident Frontstretch {Red: 7:59}",19,2
4942,22,25,Unknown,Stage 1 Conclusion,None,2
4942,42,45,Unknown,Stage 2 Conclusion,21,2
4942,67,75,Unknown,"#02, 28, 00, 23, 18, 2, 19, 7, 2, 44, 51, 30 Incident Turn 2 ",04,2
4942,99,104,Unknown,"#26, 13, 52, 99, 15, 51, 16, 2, 38, 18, 97, 7, 56, 88 Incident Turn 2",23,2
4944,3,5,Unknown,#19 Incident Turn 4,None,2
4944,32,38,Unknown,Stage 1 Conclusion,44,2
4944,62,67,Unknown,Stage 2 Conclusion,02,2
4944,75,78,Unknown,#18 Incident Turn 1,02,2
4944,91,95,Unknown,"#4, 98 Incident Turn 2",26,2
4949,17,20,Competition,Competition Caution,33,2
4949,32,37,Unknown,Stage 1 Conclusion,33,2
4949,62,68,Unknown,Stage 2 Conclusion,7,2
4949,81,86,Unknown,"#52, 30, 33, 26 Incident Frontstretch",44,2
4949,88,92,Unknown,"#44, 30 Incident Turn 3",49,2
4949,97,100,Debris,Debris Frontstretch,10,2
4949,103,107,Unknown,"#38, 8 Incident Turn 4",44,2
4981,3,5,Unknown,#28 Incident Backstretch,None,2
4981,13,16,Competition,#28 Incident Turn 2 / Competition Caution,None,2
4981,32,37,Unknown,Stage 1 Conclusion,None,2
4981,53,56,Spin,#22 Spin Turn 4,20,2
4981,62,66,Unknown,Stage 2 Conclusion,49,2
4981,129,134,Spin,#24 Spin Turn 2,88,2
4982,17,19,Competition,Competition Caution,7,2
4982,21,28,Unknown,"21, 23, 24, 30 Incident Turn 4",49,2
4982,32,35,Unknown,Stage 1 Conclusion,6,2
4982,62,66,Unknown,Stage 2 Conclusion,04,2
4982,71,74,Spin,#30 Spin Turn 2,88,2
4982,105,110,Unknown,#7 Incident Turn 4/#2 Incident Frontstretch [Red Flag: 00:15:58],98,2
4982,124,127,Unknown,#3 Incident Turn 2,20,2
4955,2,5,Unknown,"#9, #88 Incident Turn 1",None,2
4955,7,9,Unknown,"#4, #22 Incident Turn 3 [Red Flag - 8:19]",None,2
4955,13,14,Unknown,"#45, #98 Incident Frontstretch [Red Flag - 7:13]",None,2
4955,17,19,Unknown,Stage 1 Conclusion,None,2
4955,24,26,Unknown,#30 Incident Turn 3,None,2
4955,29,33,Spin,#3 Spin Turn 1,10,2
4955,36,38,Unknown,"#02, #15 Incident Turn 2",10,2
4955,50,52,Unknown,#18 Incident Turn 2,33,2
4955,56,58,Spin,#83 Spin Turn 1,49,2
4954,2,7,Unknown,Fluid on track,None,2
4954,15,18,Unknown,#9 Incident Turn 1,6,2
4954,23,25,Spin,#49 Spin Turn 3,55,2
4954,37,40,Unknown,Stage 1 Conclusion,55,2
4954,44,46,Spin,#33 Spin 4,40,2
4954,48,51,Unknown,"#7, #10 Incident Turn 2",40,2
4954,71,71,Unknown,Stage 2 Conclusion,None,2
4989,42,46,Unknown,Stage 1 Conclusion,None,2
4989,63,69,Unknown,Fluid On Track From #13,02,2
4989,76,78,Unknown,#3 Incident Turn 4,22,2
4989,81,87,Unknown,"#19, 02 Incident Backstretch / Stage 2 Conclusion",04,2
4989,154,157,Unknown,"#38, 99 Incident Turn 2",98,2
4990,20,23,Spin,#97 Spin Turn 4,9,2
4990,32,36,Unknown,Stage 1 Conclusion,97,2
4990,62,66,Unknown,Stage 2 Conclusion,97,2
4990,83,87,Unknown,#7 Incident Turn 4,52,2
4991,32,36,Unknown,Stage 1 Conclusion,97,2
4991,44,46,Spin,#28 Spin Turn 2,68,2
4991,62,67,Unknown,Stage 2 Conclusion,45,2
4991,74,77,Spin,#40 Spin Turn 4,11,2
4991,79,82,Unknown,"#04, 19 Incident Backstretch",9,2
4991,84,87,Unknown,"#9, 10, 11, 13, 15, 33, 40, 44, 45, 52, 68, 97  Incident Frontstretch [Red Flag: 00:05:07]",None,2
4991,95,99,Unknown,"#21, 23, 26 Incident Frontstretch",00,2
4991,105,107,Spin,#4 Spin Turn 1,00,2
4991,109,112,Unknown,#2 Incident Turn 4,40,2
4995,5,7,Unknown,"#00, 14 Incident Turn 4",None,2
4995,14,17,Spin,#18 Spin Backstretch,14,2
4995,19,24,Unknown,#30 Incident Turn 4 / Stage 1 Conclusion,None,2
4995,42,47,Unknown,Stage 2 Conclusion,20,2
4995,51,57,Unknown,"#18, 24, 40, 45, 52, 88 Incident Frontstretch",None,2
4995,60,64,Unknown,"#51, 99 Incident Turn 1",14,2
4995,73,76,Unknown,#22 Incident Turn 2,6,2
4995,86,89,Unknown,#13 Incident Turn 2,3,2
4995,91,94,Unknown,#83 Incident Backstretch,99,2
4995,97,99,Unknown,"#00, 04, 56 Incident Frontstretch",13,2
4995,101,105,Unknown,"#30, 44, 88 Incident Backstretch [Red: 00:09:46]",56,2
4996,12,14,Unknown,#42 Stopped In Turn 6 / Stage 1 Conclusion,83,2
4996,27,27,Unknown,Stage 2 Conclusion,52,2
4996,34,34,Unknown,#3 Stopped In Turn 8,83,2
4996,41,41,Unknown,#19 Stopped In Turn 3,83,2
4996,44,44,Unknown,#40 Stopped In Turn 5,04,2
4997,8,11,Spin,#02 spin turn 4,None,2
4997,22,25,Competition,Competition,45,2
4997,47,52,Unknown,Stage 1 Conclusion,49,2
4997,89,97,Unknown,"#2, 18, 51, 99 incident turn 4",22,2
4997,194,197,Unknown,#52 incident turn 2,18,2
4952,57,61,Unknown,Stage 1 Conclusion,3,2
4952,79,82,Unknown,"#51, 99 Incident Turn 2",02,2
4952,112,116,Unknown,Stage 2 Conclusion,02,2
4952,128,132,Unknown,#10 Incident Turn 2,00,2
4952,144,147,Unknown,"#22, 40 Incident Turn 2",68,2
5002,6,10,Unknown,#33 Incident Turn 3,None,2
5002,22,25,Competition,Competition Caution,10,2
5002,47,51,Unknown,Stage 1 Conclusion,9,2
5002,92,97,Unknown,Stage 2 Conclusion,22,2
5002,104,107,Spin,#26 Spin Turn 2,44,2
5002,124,129,Unknown,"#15, 21 Incident Turn 1",68,2
5002,146,150,Unknown,"#00, 17, 88 Incident Backstretch",30,2
5004,55,61,Unknown,"#83, 49 Incident Turn 4",02,2
5004,72,82,Unknown,Stage 1 Conclusion,9,2
5004,142,152,Unknown,Stage 2 Conclusion,9,2
5004,175,182,Spin,#22 Spin Turn 1,98,2
4958,8,13,Unknown,"#16, 52 Incident Turn 1",6,2
4958,57,67,Unknown,Stage 1 Conclusion,75,2
4958,83,88,Unknown,"#20, 30 Incident Turn 4",51,2
4958,112,119,Unknown,Stage 2 Conclusion,42,2
4958,157,166,Unknown,"#16, 22 Incident Turn 3",38,2
4960,12,14,Competition,Competition Caution,10,2
4960,32,37,Unknown,Stage 1 Conclusion,49,2
4960,62,67,Unknown,Stage 2 Conclusion,45,2
4960,85,89,Unknown,"#52, 99 Incident Turn 2",30,2
4960,91,95,Unknown,#3 Stopped on Track,49,2
4961,94,94,Unknown,"#16, 18, 52 Incident in Turn 4",None,2
4961,14,18,Unknown,"#02, 8, 13, 17, 21, 22, 24, 30, 41, 52, 68 Incident in Turn 3 [Red Flag: 4:58]",44,2
4961,22,25,Unknown,Stage 1 Conclusion,22,2
4961,38,44,Unknown,"#15, 56 Incident in Turn 4",98,2
4961,49,53,Unknown,#15 Incident on the Backstretch,98,2
4961,90,92,Debris,Debris in Turn 3,49,2
5003,32,37,Unknown,Stage 1 Conclusion,17,2
5003,39,45,Accident,"#26, 4, 75, 15, 24, 99, 41, 17, 68, 44 Incident Turn 4 [Red Flag: 00:07:33]",30,2
5003,62,67,Unknown,Stage 2 Conclusion,44,2
5003,133,137,Accident,#21 Incident Backstretch,19,2
5005,34,40,Accident,#49 Incident in Turn 4,24,2
5005,44,48,Accident,#68 Incident in Turn 2 [Red: 5:54],42,2
5005,53,57,Accident,#02 Incident in Turn 4,02,2
5005,72,77,Unknown,Stage 2 Conclusion,3,2
5005,93,96,Unknown,Fluid in Turn 2 from #98,41,2
5005,107,112,Accident,#38 and 99 Incident in Turn 1,56,2
5005,118,122,Accident,#51 Incident on the Backstretch,00,2
5005,131,135,Accident,#13 and 52 Incident in Turn 2,30,2
5005,146,150,Accident,#18 and 99 Incident on the Frontstretch,26,2
5005,152,152,Accident,#00 and 99 Incident in Turn 2,None,2
4962,14,21,Accident,"#15, 83, 02, 33, 45 Incident Turn 4",10,2
4962,49,59,Accident,"#44, 3 Incident Turn 4 / Stage 1 Conclusion",30,2
4962,79,84,Spin,#68 Spin Turn 3,56,2
4962,92,98,Accident,"#2, 15, 38 Incident Turn 4",19,2
4962,102,112,Unknown,Stage 2 Conclusion,2,2
4962,118,126,Accident,"#42, 18, 02 Incident Turn 4",None,2
4962,155,161,Accident,#15 Incident Turn 1,None,2
4962,168,173,Accident,#68 Incident Backstretch,20,2
4962,176,181,Accident,"#2, 98 Incident Turn 3",3,2
4962,186,190,Accident,#42 Incident Turn 1,45,2
4962,193,198,Accident,"#4, 99, 23 Incident Turn 1",41,2
4963,47,53,Competition,Stage 1 Conclusion,51,2
4963,92,98,Competition,Stage 2 Conclusion,22,2
4963,105,112,Accident,#42 Incident Turn 2,17,2
4963,149,154,Accident,#41 Incident Turn 3,02,2
