race_id,start_lap,end_lap,reason,comment,beneficiary_car_number,flag_state
4841,20,25,Unknown,#66 Incident in Turn 2,17,2
4841,47,52,Unknown,Stage 1 Conclusion,01,2
4841,61,64,Unknown,#86 Incident in Turn 4,61,2
4841,80,84,Unknown,#15 and 52 Incident in Turn 4,None,2
4841,92,96,Unknown,Stage 2 Conclusion,86,2
4841,129,134,Unknown,#98 Incident in Turn 2,36,2
4841,141,144,Unknown,#90 Incident in Turn 2,0,2
4841,151,156,Unknown,#9 and 18 Incident in Turn 4 [Red Flag: 5:38],78,2
4841,162,170,Unknown,#2 and 98 Incident in Turn 2,74,2
4842,15,18,Unknown,"#18, 1 Incident Turn 3",None,2
4842,47,53,Unknown,Stage 1 Conclusion,5,2
4842,92,98,Unknown,Stage 2 Conclusion,78,2
4842,117,121,Spin,#20 Spin Turn 2,07,2
4843,6,11,Unknown,#07 Incident Frontstretch,61,2
4843,16,22,Unknown,#15 Incident Turn 4,None,2
4843,34,37,Debris,Debris Turn 3,None,2
4843,47,51,Unknown,Stage 1 Conclusion,74,2
4843,91,96,Debris,Debris Turn 1 / Stage 2 Conclusion,4,2
4843,98,100,Debris,Debris Turn 4,51,2
4843,124,127,Unknown,#98 Incident Turn 1,26,2
4844,4,8,Unknown,Fluid On The Track From #54,None,2
4844,22,26,Unknown,Stage 1 Conclusion,18,2
4844,29,33,Unknown,"#02, 47, 49 Incident Turn 3",None,2
4844,42,46,Unknown,Stage 2 Conclusion,None,2
4844,55,62,Unknown,"#2, 3, 4, 12, 13, 22, 24, 27, 30, 51, 52, 98 Incident Turn 4",None,2
4844,65,69,Unknown,Fluid On The Track From #51,18,2
4844,78,83,Unknown,#04 Incident Frontstretch,17,2
4844,90,93,Unknown,"#4, 18 Incident Backstretch",22,2
4844,95,97,Unknown,"#44, 68 Incident Backstretch",98,2
4844,100,105,Unknown,"#52, 2, 99, 12, 88, 87, 16, 17, 45, 68 Incident Backstretch",98,2
4844,107,109,Unknown,"#63, 22, 52 Incident Turn 2",None,2
4845,17,19,Spin,#54 Spin Turn 4,6,2
4845,42,46,Unknown,Stage 1 Conclusion,20,2
4845,54,57,Debris,Debris on Frontstretch,10,2
4845,82,87,Unknown,Stage 2 Conclusion,10,2
4845,113,117,Spin,#54 Spin Turn 4,7,2
4845,119,125,Weather,"#20, 22, 42, 75, 97 Incident Frontstretch [Red Flag 8:51], [Weather Red Flag 16:59]",54,2
4846,7,10,Unknown,"#2, 04, 45, 88 Incident on the frontstretch",None,2
4846,32,37,Unknown,Stage 1 Conclusion,10,2
4846,62,66,Unknown,Stage 2 Conclusion,33,2
4847,64,79,Unknown,#12 Incident Turn 2/Stage 1 Conclusion,17,2
4847,119,123,Spin,#33 Spin Turn 3,98,2
4847,142,151,Unknown,Stage 2 Conclusion,22,2
4847,190,198,Debris,Debris On The Backstretch,19,2
4847,211,215,Spin,#04 Spin Turn 2,13,2
4847,244,247,Unknown,"#11, 02 Incident Turn 2",None,2
4847,250,250,Unknown,#44 Incident Turn 2,None,2
4851,5,8,Unknown,"#4, 45, 30 Incident Frontstretch",None,2
4851,13,17,Unknown,#18 Incident Turn 1,None,2
4851,20,24,Unknown,"#44, 12 Incident Turn 2",None,2
4851,28,31,Unknown,#12 Incident Turn 4,None,2
4851,37,42,Unknown,Stage 1 Conclusion,87,2
4851,50,56,Unknown,#54 Incident Turn 2 (Red 15:51),None,2
4851,72,76,Unknown,Stage 2 Conclusion,87,2
4851,104,109,Unknown,#7 Incident Turn 2,4,2
4851,118,122,Unknown,#9 Incident Turn 2,49,2
4848,47,54,Unknown,Stage 1 Conclusion,8,2
4848,92,98,Unknown,Stage 2 Conclusion,12,2
4848,112,117,Unknown,#7 Incident Frontstretch,12,2
4848,155,159,Unknown,"#22, #4 Incident Frontstretch",12,2
4848,161,165,Unknown,"#2, #4, #17 Incident backstretch",33,2
4848,192,195,Unknown,#30 Incident Turn 1,4,2
4849,27,29,Spin,#51 Spin in Turn 4,02,2
4849,42,48,Unknown,Stage 1 Conclusion,51,2
4849,54,59,Spin,#54 Spin in Turn 4,44,2
4849,82,87,Unknown,Stage 2 Conclusion,44,2
4849,140,143,Unknown,"#24, #98 Incident in Turn 2",18,2
4849,149,151,Unknown,#33 Stall in Turn 4,17,2
4850,25,28,Unknown,#54 Incident Turn 2,44,2
4850,32,36,Unknown,Stage 1 Conclusion,22,2
4850,62,67,Unknown,Stage 2 Conclusion,22,2
4850,73,76,Unknown,#9 Incident Turn 2,42,2
4850,79,82,Unknown,"#12, 7, 44 Incident Turn 2",None,2
4850,87,90,Debris,Debris Turn 2,2,2
4850,128,131,Debris,Debris Turn 3,97,2
4864,12,17,Unknown,#12 Incident Backstretch,None,2
4864,29,32,Unknown,#9 Incident Backstretch,17,2
4864,42,46,Unknown,Stage 1 Conclusion,None,2
4864,65,68,Unknown,#04 Incident Turn 2,13,2
4864,70,74,Unknown,#4 Incident Turn 2,13,2
4864,81,87,Spin,#3 Spin Turn 2 (Concludes Stage 2),13,2
4864,91,94,Unknown,#02 Incident Turn 2,17,2
4864,97,103,Unknown,"#04, 14, 18, 20, 54, 99 Incident Backstretch",17,2
4864,22,25,Unknown,#45 Incident Turn 1,17,2
4864,109,112,Unknown,#52 Incident Turn 2,3,2
4864,154,157,Unknown,#22 Stalled Turn 2,16,2
4864,35,38,Unknown,#44 Incident Turn 2 [Red Flag - 1:16],None,2
4864,58,62,Unknown,"#13, 16 Incident Turn 4",None,2
4852,53,58,Unknown,#10 Incident Turn 4,46,2
4852,62,66,Unknown,Stage 1 Conclusion,54,2
4852,122,129,Unknown,Stage 2 Conclusion,22,2
4852,139,144,Unknown,"#13, 16 Incident Turn 4",46,2
4853,4,7,Unknown,#0 Incident Turn 1,None,2
4853,37,43,Unknown,Stage 1 Conclusion,34,2
4853,72,77,Unknown,Stage 2 Conclusion,34,2
4853,80,85,Unknown,"#54, 97 Incident Turn 1",10,2
4853,147,153,Unknown,"#18, 2 Incident Turn 4",02,2
4854,7,9,Spin,#3 Spin in Turn 4,0,2
4854,37,42,Unknown,Stage 1 Conclusion,32,2
4854,44,47,Unknown,#4 and 54 Incident in Turn 4,None,2
4854,72,77,Unknown,Stage 2 Conclusion,33,2
4854,80,87,Unknown,"22, 44 and 98 Incident in Turn 4",32,2
4855,37,41,Unknown,Stage 1 Conclusion,11,2
4855,44,52,Unknown,"#20, 54, 3 Incident Turn 1",None,2
4855,56,59,Spin,#42 Spin Incident Turn 4,9,2
4855,61,64,Unknown,"#18, 12, 13, 34 Incident Turn 2",56,2
4855,66,76,Unknown,"#98, 51 Incident Turn 4/Stage 2 Conclusion",44,2
4857,2,5,Unknown,"#52, 15 Incident Turn 1",None,2
4857,7,8,Unknown,#28 Incident Turn 1,6,2
4857,17,19,Unknown,Stage 1 Conclusion,6,2
4857,32,34,Unknown,Stage 2 Conclusion,13,2
4856,14,17,Spin,#20 Spin Turn 2,None,2
4856,25,31,Spin,#03 Spin Turn 2,22,2
4856,42,42,Unknown,Stage 1 Conclusion,10,2
4856,57,61,Spin,#18 Spin Backstretch,10,2
4856,65,72,Unknown,"#3, 03, 12, 20, 32, 22, 51, 8, 16, 13, 34, 44, 18, 24 Incident Turn 1",6,2
4856,78,82,Spin,#34 Spin Turn 4,12,2
4856,92,94,Unknown,Stage 2 Conclusion,38,2
4856,96,102,Spin,#45 Spin Turn 3,38,2
4856,105,115,Spin,#54 Spin Turn 4,74,2
4856,121,125,Unknown,#6 Stopped On Track,10,2
4856,134,138,Unknown,"#51, 32 Incident Turn 2",74,2
4856,142,148,Unknown,"#27, 99, 33 Incident Turn 1",None,2
4858,22,27,Unknown,Stage 1 Conclusion,33,2
4858,34,36,Spin,#51 Spin Turn 2,49,2
4858,42,47,Unknown,Stage 2 Conclusion,52,2
4858,58,61,Unknown,#04 Incident Turn 2,51,2
4858,67,69,Spin,#9 Spin Turn 4,None,2
4858,87,90,Spin,#51 Spin Turn 2,34,2
4858,94,96,Spin,#51 Spin Turn 2,9,2
4858,98,103,Unknown,"#13, 17, 15, 3, 54, 4, 88, 8, 2 Incident Frontstretch",None,2
4859,4,10,Unknown,"#2, 3, 12 and 97 Incident in Turn 2",None,2
4859,57,66,Unknown,Stage 1 Conclusion,30,2
4859,69,74,Spin,#44 Spin on the Frontstretch,12,2
4859,77,80,Unknown,#8 and 13 Incident on the Frontstretch,54,2
4859,112,122,Unknown,Stage 2 Conclusion,54,2
4859,131,135,Unknown,"02, 15, 30 and 56 Incident in Turn 2",None,2
4859,137,141,Spin,#54 Spin in Turn 3,33,2
4859,152,155,Unknown,#52 and 88 Incident in Turn 4,56,2
4859,168,173,Unknown,#10 and 99 Incident on the Backstretch,20,2
4859,176,179,Unknown,#45. 46 and 52 Incident in Turn 4,20,2
4859,183,189,Unknown,"#02, 12 and 54 Incident on the Frontstretch [Red Flag: 6:30]",56,2
4859,194,197,Unknown,#21 and 99 Incident in Turn 2,12,2
4860,22,24,Unknown,Stage 1 Conclusion,54,2
4860,31,33,Unknown,#33 incident in Turn 4,44,2
4860,42,44,Unknown,Stage 2 Conclusion,34,2
4861,7,13,Unknown,Fluid on the frontstretch from #98 ,None,2
4861,32,36,Unknown,Stage 1 Conclusion,34,2
4861,41,45,Unknown,Fluid on the track from #13 and 88,44,2
4861,62,67,Unknown,Stage 2 Conclusion,33,2
4861,69,72,Unknown,Fluid on the frontstretch from #13,52,2
4861,82,86,Unknown,Fluid on the track from #02,11,2
4862,10,14,Spin,#18 Spin in the Tri-Oval [Red Flag: 8:16],44,2
4862,22,26,Unknown,Stage 1 Conclusion,18,2
4862,31,34,Unknown,#02 Incident on the Backstretch,10,2
4862,42,46,Unknown,Stage 2 Conclusion,10,2
4862,83,86,Spin,#15 Spin in Turn 4,24,2
4862,89,91,Unknown,"#2, 7, 9, 18, 28, 45, 54, 68, 87, 98 Incident in Turn 4",52,2
4862,94,96,Unknown,#12 Incident in Turn 2,17,2
4863,18,22,Spin,#49 spin in Turn 4,6,2
4863,52,61,Unknown,Stage 1 Conclusion,33,2
4863,80,87,Spin,#15 spin in Turn 2,54,2
4863,91,95,Unknown,"#8, #99 incident on backstretch",56,2
4863,102,110,Unknown,Stage 2 Conclusion,15,2
4863,117,121,Unknown,"#24, #33, #44, #54 incident in Turn 4",8,2
4863,124,129,Unknown,"#02, #4, #16, #17, #21, #24, #30, #98 and #99 incident in Turn 2 [Red Flag: Lap 124, 15:38]",None,2
4863,141,145,Spin,#49 spin in Turn 1,44,2
4863,150,156,Unknown,"#13, #52 incident in Turn 4",99,2
4863,163,168,Unknown,"#3, #6, #20 incident on the frontstretch",2,2
4863,181,190,Debris,Debris in Turn 4,44,2
4863,196,199,Unknown,"#3, #12 and #54 incident in Turn 2",None,2
4865,3,6,Spin,#51 Spin Turn 2,None,2
4865,24,28,Unknown,"#19, 8 Incident Turn 4",33,2
4865,47,53,Unknown,Stage 1 Conclusion,None,2
4865,92,99,Unknown,Stage 2 Conclusion,5,2
4865,101,106,Unknown,"#8, 21 Incident Turn 3",56,2
4866,51,54,Unknown,Possible Fluid From #49,None,2
4866,62,67,Unknown,Stage 2 Conclusion,30,2
4866,32,35,Unknown,Stage 1 Conclusion,02,2
