race_id,start_lap,end_lap,reason,comment,beneficiary_car_number,flag_state
5202,47,52,Competition,Stage 1 Conclusion,44,2
5202,92,97,Accident,"#9, 11 Incident Turn 4/Stage 2 Conclusion",5,2
5202,99,103,Accident,"#78, 45 Incident Turn 1",07,2
5202,107,111,Accident,#11 Incident Turn 3,08,2
5202,117,121,Spin,#26 Spin Turn 4,88,2
5202,126,137,Accident,"#31, 8, 39, 27, 2, 98, 19, 1 Incident Turn 2 [Red flag: 00:07:23]",35,2
5202,144,149,Accident,"#19, 16, 36 Incident Frontstretch",38,2
5202,175,179,Unknown,Fluid on track from #13 Turn 2,44,2
5199,4,7,Accident,"#36, 44 Incident Frontstretch",None,2
5199,22,25,Competition,Stage 1 Conclusion,None,2
5199,42,45,Competition,Stage 2 Conclusion,1,2
5199,48,50,Accident,"#26, 27, 48, 51, 77,  Incident Frontstretch [Red Flag: 00:08:28]",66,2
5199,54,56,Accident,"#10, 18 Incident Turn 1",66,2
5204,16,18,Accident,"#35, 44 Incident Turn 7",39,2
5204,22,24,Competition,Stage 1 Conclusion,44,2
5204,27,28,Debris,Debris Turn 1,None,2
5204,42,44,Competition,Stage 2 Conclusion,None,2
5205,32,36,Competition,Stage 1 Conclusion,36,2
5205,42,45,Accident,#38 and 78 Incident in Turn 2,6,2
5205,54,58,Accident,#08 Incident on the backstretch,35,2
5205,62,66,Competition,Stage 2 Conclusion,02,2
5203,6,8,Accident,#7 Incident Turn 3,None,2
5203,17,18,Unknown,#38 Stopped on Track,None,2
5203,22,23,Competition,Stage 1 Conclusion,None,2
5203,29,29,Unknown,#36 Stopped on Track,31,2
5203,32,33,Unknown,#68 Stopped on Track,31,2
5203,42,44,Competition,Stage 2 Conclusion,31,2
5203,60,67,Accident,#11 Incident Turn 9,21,2
5203,76,77,Unknown,#92 Stuck in Gravel,21,2
5206,16,19,Accident,#18 Incident Turn 4,None,2
5206,22,24,Debris,Debris,None,2
5206,32,34,Competition,Stage 1 Conclusion,None,2
5206,62,64,Competition,Stage 2 Conclusion,11,2
5206,73,76,Spin,#98 Spin Backstretch,2,2
5206,84,87,Accident,"#2, 07, 26, 68 Incident Backstretch",98,2
5206,93,96,Accident,"#1, 7, 8, 16, 31, 39, 44 Incident Turn 1",35,2
5206,99,103,Accident,"#19, 7, 11, 44, 08, 23, 98, 27 Incident Frontstretch",16,2
5206,105,110,Accident,"#14, 68, 36, 39, 4, 54, 45, 5, 98, 27, 38, 6, 48 Incident Backstretch",7,2
5206,112,116,Accident,"#9, 02, 11, 16, 10, 31, 54, 78 Incident Backstretch",36,2
5206,118,118,Unknown,,None,2
5217,47,53,Competition,Stage 1 Conclusion,51,2
5217,57,61,Accident,"#68, 98, 31 Incident Turn 2",44,2
5217,65,77,Unknown,Precipitation [Red Flag: 2:37:23],4,2
5217,89,97,Competition,#66 Stopped on track / Stage 2 Conclusion,17,2
5217,129,133,Spin,#19 spin turn 3,38,2
5214,47,51,Competition,Stage 1 Conclusion,51,2
5214,71,75,Spin,#51 Spin in Turn 4,02,2
5214,83,88,Weather,Weather,68,2
5214,92,93,Competition,Stage 2 Conclusion,51,2
5209,6,10,Accident,#48 Incident Turn 2,None,2
5209,14,18,Accident,"#98, 2 Incident Turn 4",None,2
5209,37,41,Spin,#48 Spin Turn 4,35,2
5209,46,50,Accident,#5 Incident Backstretch,77,2
5209,87,94,Competition,Stage 1 Conclusion,38,2
5209,130,138,Accident,"#2, 54, 9 Incident Turn 2",91,2
5209,168,179,Accident,"#1, 66 Incident Turn 2 / Stage 2 Conclusion",38,2
5209,272,280,Accident,"#7, 66 Incident Backstretch",23,2
5213,20,24,Accident,#26 Incident on the Backstretch,23,2
5213,38,42,Spin,#38 Spin in Turn 2,4,2
5213,47,51,Competition,Stage 1 Conclusion,13,2
5213,79,85,Accident,#08 Incident in Turn 2,None,2
5213,92,96,Competition,Stage 2 Conclusion,38,2
5213,105,109,Spin,#13 Spin in Turn 2,38,2
5213,111,116,Accident,"#10,16, 23, 31, 34, 35, 39 and 68 Incident in Turn 3",02,2
5213,118,126,Accident,"#07, 6, 7, 11, 18 19, 34, 36 and 91 Incident on the Backstretch",35,2
5213,128,132,Accident,"#31, 34 and 78 Incident on the Backstretch",68,2
5211,4,6,Spin,#54 Spin Backstretch,None,2
5211,27,30,Competition,Stage 1 Conclusion,None,2
5211,52,55,Competition,Stage 2 Conclusion,91,2
5212,11,11,Accident,#68 Incident Turn 1,None,2
5212,22,22,Competition,Stage 1 Conclusion,13,2
5212,42,43,Competition,Stage 2 Conclusion,26,2
5212,47,48,Accident,"#23, 27, 48 Incident Turn 6",66,2
5212,51,52,Unknown,#91 Stopped Turn 11,13,2
5212,57,58,Debris,Debris,None,2
5212,60,61,Accident,"#38, 34, 98, 4, 6, 2, 10, 02  Incident Turn 2",35,2
5212,67,67,Debris,Debris,None,2
5212,69,70,Unknown,#98 Stopped On Track,07,2
5210,47,51,Competition,Stage 1 Conclusion,23,2
5210,92,96,Competition,Stage 2 Conclusion,02,2
5210,162,166,Spin,#19 Spin Turn 2,23,2
5208,4,7,Accident,"#08, 27, 66 and 98 Incident on the Backstretch",None,2
5208,43,50,Spin,#38 Spin in Turn 3,35,2
5208,92,96,Competition,Stage 2 Conclusion,08,2
5208,189,195,Accident,"#28, 45 and 48 Incident on the Frontstretch",18,2
5215,34,41,Accident,"#07, 35 Incident Turn 1",66,2
5215,62,70,Competition,Stage 1 Conclusion,91,2
5215,107,112,Accident,#10 Incident Turn 3,91,2
5215,122,128,Competition,Stage 2 Conclusion,66,2
5215,163,169,Accident,#66 Incident Turn 3,None,2
5215,196,202,Accident,"#45, 68 Incident Turn 3",08,2
5215,205,210,Accident,"#11, 39 Incident Turn 2",08,2
5215,214,218,Accident,"#21, 51, 78 Incident Backstretch",08,2
5215,221,227,Accident,"#21, 31, 35, 38, 45, 68, 78, 91 Incident Turn 4",None,2
5215,236,241,Unknown,#16 Slow On Track,92,2
5215,244,249,Accident,"#34, 08, 27 Incident Turn 1",16,2
5215,251,260,Accident,"#18, 19, 54 Incident Turn 4",38,2
5215,262,267,Accident,"#1, 7, 8 Incident Turn 2",38,2
5215,269,269,Accident,"#54, 19 Incident Turn 2",None,2
5216,32,37,Accident,#08 Incident Turn 2,36,2
5216,47,53,Competition,Stage 1 Conclusion,44,2
5216,61,65,Accident,"#66, 68 Incident Turn 1",None,2
5216,92,98,Competition,Stage 2 Conclusion,68,2
5216,103,108,Accident,"#1, 18, 23, 26, 34, 39 45, 98 Incident Turn 4",91,2
5216,112,116,Accident,"#18, 34, 35, 91 Incident Turn 2",31,2
5216,156,164,Unknown,Possible Fluid On Track From #77,68,2
5216,167,170,Accident,"#9, 19 Incident Turn 2",45,2
5218,22,26,Competition,Stage 1 Conclusion,43,2
5218,42,46,Competition,Stage 2 Conclusion,45,2
5218,65,67,Accident,#24 Incident Backstretch,7,2
5218,81,84,Accident,#51 Incident Turn 2,44,2
5218,86,89,Accident,"#44, 33, 30, 20 Incident Turn 4",28,2
5218,100,104,Accident,"#45, 43, 16, 91, 88, 23, 4, 1, 19, 9, 02, 52, 18, 22, 75, 17, 66 Incident Frontstretch [Red 15:35]",7,2
5218,106,106,Accident,"#44, 33 Incident Frontstretch",None,2
5219,23,27,Accident,#9 Incident on the Backstretch,45,2
5219,29,37,Accident,"#1, 38, 61, 88,  91 Incident in Turn 1",12,2
5219,56,59,Spin,#62 Spin on the Frontstretch,12,2
5219,62,66,Competition,Stage 2 Conclusion,45,2
5219,73,77,Accident,#24 and 61 Incident on the Backstretch,62,2
5219,91,94,Accident,#62 Incident in Turn 4,46,2
5219,99,102,Accident,#17 and 42 Incident in Turn 4,46,2
5219,105,111,Accident,"#17, 66, 98 and 99 Incident on the Frontstretch",33,2
5219,120,123,Spin,#44 Spin in Turn 2,62,2
5219,127,131,Accident,#51 and 98 Incident on the Backstretch,62,2
5220,32,37,Competition,Stage 1 Conclusion,44,2
5220,51,55,Debris,Debris on the Frontstretch from #20,43,2
5220,61,66,Competition,Stage 2 Conclusion,12,2
5220,69,75,Accident,"#40, 45 and 98 Incident in Turn 3",41,2
5220,81,84,Spin,#30 Spin on the Frontstretch,98,2
5220,92,97,Accident,"#3, 15 and 30 Incident in Turn 1",24,2
5220,101,106,Accident,#44 Incident in Turn 3,24,2
5221,14,14,Competition,Stage 1 Conclusion,22,2
5221,16,17,Unknown,#40 Stopped on Track,22,2
5221,22,22,Unknown,#88 Stuck in Turn 19 Gravel Trap,22,2
5221,28,29,Competition,Stage 2 Conclusion,22,2
5221,31,32,Unknown,#1 Stopped in Turn 8,37,2
5221,35,35,Unknown,#25 Stopped on course in Turn 17,None,2
5221,41,42,Unknown,#46 Stopped on track in Turn 2,37,2
5221,44,44,Unknown,#2 stuck in the Turn 6 gravel trap,37,2
5222,9,13,Accident,"#24, #44 Incident Frontstretch ",None,2
5222,15,23,Unknown,#40 Stopped on track ,43,2
5222,40,45,Unknown,#12 Stopped on the backstretch,43,2
5222,52,60,Competition,Stage 1 Conclusion ,12,2
5222,71,75,Unknown,Stopped truck between Turns 1-2,30,2
5222,80,85,Spin,"#30, #45 spin Turn 2",43,2
5222,102,108,Competition,Stage 2 Conclusion ,15,2
5222,110,116,Spin,"#22, #46 spin Turn 2",None,2
5222,123,127,Accident,"#20, #44 accident Turn 4",22,2
5222,134,138,Accident,"#52, #98, #99 accident Turn 4",43,2
5222,158,164,Accident,"#02, #33, #34 accident Turn 2",43,2
5223,25,31,Spin,#49 Spin Turn 4,61,2
5223,41,41,Competition,Stage 1 Conclusion,9,2
5223,56,61,Spin,#44 Spin Turn 2,24,2
5223,92,92,Competition,Stage 2 Conclusion,24,2
5223,97,105,Unknown,"#22, 25 Stopped On Track [Red Flag 00:05:49]",9,2
5223,113,118,Accident,#43 Incident Turn 2,12,2
5223,126,132,Accident,"#18, 98 Incident Turn 2",12,2
5223,140,145,Accident,"#19, 51, 66 Incident Turn 2",45,2
5223,152,0,Unknown,,None,2
5224,8,12,Accident,"#43, 33 Incident Turn 2",None,2
5224,21,24,Spin,#45 Spin Turn 4,33,2
5224,47,54,Competition,Stage 1 Conclusion,12,2
5224,59,62,Spin,#62 Spin Backstretch,02,2
5224,75,78,Spin,#30 Spin Turn 4,45,2
5224,92,96,Competition,Stage 2 Conclusion,12,2
5224,99,105,Accident,"#1, 15, 61, 22 Incident Turn 3",None,2
5224,118,121,Spin,#51 Spin Turn 1,25,2
5224,126,133,Accident,"#9, 30 Incident Frontstretch",25,2
5224,143,147,Spin,#99 Spin Turn 2,51,2
5225,32,36,Competition,Stage 1 Conclusion,45,2
5225,62,67,Competition,Stage 2 Conclusion,18,2
5225,92,95,Accident,#44 Incident Turn 2,None,2
5225,123,126,Spin,#40 Spin Backstretch,1,2
5226,11,14,Spin,#33 Spin Turn 2,None,2
5226,37,42,Competition,Stage 1 Conclusion,3,2
5226,72,77,Competition,Stage 2 Conclusion,30,2
5226,87,91,Accident,"#19, 66 Incident Turn 2",45,2
5226,107,111,Accident,"#5, 44 Incident Turn 3",3,2
5226,129,133,Accident,"#16, 23 Incident Turn 2",9,2
5226,143,147,Accident,"#15, 99 Incident Backstretch",9,2
5227,32,36,Competition,Stage 1 Conclusion,1,2
5227,54,57,Spin,#30 Spin in Turn 4,22,2
5227,59,65,Accident,#20 and 24 Incident in Turn 1,9,2
5227,132,135,Accident,#02 and 16 Incident in Turn 3,61,2
5227,137,141,Accident,#17 and 42 Incident in Turn 4,16,2
5228,37,43,Competition,Stage 1 Conclusion,56,2
5228,47,52,Accident,"#17, #66 Incident Turn 2",5,2
5228,55,59,Accident,"#4, #52, #66, #02, #91, #9 Incident Turn 4",40,2
5228,63,68,Accident,"#23, #18 Incident Turn 1",30,2
5228,72,77,Competition,Stage 2 Conclusion,12,2
5228,95,99,Accident,"#3, #44 Incident Turn 3",33,2
5228,109,113,Accident,"#88, #42 Incident Turn 2",38,2
5228,126,129,Accident,#91 Incident Turn 1,38,2
5228,133,136,Debris,Debris,23,2
5228,159,163,Accident,#15 Incident Turn 3,None,2
5228,165,165,Accident,"#19, #42, #5, #22 Incident Turn 2",None,2
5229,22,25,Competition,Stage 1 Conclusion,42,2
5229,28,30,Accident,"#4, 98 Incident Turn 8",42,2
5229,47,49,Competition,Stage 2 Conclusion,None,2
5229,62,64,Accident,"#25, 52 Incident Turn 11",20,2
5229,67,68,Accident,#1 Incident Turn 1,56,2
5229,72,73,Accident,"#7, 30, 52 Incident Turn 1 [Red Flag: 00:12:58]",99,2
5230,5,8,Accident,"#98, #40 Incident Turn 1",None,2
5230,32,39,Accident,"#12, #15, #51 Incident Turn 3",61,2
5230,40,40,Competition,Stage 1 Conclusion,3,2
5230,58,65,Accident,#62 Incident Turn 4,56,2
5230,68,72,Unknown,#42 Stopped on track,45,2
5230,91,91,Competition,Stage 2 Conclusion,45,2
5230,115,122,Unknown,#46 Slow on track ,99,2
5230,127,132,Unknown,#15 Stopped on track,56,2
5230,143,146,Spin,#24 Spin Turn 1,15,2
5231,9,13,Unknown,#24 into turn 4,15,2
5231,21,24,Unknown,#30 spun into turn 2,None,2
5231,47,53,Competition,End of stage 1,12,2
5231,70,73,Unknown,#4 contact with #42 in the backstretch,47,2
5231,97,102,Competition,End of Stage 2,12,2
5231,120,124,Unknown,#62 spun out on frontstretch,4,2
5231,128,134,Unknown,"#25, #51, and #23 wreck in turn 3",43,2
5231,136,140,Unknown,#1 spun into #91 on the front stretch,43,2
5232,9,10,Unknown,No. 46 stopped on track,None,2
5232,18,19,Unknown,No. 20 stopped at pit exit,None,2
5232,21,21,Competition,Stage 1 Conclusion ,None,2
5232,42,42,Competition,Stage 2 Conclusion ,43,2
5232,52,53,Unknown,No. 41 stopped in turn 4,16,2
5232,56,59,Unknown,Possible fluid on track,45,2
5232,62,64,Unknown,No. 51 stopped turn 2,99,2
5233,2,4,Spin,#24 Spin Turn 2,None,2
5233,8,10,Accident,#40 Incident Turn 1,None,2
5233,13,18,Accident,"#1, 5, 9, 24, 62 Incident Turn 1 / Stage 1 Conclusion",40,2
5233,32,35,Competition,Stage 2 Conclusion,9,2
5233,43,46,Debris,Debris,5,2
5234,10,20,Accident,"#12, 33 Incident Turn 1",None,2
5234,31,37,Spin,#33 Spin Turn 4,35,2
5234,62,70,Competition,Stage 1 Conclusion,35,2
5234,74,80,Unknown,#43 Stopped on Track Turn 1,20,2
5234,108,114,Spin,#4 Spin Turn 2,35,2
5234,121,128,Spin,#40 Spin Turn 2/Stage 2 Conclusion,62,2
5234,140,145,Debris,Debris Turn 4,24,2
5234,149,158,Accident,"#45, 61, 38 Incident Backstretch",40,2
5234,192,198,Accident,"#42, 91 Incident Frontstretch",9,2
5234,200,205,Accident,"#17, 4 Incident Turn 4",24,2
5235,72,80,Competition,Stage 1 Conclusion ,15,2
5235,142,150,Competition,Stage 2 Conclusion ,42,2
5235,216,222,Accident,"Nos. 42, 33 Incident Turn 1",61,2
5236,32,37,Competition,Stage 1 Conclusion,56,2
5236,57,64,Accident,#30 and 40 Incident on the Backstretch,24,2
5236,66,69,Spin,#44 Spin on the Frontstretch,02,2
5236,75,81,Unknown,Fluid on the Track from #22,20,2
5237,38,47,Accident,"#43, 7, 9 Incident Turn 2",56,2
5237,57,65,Competition,Stage 1 Conclusion,33,2
5237,86,91,Spin,#32 Spin Turn 2,33,2
5237,112,121,Competition,Stage 2 Conclusion,33,2
5237,152,156,Accident,"#98, 33 Incident Turn 3",24,2
5237,180,188,Accident,"#40, 15 Incident Turn 3",56,2
5238,20,26,Accident,#3 Incident Turn 2 / Stage 1 Conclusion,84,2
5238,28,31,Debris,Debris,84,2
5238,34,38,Accident,"#28, 42, 45 Incident Turn 3",None,2
5238,42,45,Competition,Stage 2 Conclusion,None,2
5238,65,68,Unknown,Loose Tire on Track,None,2
5238,74,76,Spin,#91 Spin Turn 4,None,2
5238,80,84,Accident,"#13, 15, 22, 23, 30 Incident Turn 3",None,2
5238,91,93,Unknown,#42 Stopped on Track,13,2
5238,95,95,Accident,"#9, 51, 13, 4, 52 Incident Frontstretch",None,2
5239,32,36,Competition,Stage 1 Conclusion,33,2
5239,62,66,Competition,Stage 2 Conclusion,33,2
5240,9,13,Accident,"#33, 20 Incident Turn 3",None,2
5240,47,53,Competition,Stage 1 Conclusion,19,2
5240,92,98,Competition,Stage 2 Conclusion,1,2
5240,100,105,Accident,"#98, 16, 52 Incident Turn 1",42,2
5240,107,111,Accident,"#17, 7, 62, 19  Incident Turn 1",45,2
5240,135,140,Accident,#1 Incident Turn 3,40,2
5240,148,152,Accident,"#66, 38 Incident Backstretch",40,2
