race_id,start_lap,end_lap,reason,comment,beneficiary_car_number,flag_state
4742,35,36,Unknown,"#5, 3, 11, 60, 90, 8 Incident Turn 1",36,2
4742,42,44,Debris,Debris Backstretch,78,2
4741,47,51,Unknown,Stage 1 Conclusion,39,2
4741,92,96,Unknown,Stage 2 Conlusion,16,2
4741,163,171,Unknown,#45 Incident Turn 4,3,2
4741,180,183,Unknown,"#60,4,2 Incident Turn 4",,2
4743,2,11,Unknown,"#00, 4, 5, 7, 11, 20, 22, 23, 98 Incident Turn 2",,2
4743,13,16,Unknown,#19 Incident Backstretch,23,2
4743,26,33,Unknown,#23 Incident Frontstretch,38,2
4743,47,51,Unknown,Stage 1 Conclusion,,2
4743,58,60,Spin,#8 Spin Turn 4,98,2
4743,91,97,Unknown,"#18, 0, 35 Incident Turn 4 / Stage 2 Conclusion",,2
4743,165,168,Unknown,#78 Stalled On Track,16,2
4744,2,4,Unknown,"#1, 16, 42, 18, 7, 00, 22, 20, 23 Incident Turn 1",,2
4744,15,18,Spin,#66 Spin Turn 4,74,2
4744,22,24,Unknown,"#11, 39 Incident Turn 2",66,2
4744,47,51,Unknown,Stage 1 Conclusion,8,2
4744,82,85,Unknown,"#9, 35, 8 Incident Turn 2",,2
4744,92,96,Unknown,Stage 2 Conclusion,40,2
4744,98,100,Unknown,"#5, 19, 00, 60 Incident Turn 2",8,2
4744,126,130,Unknown,#11 Incident Turn 1,40,2
4744,134,137,Unknown,"#22, 20 Incident Turn 4",35,2
4744,140,144,Unknown,"#18, 19 Incident Turn 2",90,2
4744,148,151,Unknown,"#8, 35 Incident Backstretch",45,2
4744,189,193,Unknown,"#16, 60 Incident Backstretch",51,2
4744,195,198,Unknown,"#3, 21, 0, 39, 23, 4, 60 Incident Turn 4",38,2
4745,2,4,Unknown,#66 Incident Turn 1,,2
4745,47,53,Unknown,Stage 1 Conclusion,51,2
4745,92,97,Unknown,Stage 2 Conclusion,35,2
4745,137,142,Unknown,#13 Incident Backstretch,35,2
4745,146,149,Unknown,"#60, 7, 42 Incident Turn 4",38,2
4745,155,162,Unknown,Fluid On the Track #8,01,2
4746,47,51,Unknown,Stage 1 Conclusion,36,2
4746,92,96,Unknown,Stage 2 Conclusion,36,2
4747,4,6,Unknown,Possible Fluid On Track From #50,,2
4747,22,25,Unknown,Stage 1 Conclusion,41,2
4747,42,46,Unknown,Stage 2 Conclusion,,2
4747,56,61,Unknown,"#2, 25, 10, 98, 20, 75, 18 Incident Turn 4",22,2
4747,65,69,Unknown,"#18, 54, 75 Incident Turn 4",25,2
4747,74,81,Unknown,"#16, 8, 13, 52, 51, 02 Incident Turn 3",98,2
4747,83,86,Unknown,"#68, 28, 88, 02, 7 Incident Turn 4 [Red Flag 4:20]",,2
4748,3,5,Spin,#6 Spin in Turn 2,,2
4748,42,47,Unknown,Stage 1 Conclusion,45,2
4748,61,63,Debris,Debris on the backstretch,54,2
4748,82,86,Unknown,Stage 2 Conclusion,7,2
4748,126,132,Accident,#25 and 33 Accident on the backstretch,8,2
4763,16,20,Spin,#54 Spin Turn 4,33,2
4763,32,36,Unknown,Stage 1 Conclusion,54,2
4763,62,67,Unknown,Stage 2 Conclusion,20,2
4763,73,77,Unknown,"#24, 18, 13 Incident Turn 2",22,2
4763,120,123,Unknown,#20 Incident Turn 4,54,2
4749,16,26,Unknown,#1 stalled on the backstretch,63,2
4749,72,82,Unknown,Stage 1 conclusion,83,2
4749,87,92,Unknown,"02, 2, 4, 19, 21, 50, 52 Incident in Turn 2",45,2
4749,117,122,Unknown,No. 52 and 99 Incident in Turn 4,49,2
4749,142,152,Unknown,Stage 2 Conclusion,2,2
4749,160,163,Unknown,#45 and 99 Incident in Turn 4,50,2
4749,215,219,Debris,Debris in Turn 3,50,2
4749,225,229,Unknown,#21 and 88 Incident in Turn 1,20,2
4749,234,238,Unknown,#15 Incident in Turn 2,49,2
4749,240,243,Unknown,#20 Incident in Turn 2,21,2
4752,3,6,Unknown,"#52, 16 Incident Frontstretch",,2
4752,16,20,Unknown,"#13, 2  Incident Turn 4",16,2
4752,47,54,Unknown,Stage 1 Conclusion,83,2
4752,90,97,Unknown,#33 Incident Fronstretch,3,2
4752,157,162,Unknown,#52 Incident Turn 4,8,2
4752,182,187,Unknown,"#3, 45 Incident Turn 2",2,2
4752,200,208,Unknown,"#18, 21 Incident Turn 3",,2
4750,42,49,Unknown,End of Stage 1,3,2
4750,82,87,Unknown,End of Stage 2,22,2
4750,100,103,Debris,Debris Turn 2,22,2
4750,107,109,Spin,#54 Spin Turn 4,13,2
4751,22,26,Debris,Debris Turn 4,33,2
4751,32,37,Unknown,Stage 1 Conclusion,13,2
4751,62,67,Unknown,Stage 2 Conclusion,33,2
4751,82,85,Unknown,#45 Incident in Turn 4,15,2
4751,89,92,Unknown,#33 Incident Turn 4,,2
4751,113,117,Debris,Debris Backstretch,15,2
4751,119,124,Unknown,"#22, 88, 4, 3, 8 Incident Turns 3 and 4",33,2
4753,8,11,Unknown,#45 Incident Turn 4,,2
4753,13,16,Unknown,#83 Incident Turn 3,7,2
4753,29,33,Unknown,#16 Incident Turn 2,10,2
4753,42,46,Unknown,Stage 1 Conclusion,6,2
4753,75,79,Unknown,"#6, 17 Incident Backstretch",49,2
4753,82,86,Unknown,Stage 2 Conclusion,2,2
4753,108,113,Unknown,"#10, 13, 25 Incident Turn 3",2,2
4753,151,154,Unknown,#16 Incident Turn 2,49,2
4753,160,165,Unknown,#3 Stopped On Track,,2
4755,26,30,Unknown,#4 Incident Turn 2,49,2
4755,32,37,Unknown,"#02, 98, 46 Incident Backstretch",6,2
4755,62,68,Unknown,End of Stage 1,22,2
4755,104,114,Unknown,#4 Incident Turn 2,22,2
4755,122,128,Unknown,End of Stage 2,20,2
4755,137,144,Unknown,"#41, 52, 8, 88, 25 Incident Turn 2",20,2
4754,24,27,Unknown,"#3 Stopped in Turn 2, Refired",83,2
4754,34,41,Unknown,#25 Incident/ Stage 1 Conclusion,33,2
4754,67,75,Unknown,#88 Stopped on the Track/ Stage 2 Conclusion,22,2
4754,78,81,Unknown,"#46, 52 Incident Turn 2",41,2
4754,99,104,Unknown,"#21, 52 Incident Backstretch",83,2
4754,115,124,Unknown,"#45, 20 Incident Turn 1 [Red Flag 12:36]",63,2
4754,134,137,Unknown,"#4, 16 Incident Turn 1",52,2
4754,150,153,Debris,Debris on the Backstretch,33,2
4754,155,158,Unknown,,33,2
4762,23,26,Spin,#54 Spin Turn 4,3,2
4762,37,41,Unknown,Stage 1 Conclusion,49,2
4762,53,57,Unknown,#15 Incident Turn 4,54,2
4762,61,64,Unknown,"#25, 52 Incident Turn 2",10,2
4762,72,77,Unknown,Stage 2 Conclusion,25,2
4762,122,126,Unknown,"#3, 52 Incident Turn 2",98,2
4756,2,4,Unknown,#8 and 83 Incident in Turn 2,,2
4756,37,42,Unknown,Stage 1 Conclusion,54,2
4756,72,76,Unknown,Stage 2 Conclusion,45,2
4757,11,14,Spin,#21 Spin Turn 2,,2
4757,22,26,Spin,#45 Spin Turn 3,21,2
4757,29,33,Spin,"#2, 52 Spin Turn 3",,2
4757,41,41,Unknown,Stage 1 Conclusion,2,2
4757,55,60,Unknown,"#88, 17 Incident Turn 2",41,2
4757,91,91,Unknown,Stage 2 Conclusion,45,2
4757,131,136,Unknown,"#17, 22 Incident Turn 2",34,2
4757,138,145,Unknown,"#4, 13, 12 Incident Turn 4",63,2
4757,147,151,Unknown,"#25, 15, 6, 63 Incident Backstretch",49,2
4758,17,20,Unknown,Stage 1 conclusion,10,2
4758,32,35,Unknown,Stage 2 conclusion,6,2
4759,22,26,Unknown,Stage 1 Conclusion,7,2
4759,29,33,Unknown,#54 Incident Turn 2,6,2
4759,37,39,Unknown,#45 Incident Turn 2,15,2
4759,42,46,Unknown,Stage 2 Conclusion,45,2
4759,80,83,Unknown,"#13, 25 Incident Frontstretch",8,2
4760,14,19,Spin,#30 Spin Frontstretch,,2
4760,27,31,Spin,#04 Spin Turn 2,,2
4760,57,66,Unknown,Stage 1 Conclusion,45,2
4760,69,73,Unknown,"#4, 97 Incident Turn 4",68,2
4760,112,123,Unknown,#13 Incident Frontstretch / Stage 2 Conclusion,22,2
4761,22,24,Unknown,Stage 1 Conclusion,12,2
4761,32,34,Unknown,#20 Stopped On Track,22,2
4761,42,48,Unknown,Stage 2 Conclusion,3,2
4761,50,51,Unknown,"#22, 52, 8 Incident Backstretch",45,2
4761,61,63,Unknown,#22 Incident Turn 3,6,2
4764,5,12,Unknown,Fluid on Track from #20,,2
4764,32,37,Unknown,End of Stage 1,10,2
4764,47,49,Unknown,#17 Incident Turn 3,,2
4764,62,66,Unknown,End of Stage 2,,2
4764,84,89,Unknown,"#4, 97 Incident Turn 1",10,2
4764,101,103,Unknown,"#8, 52, 98, 88 Incident Turn 2",83,2
4764,114,116,Spin,#52 Spin Frontstretch,83,2
4764,122,124,Unknown,#04 Stopped on Pit Road,52,2
4764,131,133,Unknown,#52 Incident Frontstretch,18,2
4764,135,137,Unknown,"#2, 8, 30 Incident Backstretch",52,2
4764,139,142,Unknown,"#02, 3, 8, 25, 30, 38, 52, 54, 97 Incident Turn 4 [Red Flag: 10:49]",18,2
4765,22,25,Unknown,End of Stage 1,68,2
4765,42,45,Unknown,End of Stage 2,51,2
4765,50,52,Unknown,#12 Incident Backstretch,16,2
4765,60,63,Unknown,"#75,47,24,21,2,88,41,8,54,45 Incident Turn 4 [Red Flag: 11:42]",,2
4765,84,88,Unknown,"#4, 98 Incident Turn 4",02,2
4765,94,94,Unknown,,,2
4766,38,43,Unknown,#33 Incident in Turn 3,99,2
4766,52,60,Unknown,Stage 1 Conclusion,22,2
4766,63,67,Spin,#52 Spin in Turn 1,45,2
4766,102,111,Unknown,Stage 2 Conclusion,02,2
4766,154,159,Unknown,#83 Incident in Turn 4,02,2
4766,161,167,Unknown,#98 and 99 Incident in Turn 1,63,2
4767,4,6,Unknown,#54 Incident Turn 2,,2
4767,15,18,Unknown,#17 Incident Turn 2,21,2
4767,22,24,Unknown,#9 Incident Turn 2,10,2
4767,33,40,Unknown,"#9, 45 Incident Turn 4",10,2
4767,42,49,Unknown,"#12, 04, 8, 21, 02, 20, 18, 38 Incident Turn 4",10,2
4767,61,63,Unknown,#2 Incident Turn 2,15,2
4767,68,74,Debris,Debris Turn 4,49,2
4768,28,33,Unknown,"#33, 17, 4 Incident Turn 1",83,2
4768,47,53,Unknown,Stage 1 Conclusion,17,2
4768,92,99,Unknown,Stage 2 Conclusion,13,2
4768,129,136,Spin,#8 Spin Turn 4 [Red Flag: 10:47],83,2
4768,144,147,Spin,#54 Spin Turn 4,4,2
4769,32,37,Unknown,Stage 1 Conclusion,45,2
4769,62,67,Unknown,Stage 2 Conclusion,04,2
