race_id,weekend_run_id,timing_run_id,run_type,run_name,run_date,run_date_utc,run_id,car_number,vehicle_number,manufacturer,driver_id,driver_name,finishing_position,best_lap_time,best_lap_speed,best_lap_number,laps_completed,comment,delta_leader,disqualified
5376,5470,12,2,Busch Light Clash at The Coliseum Busch Pole Qualifying,2024-02-04T16:30:00,2024-02-05T00:30:00,5470,54,54,Toyota,4368,Ty Gibbs,3,0.0,0.0,0,0,,0.0,False
5376,5470,12,2,Busch Light Clash at The Coliseum Busch Pole Qualifying,2024-02-04T16:30:00,2024-02-05T00:30:00,5470,48,48,Chevrolet,4045,Alex Bowman,4,0.0,0.0,0,0,,0.0,False
5376,5470,12,2,Busch Light Clash at The Coliseum Busch Pole Qualifying,2024-02-04T16:30:00,2024-02-05T00:30:00,5470,8,8,Chevrolet,454,Kyle Busch,5,0.0,0.0,0,0,,0.0,False
5376,5470,12,2,Busch Light Clash at The Coliseum Busch Pole Qualifying,2024-02-04T16:30:00,2024-02-05T00:30:00,5470,24,24,Chevrolet,4184,William Byron,6,0.0,0.0,0,0,,0.0,False
5376,5470,12,2,Busch Light Clash at The Coliseum Busch Pole Qualifying,2024-02-04T16:30:00,2024-02-05T00:30:00,5470,1,1,Chevrolet,4001,Ross Chastain,7,0.0,0.0,0,0,,0.0,False
5376,5470,12,2,Busch Light Clash at The Coliseum Busch Pole Qualifying,2024-02-04T16:30:00,2024-02-05T00:30:00,5470,5,5,Chevrolet,4030,Kyle Larson,8,0.0,0.0,0,0,,0.0,False
5376,5470,12,2,Busch Light Clash at The Coliseum Busch Pole Qualifying,2024-02-04T16:30:00,2024-02-05T00:30:00,5470,23,23,Toyota,4025,Bubba Wallace,9,0.0,0.0,0,0,,0.0,False
5376,5470,12,2,Busch Light Clash at The Coliseum Busch Pole Qualifying,2024-02-04T16:30:00,2024-02-05T00:30:00,5470,51,51,Ford,4172,Justin Haley,10,0.0,0.0,0,0,,0.0,False
5376,5470,12,2,Busch Light Clash at The Coliseum Busch Pole Qualifying,2024-02-04T16:30:00,2024-02-05T00:30:00,5470,45,45,Toyota,4065,Tyler Reddick,11,0.0,0.0,0,0,,0.0,False
5376,5470,12,2,Busch Light Clash at The Coliseum Busch Pole Qualifying,2024-02-04T16:30:00,2024-02-05T00:30:00,5470,41,41,Ford,4070,Ryan Preece,12,0.0,0.0,0,0,,0.0,False
5376,5470,12,2,Busch Light Clash at The Coliseum Busch Pole Qualifying,2024-02-04T16:30:00,2024-02-05T00:30:00,5470,6,6,Ford,1816,Brad Keselowski,13,0.0,0.0,0,0,,0.0,False
5376,5470,12,2,Busch Light Clash at The Coliseum Busch Pole Qualifying,2024-02-04T16:30:00,2024-02-05T00:30:00,5470,9,9,Chevrolet,4062,Chase Elliott,14,0.0,0.0,0,0,,0.0,False
5376,5470,12,2,Busch Light Clash at The Coliseum Busch Pole Qualifying,2024-02-04T16:30:00,2024-02-05T00:30:00,5470,34,34,Ford,3832,Michael McDowell,15,0.0,0.0,0,0,,0.0,False
5376,5470,12,2,Busch Light Clash at The Coliseum Busch Pole Qualifying,2024-02-04T16:30:00,2024-02-05T00:30:00,5470,38,38,Ford,4231,Todd Gilliland,16,0.0,0.0,0,0,,0.0,False
5376,5470,12,2,Busch Light Clash at The Coliseum Busch Pole Qualifying,2024-02-04T16:30:00,2024-02-05T00:30:00,5470,10,10,Ford,4224,Noah Gragson,17,0.0,0.0,0,0,,0.0,False
5376,5470,12,2,Busch Light Clash at The Coliseum Busch Pole Qualifying,2024-02-04T16:30:00,2024-02-05T00:30:00,5470,7,7,Chevrolet,4096,Corey LaJoie,18,0.0,0.0,0,0,,0.0,False
5376,5470,12,2,Busch Light Clash at The Coliseum Busch Pole Qualifying,2024-02-04T16:30:00,2024-02-05T00:30:00,5470,19,19,Toyota,3368,Martin Truex Jr,19,0.0,0.0,0,0,,0.0,False
5376,5470,12,2,Busch Light Clash at The Coliseum Busch Pole Qualifying,2024-02-04T16:30:00,2024-02-05T00:30:00,5470,47,47,Chevrolet,3888,Ricky Stenhouse Jr,20,0.0,0.0,0,0,,0.0,False
5376,5470,12,2,Busch Light Clash at The Coliseum Busch Pole Qualifying,2024-02-04T16:30:00,2024-02-05T00:30:00,5470,42,42,Toyota,4092,John H. Nemechek,21,0.0,0.0,0,0,,0.0,False
5376,5470,12,2,Busch Light Clash at The Coliseum Busch Pole Qualifying,2024-02-04T16:30:00,2024-02-05T00:30:00,5470,14,14,Ford,4228,Chase Briscoe,22,0.0,0.0,0,0,,0.0,False
5376,5470,12,2,Busch Light Clash at The Coliseum Busch Pole Qualifying,2024-02-04T16:30:00,2024-02-05T00:30:00,5470,12,12,Ford,4023,Ryan Blaney,23,0.0,0.0,0,0,,0.0,False
5376,5470,12,2,Busch Light Clash at The Coliseum Busch Pole Qualifying,2024-02-04T16:30:00,2024-02-05T00:30:00,5470,16,16,Chevrolet,4106,Josh Williams,24,0.0,0.0,0,0,DNQ,0.0,False
5376,5470,12,2,Busch Light Clash at The Coliseum Busch Pole Qualifying,2024-02-04T16:30:00,2024-02-05T00:30:00,5470,77,77,Chevrolet,4326,Carson Hocevar,25,0.0,0.0,0,0,DNQ,0.0,False
5376,5470,12,2,Busch Light Clash at The Coliseum Busch Pole Qualifying,2024-02-04T16:30:00,2024-02-05T00:30:00,5470,4,4,Ford,4123,Josh Berry,26,0.0,0.0,0,0,DNQ,0.0,False
5376,5470,12,2,Busch Light Clash at The Coliseum Busch Pole Qualifying,2024-02-04T16:30:00,2024-02-05T00:30:00,5470,99,99,Chevrolet,4113,Daniel Suárez,27,0.0,0.0,0,0,DNQ,0.0,False
5376,5470,12,2,Busch Light Clash at The Coliseum Busch Pole Qualifying,2024-02-04T16:30:00,2024-02-05T00:30:00,5470,3,3,Chevrolet,3873,Austin Dillon,28,0.0,0.0,0,0,DNQ,0.0,False
5376,5470,12,2,Busch Light Clash at The Coliseum Busch Pole Qualifying,2024-02-04T16:30:00,2024-02-05T00:30:00,5470,43,43,Toyota,4059,Erik Jones,29,0.0,0.0,0,0,DNQ,0.0,False
5376,5470,12,2,Busch Light Clash at The Coliseum Busch Pole Qualifying,2024-02-04T16:30:00,2024-02-05T00:30:00,5470,17,17,Ford,3989,Chris Buescher,30,0.0,0.0,0,0,DNQ,0.0,False
5376,5470,12,2,Busch Light Clash at The Coliseum Busch Pole Qualifying,2024-02-04T16:30:00,2024-02-05T00:30:00,5470,2,2,Ford,4180,Austin Cindric,31,0.0,0.0,0,0,DNQ,0.0,False
5376,5470,12,2,Busch Light Clash at The Coliseum Busch Pole Qualifying,2024-02-04T16:30:00,2024-02-05T00:30:00,5470,31,31,Chevrolet,4093,Daniel Hemric,32,0.0,0.0,0,0,DNQ,0.0,False
5376,5470,12,2,Busch Light Clash at The Coliseum Busch Pole Qualifying,2024-02-04T16:30:00,2024-02-05T00:30:00,5470,20,20,Toyota,4153,Christopher Bell,33,0.0,0.0,0,0,DNQ,0.0,False
5376,5470,12,2,Busch Light Clash at The Coliseum Busch Pole Qualifying,2024-02-04T16:30:00,2024-02-05T00:30:00,5470,15,15,Ford,4191,Kaz Grala,34,0.0,0.0,0,0,DNQ,0.0,False
5376,5470,12,2,Busch Light Clash at The Coliseum Busch Pole Qualifying,2024-02-04T16:30:00,2024-02-05T00:30:00,5470,21,21,Ford,4217,Harrison Burton,35,0.0,0.0,0,0,DNQ,0.0,False
5376,5470,12,2,Busch Light Clash at The Coliseum Busch Pole Qualifying,2024-02-04T16:30:00,2024-02-05T00:30:00,5470,71,71,Chevrolet,4272,Zane Smith,36,0.0,0.0,0,0,DNQ,0.0,False
