race_id,weekend_run_id,timing_run_id,run_type,run_name,run_date,run_date_utc,run_id,car_number,vehicle_number,manufacturer,driver_id,driver_name,finishing_position,best_lap_time,best_lap_speed,best_lap_number,laps_completed,comment,delta_leader,disqualified
4770,4409,8,1,MENCS Clash Final Practice,2019-02-09T10:35:00,2019-02-09T15:35:00,4409,10,,,40,,17,46.35,194.175,14,18,,-0.615,
4770,4409,8,1,MENCS Clash Final Practice,2019-02-09T10:35:00,2019-02-09T15:35:00,4409,1,,,453,,18,46.359,194.137,11,15,,-0.624,
4770,4409,8,1,MENCS Clash Final Practice,2019-02-09T10:35:00,2019-02-09T15:35:00,4409,42,,,4030,,19,46.363,194.12,3,16,,-0.628,
4770,4409,8,1,MENCS Clash Final Practice,2019-02-09T10:35:00,2019-02-09T15:35:00,4409,40,,,2208,,20,46.785,192.369,9,9,,-1.05,
4770,4413,0,2,NASCAR The Clash at Daytona,2019-02-10T15:00:00,2019-02-10T20:00:00,4413,21,,,2225,,1,0.0,0.0,0,0,,0.0,
4770,4413,0,2,NASCAR The Clash at Daytona,2019-02-10T15:00:00,2019-02-10T20:00:00,4413,18,,,454,,2,0.0,0.0,0,0,,0.0,
4770,4413,0,2,NASCAR The Clash at Daytona,2019-02-10T15:00:00,2019-02-10T20:00:00,4413,2,,,1816,,3,0.0,0.0,0,0,,0.0,
4770,4413,0,2,NASCAR The Clash at Daytona,2019-02-10T15:00:00,2019-02-10T20:00:00,4413,6,,,2394,,4,0.0,0.0,0,0,,0.0,
4770,4413,0,2,NASCAR The Clash at Daytona,2019-02-10T15:00:00,2019-02-10T20:00:00,4413,88,,,4045,,5,0.0,0.0,0,0,,0.0,
4770,4413,0,2,NASCAR The Clash at Daytona,2019-02-10T15:00:00,2019-02-10T20:00:00,4413,4,,,1416,,6,0.0,0.0,0,0,,0.0,
4770,4413,0,2,NASCAR The Clash at Daytona,2019-02-10T15:00:00,2019-02-10T20:00:00,4413,22,,,3859,,7,0.0,0.0,0,0,,0.0,
4770,4413,0,2,NASCAR The Clash at Daytona,2019-02-10T15:00:00,2019-02-10T20:00:00,4413,12,,,4023,,8,0.0,0.0,0,0,,0.0,
4770,4413,0,2,NASCAR The Clash at Daytona,2019-02-10T15:00:00,2019-02-10T20:00:00,4413,3,,,3873,,9,0.0,0.0,0,0,,0.0,
4770,4413,0,2,NASCAR The Clash at Daytona,2019-02-10T15:00:00,2019-02-10T20:00:00,4413,41,,,4113,,10,0.0,0.0,0,0,,0.0,
4770,4413,0,2,NASCAR The Clash at Daytona,2019-02-10T15:00:00,2019-02-10T20:00:00,4413,40,,,2208,,11,0.0,0.0,0,0,,0.0,
4770,4413,0,2,NASCAR The Clash at Daytona,2019-02-10T15:00:00,2019-02-10T20:00:00,4413,19,,,3368,,12,0.0,0.0,0,0,,0.0,
4770,4413,0,2,NASCAR The Clash at Daytona,2019-02-10T15:00:00,2019-02-10T20:00:00,4413,48,,,1717,,13,0.0,0.0,0,0,,0.0,
4770,4413,0,2,NASCAR The Clash at Daytona,2019-02-10T15:00:00,2019-02-10T20:00:00,4413,42,,,4030,,14,0.0,0.0,0,0,,0.0,
4770,4413,0,2,NASCAR The Clash at Daytona,2019-02-10T15:00:00,2019-02-10T20:00:00,4413,14,,,339,,15,0.0,0.0,0,0,,0.0,
4770,4413,0,2,NASCAR The Clash at Daytona,2019-02-10T15:00:00,2019-02-10T20:00:00,4413,9,,,4062,,16,0.0,0.0,0,0,,0.0,
4770,4413,0,2,NASCAR The Clash at Daytona,2019-02-10T15:00:00,2019-02-10T20:00:00,4413,11,,,1361,,17,0.0,0.0,0,0,,0.0,
4770,4413,0,2,NASCAR The Clash at Daytona,2019-02-10T15:00:00,2019-02-10T20:00:00,4413,10,,,40,,18,0.0,0.0,0,0,,0.0,
4770,4413,0,2,NASCAR The Clash at Daytona,2019-02-10T15:00:00,2019-02-10T20:00:00,4413,1,,,453,,19,0.0,0.0,0,0,,0.0,
4770,4413,0,2,NASCAR The Clash at Daytona,2019-02-10T15:00:00,2019-02-10T20:00:00,4413,20,,,4059,,20,0.0,0.0,0,0,,0.0,
