race_id,car_number,driver_fullname,driver_id,lap,lap_assessed,penalty,notes
5096,54,Ty Gibbs,4368,127,131,Tail End,
5096,44,Tommy Joe Martins,3902,128,131,Tail End,
5096,2,Myatt Snider,4223,128,131,Tail End,
5096,48,Jade Buford,4346,128,131,Tail End,
5096,07,Joe Graf Jr,4313,129,131,Tail End,
5096,13,Matt Jaskol,4381,129,131,Tail End,
5096,2,Myatt Snider,4223,130,131,Tail End,
5096,07,Joe Graf Jr,4313,132,137,Tail End,
5096,6,Ryan Vargas,4320,142,146,Tail End,
5097,11,Zane Smith,4272,0,0,Tail End,Driver Change
5097,02,Brett Moffitt,4038,23,26,Tail End,
5097,6,Landon Cassill,3808,25,26,Tail End,
5097,98,Riley Herbst,4269,32,36,Tail End,
5097,13,Matt Jaskol,4381,35,36,Tail End,
5097,47,Kyle Weatherman,4187,52,54,Tail End,
5097,5,Matt Mills,4209,63,64,Tail End,
5097,19,Brandon Jones,4085,68,0,Tail End,Garage
5097,5,Matt Mills,4209,69,74,Tail End,
5097,5,Matt Mills,4209,69,74,Tail End,
5097,5,Matt Mills,4209,90,96,Tail End,
5097,5,Matt Mills,4209,90,96,Tail End,
5097,02,Brett Moffitt,4038,91,96,Tail End,
5097,52,Gray Gaulding,4103,95,96,Tail End,
5097,07,Joe Graf Jr,4313,121,125,Pass Thru,
5097,26,John H. Nemechek,4092,139,0,Tail End,Garage
5097,26,John H. Nemechek,4092,139,0,Tail End,Garage
5097,26,John H. Nemechek,4092,139,0,Tail End,Garage
5097,44,Tommy Joe Martins,3902,142,144,Tail End,
5097,74,Bayley Currey,4257,143,144,Tail End,
5097,26,John H. Nemechek,4092,183,186,Pass Thru,
5098,26,Kris Wright,4364,0,0,Tail End,Engine Change
5098,39,Ryan Sieg,3884,0,0,Tail End,Engine Change
5098,18,Daniel Hemric,4093,0,0,Tail End,Transmission Change
5098,39,Ryan Sieg,3884,0,0,Tail End,Unapproved Adjustments
5098,07,Ross Chastain,4001,0,0,Pass Thru,Short cut through turn 5-Garage
5098,18,Daniel Hemric,4093,7,10,Pass Thru,
5098,18,Daniel Hemric,4093,10,13,Tail End,
5098,52,Gray Gaulding,4103,11,13,Tail End,
5098,99,Ryan Ellis,4029,11,13,Tail End,
5098,11,Justin Haley,4172,12,13,Pass Thru,
5098,48,Jade Buford,4346,12,13,Tail End,Uncontrolled Tire
5098,23,Andy Lally,3816,15,17,Tail End,
5098,39,Ryan Sieg,3884,20,22,Tail End,
5098,19,Brandon Jones,4085,20,22,Tail End,
5098,66,Timmy Hill,3984,21,22,Tail End,
5098,13,Boris Said,2883,31,32,Tail End,
5098,4,Landon Cassill,3808,31,32,Tail End,Uncontrolled Tire
5098,51,Jeremy Clements,595,31,32,Tail End,Uncontrolled Tire
5099,66,Timmy Hill,3984,0,0,Tail End,Unapproved Tire Change
5099,17,Cody Ware,4125,21,25,Tail End,
5099,66,Timmy Hill,3984,22,25,Tail End,
5099,17,Cody Ware,4125,24,25,Tail End,
5099,2,Myatt Snider,4223,46,52,Tail End,
5099,36,Alex Labbe,4225,47,52,Tail End,
5099,66,Timmy Hill,3984,48,52,Tail End,Uncontrolled Tire
5099,31,Tyler Reddick,4065,48,52,Tail End,
5099,54,Ty Gibbs,4368,91,97,Tail End,
5099,2,Myatt Snider,4223,92,97,Tail End,
5099,98,Riley Herbst,4269,93,97,Tail End,Equipment over the wall too soon
5099,76,Stefan Parsons,4285,93,97,Tail End,Equipment over the wall too soon
5099,54,Ty Gibbs,4368,96,97,Tail End,
5099,5,Matt Mills,4209,99,103,Tail End,
5099,66,Timmy Hill,3984,100,103,Tail End,
5099,10,Jeb Burton,4018,119,124,Tail End,
5099,10,Jeb Burton,4018,119,124,Tail End,On entry
5099,18,Daniel Hemric,4093,121,124,Tail End,
5099,17,Cody Ware,4125,123,124,Tail End,
5099,51,Jeremy Clements,595,146,150,Tail End,
5099,0,Jeffrey Earnhardt,3894,149,150,Tail End,
5099,39,Ryan Sieg,3884,151,0,Tail End,Garage
5099,02,Brett Moffitt,4038,151,159,Tail End,
5099,99,Chase Briscoe,4228,182,186,Tail End,
5099,7,Justin Allgaier,34,185,186,Tail End,
5099,76,Stefan Parsons,4285,185,186,Tail End,
5099,7,Justin Allgaier,34,185,186,Tail End,
5099,1,Michael Annett,3861,187,193,Tail End,
5099,11,Justin Haley,4172,187,193,Tail End,
5099,9,Noah Gragson,4224,189,0,Tail End,Garage
5099,98,Riley Herbst,4269,189,193,Tail End,
5100,99,Ryan Ellis,4029,0,0,Tail End,Unapproved adjustment
5100,26,Kris Wright,4364,0,0,Tail End,Unapproved adjustment
5100,74,Bayley Currey,4257,8,0,Tail End,Garage
5100,20,Harrison Burton,4217,19,0,Pass Thru,Garage
5100,52,Gray Gaulding,4103,22,30,Tail End,Under minimum pit time
5100,15,Colby Howard,4344,27,30,Tail End,Over minimum pit time
5100,99,Ryan Ellis,4029,27,30,Tail End,
5100,0,Jeffrey Earnhardt,3894,27,30,Tail End,Pitting out of order
5100,51,Jeremy Clements,595,28,30,Tail End,Over minimum pit time
5100,68,Brandon Brown,4118,28,30,Tail End,
5100,74,Bayley Currey,4257,29,30,Tail End,
5100,78,Jesse Little,4150,33,34,Pass Thru,Under minimum pit time
5100,51,Jeremy Clements,595,41,43,Tail End,
5100,26,Kris Wright,4364,46,55,Tail End,
5100,16,AJ Allmendinger,3774,46,55,Tail End,Under minimum pit time
5100,17,Cody Ware,4125,46,55,Tail End,Under minimum pit time
5100,51,Jeremy Clements,595,52,0,Tail End,Garage
5100,23,Andy Lally,3816,53,55,Tail End,
5100,48,Jade Buford,4346,53,55,Tail End,Over minimum pit time
5100,10,Jeb Burton,4018,68,71,Tail End,
5100,18,Daniel Hemric,4093,70,71,Tail End,
5100,17,Cody Ware,4125,70,71,Tail End,Pitting out of order
5100,07,Joe Graf Jr,4313,70,71,Tail End,Pitting out of order
5100,2,Myatt Snider,4223,72,76,Tail End,
5101,4,Ryan Vargas,4320,0,0,Tail End,Unapproved adjustment
5101,47,Kyle Weatherman,4187,42,47,Tail End,
5101,5,Matt Mills,4209,42,47,Tail End,
5101,61,Matt Jaskol,4381,43,47,Tail End,
5101,07,Joe Graf Jr,4313,45,47,Tail End,
5101,78,Jesse Little,4150,46,47,Tail End,
5101,10,Jeb Burton,4018,61,66,Tail End,
5101,10,Jeb Burton,4018,61,66,Tail End,
5101,26,Brandon Gdovic,4149,64,66,Tail End,
5101,26,Brandon Gdovic,4149,83,88,Tail End,
5101,4,Ryan Vargas,4320,83,88,Tail End,
5101,23,Tanner Berryhill,4022,90,0,Tail End,Garage
5101,5,Matt Mills,4209,91,97,Tail End,
5101,90,Ronnie Bassett Jr,4305,92,97,Tail End,
5101,26,Brandon Gdovic,4149,92,97,Tail End,
5101,61,Matt Jaskol,4381,96,97,Tail End,
5101,99,Stefan Parsons,4285,110,0,Tail End,Garage
5101,99,Stefan Parsons,4285,110,0,Tail End,Garage
5101,51,Jeremy Clements,595,110,115,Tail End,
5101,31,Jordan Anderson,4139,111,115,Tail End,
5101,15,Colby Howard,4344,121,126,Tail End,
5101,07,Joe Graf Jr,4313,123,126,Tail End,
5101,44,Tommy Joe Martins,3902,158,162,Tail End,
5101,8,Josh Berry,4123,158,162,Tail End,
5101,31,Jordan Anderson,4139,159,162,Tail End,
5102,16,AJ Allmendinger,3774,48,53,Tail End,
5102,07,JJ Yeley,3669,48,53,Tail End,
5102,74,Bayley Currey,4257,50,53,Tail End,
5102,74,Bayley Currey,4257,50,53,Tail End,
5102,16,AJ Allmendinger,3774,52,53,Tail End,
5102,47,Kyle Weatherman,4187,52,53,Tail End,
5102,66,David Starr,3170,73,75,Tail End,
5102,78,Jesse Little,4150,74,75,Tail End,
5102,98,Riley Herbst,4269,93,96,Tail End,
5102,39,Ryan Sieg,3884,93,96,Tail End,
5102,92,Josh Williams,4106,93,96,Tail End,
5102,47,Kyle Weatherman,4187,94,96,Tail End,
5102,74,Bayley Currey,4257,95,96,Tail End,
5102,68,Brandon Brown,4118,141,148,Tail End,Garage
5102,98,Riley Herbst,4269,143,148,Tail End,
5102,92,Josh Williams,4106,144,148,Tail End,
5102,48,Jade Buford,4346,154,0,Tail End,Garage
5102,48,Jade Buford,4346,154,0,Other - See Notes,2 laps under DVP / Garage
5102,1,Michael Annett,3861,161,168,Tail End,
5102,18,Daniel Hemric,4093,161,168,Tail End,
5102,4,Landon Cassill,3808,182,0,Tail End,Garage
5103,98,Riley Herbst,4269,0,0,Tail End,Unapproved adjustment
5103,74,Jesse Iwuji,4291,0,0,Tail End,Driver change
5103,92,Josh Williams,4106,11,0,Tail End,Garage
5103,39,Ryan Sieg,3884,12,17,Tail End,
5103,52,Joey Gase,4004,12,17,Tail End,
5103,99,Mason Massey,4315,12,17,Tail End,
5103,74,Jesse Iwuji,4291,23,24,Tail End,
5103,5,Matt Mills,4209,23,24,Tail End,
5103,99,Mason Massey,4315,23,24,Tail End,
5103,20,Harrison Burton,4217,35,38,Tail End,
5103,18,Daniel Hemric,4093,35,38,Tail End,
5103,5,Matt Mills,4209,43,44,Tail End,
5103,5,Matt Mills,4209,43,44,Tail End,
5103,66,David Starr,3170,43,44,Tail End,
5103,18,Daniel Hemric,4093,70,73,Pass Thru,
5103,61,Austin Hill,4133,74,77,Pass Thru,
5103,23,Blaine Perkins,4376,77,0,Pass Thru,Garage
5103,99,Mason Massey,4315,81,82,Pass Thru,
5104,9,Noah Gragson,4224,0,0,Tail End,Engine Change
5104,98,Riley Herbst,4269,0,0,Tail End,Backup Car
5104,02,Brett Moffitt,4038,0,0,Tail End,Unapproved Adjustments
5104,23,Natalie Decker,4196,0,0,Tail End,Unapproved Adjustments
5104,78,Ryan Ellis,4029,0,0,Tail End,Unapproved Adjustments
5104,6,Spencer Pumpelly,4390,6,0,Tail End,Garage
5104,17,Cody Ware,4125,7,8,Tail End,
5104,48,Jade Buford,4346,7,8,Tail End,On Exit
5104,81,Ty Gibbs,4368,8,12,Tail End,Restart Violation - Changed Lanes
5104,42,Timmy Hill,3984,8,12,Tail End,
5104,07,Josh Bilicki,4213,11,12,Tail End,
5104,13,Stephen Leicht,1965,11,12,Tail End,
5104,23,Natalie Decker,4196,11,12,Tail End,
5104,10,Jeb Burton,4018,14,15,Tail End,
5104,10,Jeb Burton,4018,14,15,Tail End,On Exit
5104,07,Josh Bilicki,4213,18,22,Tail End,Uncontrolled Tire
5104,02,Brett Moffitt,4038,18,22,Tail End,
5104,13,Stephen Leicht,1965,21,22,Tail End,
5104,78,Ryan Ellis,4029,21,22,Tail End,On Entry
5104,16,AJ Allmendinger,3774,21,22,Tail End,
5104,51,Jeremy Clements,595,24,29,Tail End,Garage
5104,31,Kaz Grala,4191,27,29,Tail End,
5104,90,Preston Pardus,4317,27,29,Tail End,
5104,18,Daniel Hemric,4093,27,29,Tail End,
5104,92,Josh Williams,4106,36,37,Tail End,On Exit
5104,78,Ryan Ellis,4029,36,37,1 Lap,
5104,7,Justin Allgaier,34,38,39,Tail End,On Exit
5105,1,Austin Dillon,3873,0,0,Tail End,Driver Change
5105,78,Jesse Little,4150,23,24,Tail End,
5105,66,Cj McLaughlin,4316,23,0,Tail End,Garage
5105,99,Mason Massey,4315,43,46,Tail End,
5105,22,Austin Cindric,4180,43,46,Tail End,
5105,17,Carson Ware,4341,44,46,1 Lap,
5105,66,Cj McLaughlin,4316,45,46,Tail End,
5105,61,David Starr,3170,51,0,Tail End,Garage
5105,31,Josh Berry,4123,62,66,Tail End,
5105,17,Carson Ware,4341,65,66,Tail End,
5105,26,Santino Ferrucci,4374,82,86,Tail End,
5105,16,AJ Allmendinger,3774,83,86,Tail End,
5105,52,Gray Gaulding,4103,96,101,Tail End,
5105,74,Bayley Currey,4257,98,101,1 Lap,
5105,26,Santino Ferrucci,4374,98,101,Tail End,
5105,5,Matt Mills,4209,100,101,Tail End,
5105,78,Jesse Little,4150,100,101,Tail End,
5105,52,Gray Gaulding,4103,100,101,Tail End,
5105,9,Noah Gragson,4224,101,101,Tail End,
5105,19,Brandon Jones,4085,118,0,Tail End,Garage
5105,90,Ronnie Bassett Jr,4305,122,124,Tail End,
5105,7,Justin Allgaier,34,123,124,Tail End,Choose Zone Violation - Running over choose box
5105,98,Riley Herbst,4269,148,152,Tail End,
5105,15,Colby Howard,4344,148,152,Tail End,
5105,5,Matt Mills,4209,148,152,Tail End,
5105,39,Ryan Sieg,3884,151,152,Tail End,Choose Zone Violation - Running over choose box
5105,68,Brandon Brown,4118,153,157,Tail End,
5105,47,Kyle Weatherman,4187,153,157,Tail End,
5105,20,Harrison Burton,4217,154,157,Tail End,
5105,18,Daniel Hemric,4093,158,162,Tail End,
5106,4,Landon Cassill,3808,0,0,Tail End,Unapproved adjustments
5106,5,Matt Mills,4209,0,0,Tail End,Unapproved adjustments
5106,74,Dawson Cram,4256,0,0,Tail End,Driver change
5106,8,Sam Mayer,4327,26,30,Tail End,
5106,99,Mason Massey,4315,26,30,Tail End,
5106,98,Riley Herbst,4269,26,30,Tail End,
5106,6,Ryan Vargas,4320,47,52,Tail End,
5106,19,Brandon Jones,4085,50,0,Tail End,Garage
5106,47,Kyle Weatherman,4187,93,98,Tail End,
5106,74,Dawson Cram,4256,94,98,Tail End,Equipment over the wall too soon
5106,31,Jordan Anderson,4139,96,98,Tail End,
5106,23,Patrick Emerling,4254,149,155,Tail End,
5106,61,Cj McLaughlin,4316,168,0,Pass Thru,Garage
5106,74,Dawson Cram,4256,184,199,Pass Thru,
5106,74,Dawson Cram,4256,184,199,Pass Thru,
5107,39,Ryan Sieg,3884,0,0,Tail End,Unapproved adjustments
5107,78,Jesse Little,4150,0,0,Tail End,Unapproved adjustments
5107,61,Stephen Leicht,1965,4,7,Tail End,
5107,6,Michael Munley,4404,4,7,Tail End,
5107,52,Dave Smith,4411,5,7,Tail End,
5107,52,Dave Smith,4411,5,7,Tail End,
5107,26,Kris Wright,4364,5,7,Tail End,
5107,39,Ryan Sieg,3884,11,12,Tail End,
5107,39,Ryan Sieg,3884,21,24,Tail End,
5107,39,Ryan Sieg,3884,21,24,Tail End,
5107,02,Brett Moffitt,4038,22,24,Tail End,
5107,07,Joe Graf Jr,4313,22,24,Tail End,
5107,5,Matt Mills,4209,22,24,Tail End,
5107,19,Brandon Jones,4085,30,31,Pass Thru,
5107,39,Ryan Sieg,3884,35,36,Tail End,
5107,6,Michael Munley,4404,35,36,Tail End,
5107,6,Michael Munley,4404,35,36,Tail End,
5107,07,Joe Graf Jr,4313,37,43,Tail End,
5107,8,Sam Mayer,4327,49,50,Tail End,
5107,98,Riley Herbst,4269,49,50,Tail End,
5107,61,Stephen Leicht,1965,49,50,Tail End,
5107,74,Bayley Currey,4257,57,58,Tail End,
5107,39,Ryan Sieg,3884,65,70,Pass Thru,
5107,52,Dave Smith,4411,66,70,Tail End,
5107,6,Michael Munley,4404,69,70,Tail End,
5107,6,Michael Munley,4404,69,70,Tail End,
5107,0,Jeffrey Earnhardt,3894,69,70,Tail End,
5107,6,Michael Munley,4404,76,0,Tail End,Garage
5108,4,Landon Cassill,3808,0,0,Tail End,Unapproved Adjustment
5108,8,Sam Mayer,4327,0,0,Tail End,Unapproved Adjustment
5108,47,Kyle Weatherman,4187,0,0,Tail End,Unapproved Adjustment
5108,23,Austin Dillon,3873,0,0,Tail End,Unapproved Adjustment
5108,17,JJ Yeley,3669,0,0,Tail End,Missed driver intros
5108,39,Ryan Sieg,3884,0,0,Tail End,Missed driver intros
5108,19,Brandon Jones,4085,0,0,Other - See Notes,Garage- 2 Laps DVP
5108,07,Josh Bilicki,4213,1,4,Tail End,
5108,68,Brandon Brown,4118,1,0,Tail End,Garage
5108,99,Kevin Harvick,1416,1,0,Tail End,Garage
5108,99,Kevin Harvick,1416,1,0,Tail End,Garage
5108,19,Brandon Jones,4085,1,0,Tail End,Garage
5108,07,Josh Bilicki,4213,16,18,Tail End,
5108,39,Ryan Sieg,3884,16,18,Tail End,
5108,39,Ryan Sieg,3884,16,18,Tail End,
5108,20,Harrison Burton,4217,16,18,Tail End,
5108,20,Harrison Burton,4217,16,18,Tail End,
5108,26,Kris Wright,4364,17,18,Tail End,
5108,23,Austin Dillon,3873,17,18,Tail End,
5108,0,Spencer Pumpelly,4390,20,23,Tail End,
5108,02,Brett Moffitt,4038,21,0,Tail End,Garage
5108,44,Tommy Joe Martins,3902,21,23,Tail End,
5108,07,Josh Bilicki,4213,29,32,Tail End,
5108,98,Riley Herbst,4269,29,32,Tail End,
5108,47,Kyle Weatherman,4187,29,32,Tail End,
5108,31,Sage Karam,4409,37,43,Tail End,
5108,7,Justin Allgaier,34,38,43,Tail End,
5108,44,Tommy Joe Martins,3902,41,43,Tail End,
5108,51,Jeremy Clements,595,41,43,Tail End,
5108,10,Jeb Burton,4018,61,62,Pass Thru,
5109,1,Josh Berry,4123,0,0,Tail End,Driver change
5109,6,Ryan Vargas,4320,21,26,Tail End,
5109,90,Caesar Bacarella,4259,21,26,Tail End,
5109,90,Caesar Bacarella,4259,21,26,Tail End,
5109,39,Ryan Sieg,3884,22,26,Tail End,
5109,61,Bubba Wallace,4025,23,26,Tail End,
5109,7,Justin Allgaier,34,23,26,Tail End,
5109,1,Josh Berry,4123,32,35,Tail End,
5109,5,Matt Mills,4209,32,35,Tail End,
5109,6,Ryan Vargas,4320,32,35,Tail End,
5109,39,Ryan Sieg,3884,34,35,Tail End,
5109,11,Justin Haley,4172,36,45,Tail End,
5109,61,Bubba Wallace,4025,36,45,Tail End,
5109,22,Austin Cindric,4180,36,0,Tail End,Garage
5109,18,Daniel Hemric,4093,36,0,Tail End,Garage
5109,68,Brandon Brown,4118,36,0,Tail End,Garage
5109,2,Myatt Snider,4223,36,45,Tail End,
5109,07,Joe Graf Jr,4313,36,0,Tail End,Garage
5109,39,Ryan Sieg,3884,36,45,Tail End,
5109,2,Myatt Snider,4223,36,37,Other - See Notes,2 laps under DVP
5109,39,Ryan Sieg,3884,44,45,Tail End,
5109,15,Colby Howard,4344,63,66,Tail End,
5109,66,David Starr,3170,63,66,Tail End,
5109,39,Ryan Sieg,3884,65,66,Tail End,
5109,74,Bayley Currey,4257,65,66,Tail End,
5109,74,Bayley Currey,4257,92,98,Pass Thru,
5109,74,Bayley Currey,4257,92,98,Pass Thru,
5109,36,Alex Labbe,4225,103,127,Tail End,
5109,17,Carson Ware,4341,106,108,Pass Thru,
5109,54,Ty Gibbs,4368,106,109,Pass Thru,
5109,10,Jeb Burton,4018,116,120,Tail End,
5109,31,Jordan Anderson,4139,118,120,Tail End,
5109,15,Colby Howard,4344,120,127,Tail End,
5109,74,Bayley Currey,4257,122,127,Tail End,
5109,11,Justin Haley,4172,123,127,Tail End,
5109,54,Ty Gibbs,4368,133,137,Tail End,
5109,5,Matt Mills,4209,136,137,Tail End,
5110,78,Mason Massey,4315,17,21,Tail End,
5110,22,Austin Cindric,4180,27,0,Tail End,Garage
5110,8,Sam Mayer,4327,27,33,Tail End,
5110,18,Daniel Hemric,4093,27,33,Tail End,
5110,18,Daniel Hemric,4093,27,33,Tail End,
5110,1,Michael Annett,3861,28,33,Tail End,
5110,2,Myatt Snider,4223,28,33,Tail End,
5110,1,Michael Annett,3861,35,39,Tail End,
5110,26,Colin Garrett,4310,50,52,Tail End,
5110,66,Jason White,3557,50,52,Tail End,
5110,68,Brandon Brown,4118,56,64,Tail End,
5110,18,Daniel Hemric,4093,62,64,Tail End,
5110,6,Ryan Vargas,4320,62,64,Tail End,
5110,51,Jeremy Clements,595,62,64,Tail End,
5110,66,Jason White,3557,62,64,Tail End,
5110,15,Colby Howard,4344,72,77,Tail End,
5110,26,Colin Garrett,4310,72,0,Tail End,Garage
5110,15,Colby Howard,4344,72,77,Tail End,
5110,02,Brett Moffitt,4038,73,77,Tail End,
5110,15,Colby Howard,4344,75,77,Tail End,
5110,48,Jade Buford,4346,83,86,Tail End,
5110,5,Matt Mills,4209,83,86,Tail End,
5110,07,Joe Graf Jr,4313,85,86,Tail End,
5111,02,Ty Dillon,4013,0,0,Tail End,Driver change
5111,52,Gray Gaulding,4103,0,0,Tail End,Missed driver intros
5111,7,Justin Allgaier,34,14,15,Tail End,
5111,61,David Starr,3170,22,25,Tail End,
5111,26,Colin Garrett,4310,29,30,Pass Thru,
5111,8,Sam Mayer,4327,43,0,Tail End,Garage
5111,47,Kyle Weatherman,4187,48,0,Tail End,Garage
5111,17,Mason Massey,4315,52,53,Tail End,
5111,19,Brandon Jones,4085,59,64,Tail End,
5111,99,Ryan Ellis,4029,63,64,Tail End,
5111,19,Brandon Jones,4085,94,97,Tail End,
5111,98,Riley Herbst,4269,109,0,Tail End,Garage
5111,44,Tommy Joe Martins,3902,109,0,Tail End,Garage
5111,74,Carson Ware,4341,138,142,Tail End,
5111,54,Denny Hamlin,1361,138,142,Tail End,Equipment over the wall too soon
5112,52,Akinori Ogata,4138,0,0,Tail End,Missed driver intros
5112,02,Ty Dillon,4013,0,0,Tail End,Driver change
5112,15,Bayley Currey,4257,0,0,Tail End,Driver change
5112,61,Stephen Leicht,1965,29,42,Tail End,
5112,07,Joe Graf Jr,4313,37,42,Tail End,
5112,90,Spencer Boyd,4192,39,42,Tail End,
5112,10,Jeb Burton,4018,40,42,Tail End,
5112,61,Stephen Leicht,1965,66,67,Other - See Notes,Pit- fail to meet minimum speed
5112,61,Stephen Leicht,1965,67,91,Tail End,
5112,61,Stephen Leicht,1965,67,91,Tail End,
5112,5,Matt Mills,4209,78,84,Tail End,
5112,74,Cj McLaughlin,4316,79,84,Tail End,
5112,1,Michael Annett,3861,81,84,Tail End,
5112,48,Jade Buford,4346,147,158,Tail End,
5112,48,Jade Buford,4346,151,158,Tail End,
5112,44,Tommy Joe Martins,3902,154,158,Tail End,
5112,61,Stephen Leicht,1965,156,158,Tail End,
5112,48,Jade Buford,4346,171,176,Tail End,
5112,48,Jade Buford,4346,171,176,Tail End,
5112,15,Bayley Currey,4257,171,176,Tail End,
5112,39,Ryan Sieg,3884,171,176,Tail End,
5112,61,Stephen Leicht,1965,172,176,Tail End,
5112,52,Akinori Ogata,4138,173,176,Tail End,
5112,66,David Starr,3170,174,176,Tail End,
5112,4,Landon Cassill,3808,181,0,Tail End,Garage
5112,19,Brandon Jones,4085,183,187,Tail End,
5112,90,Spencer Boyd,4192,186,187,Tail End,Running over choose box
5112,8,Dale Earnhardt Jr,915,225,230,Tail End,
5112,10,Jeb Burton,4018,225,230,Tail End,
5112,23,Patrick Emerling,4254,225,230,Tail End,
5112,78,Mason Massey,4315,226,230,Tail End,
5112,44,Tommy Joe Martins,3902,231,0,Tail End,Garage
5113,1,Josh Berry,4123,0,0,Tail End,Driver change
5113,17,Carson Ware,4341,11,16,Tail End,
5113,4,Landon Cassill,3808,41,51,Tail End,
5113,4,Landon Cassill,3808,41,51,Tail End,
5113,15,BJ McLeod,3973,42,51,Tail End,
5113,61,Chad Finchum,4232,43,51,Tail End,Equipment over the wall too soon
5113,90,Spencer Boyd,4192,44,51,Tail End,
5113,74,Bayley Currey,4257,49,51,Tail End,
5113,1,Josh Berry,4123,77,79,Other - See Notes,Pit- repair damage
5113,5,Stefan Parsons,4285,155,161,Tail End,
5113,2,Myatt Snider,4223,157,161,Tail End,
5113,9,Noah Gragson,4224,173,179,Tail End,
5113,7,Justin Allgaier,34,173,179,Tail End,
5113,17,Carson Ware,4341,199,204,Tail End,
5113,66,David Starr,3170,240,247,Tail End,
5113,23,Ty Dillon,4013,241,247,Tail End,
5113,48,Jade Buford,4346,300,304,Tail End,
5114,98,Riley Herbst,4269,31,0,Tail End,Garage
5114,26,Dylan Lupton,4146,31,0,Tail End,Garage
5114,8,Sam Mayer,4327,31,0,Tail End,Garage
5114,51,Jeremy Clements,595,31,0,Tail End,Garage
5114,07,Joe Graf Jr,4313,31,0,Tail End,Garage
5114,68,Brandon Brown,4118,31,40,Tail End,
5114,99,BJ McLeod,3973,31,40,Tail End,
5114,5,Matt Mills,4209,38,40,Tail End,
5114,74,Cj McLaughlin,4316,39,40,Tail End,
5114,39,Ryan Sieg,3884,48,51,Tail End,
5114,9,Noah Gragson,4224,48,51,Tail End,On Entry
5114,52,Carson Ware,4341,50,51,Tail End,
5114,48,Jade Buford,4346,55,59,Tail End,
5114,74,Cj McLaughlin,4316,56,59,Tail End,
5114,68,Brandon Brown,4118,89,96,Tail End,
5114,9,Noah Gragson,4224,93,96,Tail End,
5114,5,Matt Mills,4209,94,96,Tail End,
5114,52,Carson Ware,4341,104,125,Tail End,Garage
5114,68,Brandon Brown,4118,121,125,Tail End,
5114,0,Jeffrey Earnhardt,3894,149,152,Pass Thru,
5114,5,Matt Mills,4209,151,154,Pass Thru,
5114,54,Ty Gibbs,4368,178,182,Pass Thru,
5115,11,Justin Haley,4172,0,0,Tail End,Inspection violation
5115,11,Justin Haley,4172,0,1,Pass Thru,Inspection violation
5115,61,David Starr,3170,24,0,Tail End,Garage
5115,4,Landon Cassill,3808,50,0,Tail End,Garage
5115,19,Brandon Jones,4085,51,54,Tail End,
5115,6,Ryan Vargas,4320,89,0,Tail End,Garage
5115,52,Joey Gase,4004,89,93,Tail End,
5115,26,Santino Ferrucci,4374,89,93,Tail End,
5115,26,Santino Ferrucci,4374,89,93,Tail End,
5115,02,Brett Moffitt,4038,91,93,Tail End,
5115,0,Jeffrey Earnhardt,3894,94,0,Pass Thru,Garage
5115,36,Alex Labbe,4225,102,0,Tail End,
5115,66,Jason White,3557,102,0,Tail End,
5115,54,John H. Nemechek,4092,102,0,Tail End,
5116,1,Michael Annett,3861,0,0,Tail End,Driver Change
5116,26,Will Rodgers,4321,2,4,Tail End,
5116,44,Tommy Joe Martins,3902,3,4,Tail End,
5116,22,Austin Cindric,4180,7,7,Stop & Go,Missed Back Stretch Chicane
5116,39,Ryan Sieg,3884,9,9,Stop & Go,Missed Back Stretch Chicane
5116,02,Brett Moffitt,4038,10,0,Tail End,Garage
5116,47,Kyle Weatherman,4187,11,13,Tail End,
5116,74,Gray Gaulding,4103,11,0,Tail End,Garage
5116,44,Tommy Joe Martins,3902,12,13,Tail End,
5116,39,Ryan Sieg,3884,14,17,Pass Thru,Missed Back Stretch Chicane
5116,48,Jade Buford,4346,17,22,Tail End,
5116,5,Matt Mills,4209,20,22,Tail End,
5116,15,Kris Wright,4364,20,0,Tail End,Garage
5116,5,Matt Mills,4209,20,22,Tail End,
5116,47,Kyle Weatherman,4187,21,22,Tail End,
5116,7,Justin Allgaier,34,21,22,Tail End,Uncontrolled Tire
5116,66,Loris Hezemans,4339,21,22,Tail End,
5116,4,Landon Cassill,3808,21,22,Tail End,
5116,66,Loris Hezemans,4339,30,32,Tail End,
5116,5,Matt Mills,4209,30,32,Tail End,
5116,17,Joe Graf Jr,4313,31,32,Tail End,
5116,5,Matt Mills,4209,32,32,Stop & Go,Missed Front Stretch Chicane
5116,2,Myatt Snider,4223,42,43,Pass Thru,Restart Violation - Changed Lanes
5116,39,Ryan Sieg,3884,44,44,Stop & Go,Missed Back Stretch Chicane
5116,54,Ty Gibbs,4368,47,47,Stop & Go,Missed Back Stretch Chicane
5116,54,Ty Gibbs,4368,49,49,Stop & Go,Missed Back Stretch Chicane
5116,9,Noah Gragson,4224,51,51,Stop & Go,Missed Back Stretch Chicane
5116,66,Loris Hezemans,4339,61,61,Stop & Go,Missed Back Stretch Chicane
5116,66,Loris Hezemans,4339,62,0,Tail End,Garage
5116,44,Tommy Joe Martins,3902,63,0,Tail End,Garage
5116,61,Austin Hill,4133,63,66,Tail End,
5116,1,Michael Annett,3861,65,66,Tail End,
5116,8,Sam Mayer,4327,67,67,Stop & Go,Missed Back Stretch Chicane
5116,31,Sage Karam,4409,67,68,Other - See Notes,Missed Front Stretch Chicane - 30 Second Post Race Penalty
