race_id,car_number,driver_fullname,driver_id,lap,lap_assessed,penalty,notes
5166,42,Ty Dillon,4013,78,83,Tail End,
5166,17,Chris Buescher,3989,78,83,Tail End,
5166,77,Landon Cassill,3808,80,83,Tail End,
5166,19,Martin Truex Jr,3368,91,98,Tail End,
5166,5,Kyle Larson,4030,91,98,Tail End,
5166,22,Joey Logano,3859,91,98,Tail End,
5166,1,Ross Chastain,4001,92,98,Tail End,
5166,18,Kyle Busch,454,92,98,Tail End,
5166,16,Noah Gragson,4224,92,0,Tail End,Garage
5166,77,Landon Cassill,3808,93,98,Tail End,
5166,34,Michael McDowell,3832,97,98,Tail End,
5166,17,Chris Buescher,3989,107,0,Tail End,Garage
5166,18,Kyle Busch,454,108,112,Tail End,
5166,34,Michael McDowell,3832,111,112,Tail End,
5166,14,Chase Briscoe,4228,137,142,Tail End,
5166,14,Chase Briscoe,4228,137,142,Tail End,
5166,48,Alex Bowman,4045,160,165,Tail End,
5166,47,Ricky Stenhouse Jr,3888,161,0,Tail End,Garage
5166,6,Brad Keselowski,1816,161,165,Tail End,
5166,38,Todd Gilliland,4231,161,165,Tail End,
5166,19,Martin Truex Jr,3368,164,165,Tail End,
5166,6,Brad Keselowski,1816,164,165,Tail End,
5166,42,Ty Dillon,4013,170,176,Tail End,
5166,8,Tyler Reddick,4065,170,0,Tail End,Garage
5166,24,William Byron,4184,170,0,Tail End,Garage
5166,23,Bubba Wallace,4025,171,176,Tail End,
5166,38,Todd Gilliland,4231,171,176,Tail End,
5166,6,Brad Keselowski,1816,171,176,Tail End,
5166,51,Cody Ware,4125,189,194,Tail End,
5166,18,Kyle Busch,454,189,194,Tail End,
5166,18,Kyle Busch,454,189,194,Tail End,
5166,6,Brad Keselowski,1816,189,194,Tail End,
5166,38,Todd Gilliland,4231,190,194,Tail End,
5166,20,Christopher Bell,4153,237,241,Tail End,
5166,11,Denny Hamlin,1361,247,252,Tail End,
5166,6,Brad Keselowski,1816,247,252,Tail End,
5166,22,Joey Logano,3859,253,0,Tail End,Garage
5166,11,Denny Hamlin,1361,254,257,Tail End,
5166,11,Denny Hamlin,1361,254,257,Tail End,
5167,42,Ty Dillon,4013,5,0,Tail End,Garage
5167,77,Josh Bilicki,4213,6,0,Tail End,Garage
5167,15,JJ Yeley,3669,74,77,Tail End,
5167,31,Justin Haley,4172,79,83,Tail End,
5167,21,Harrison Burton,4217,90,100,Tail End,
5167,34,Michael McDowell,3832,91,100,Tail End,
5167,12,Ryan Blaney,4023,147,151,Tail End,
5167,21,Harrison Burton,4217,147,151,Tail End,
5167,10,Aric Almirola,40,155,0,Tail End,Garage
5167,51,Cody Ware,4125,166,167,Tail End,
5167,2,Austin Cindric,4180,188,192,Tail End,
5167,38,Todd Gilliland,4231,205,209,Tail End,
5167,21,Harrison Burton,4217,206,209,Tail End,
5167,8,Tyler Reddick,4065,208,209,Tail End,
5168,1,Ross Chastain,4001,0,0,Tail End,Unapproved Adjustments
5168,24,William Byron,4184,0,0,Tail End,Unapproved Adjustments
5168,43,Erik Jones,4059,0,0,Tail End,Unapproved Adjustments
5168,51,Cody Ware,4125,0,0,Tail End,Unapproved Adjustments
5168,31,Justin Haley,4172,0,0,Tail End,Unapproved Adjustments
5168,45,Ty Gibbs,4368,0,0,Tail End,Backup Car
5168,45,Ty Gibbs,4368,0,0,Tail End,Driver Change
5168,2,Austin Cindric,4180,7,12,Tail End,
5168,45,Ty Gibbs,4368,11,12,Tail End,
5168,41,Cole Custer,4104,11,12,Tail End,
5168,10,Aric Almirola,40,28,34,Tail End,
5168,2,Austin Cindric,4180,37,40,Tail End,
5168,11,Denny Hamlin,1361,41,44,Tail End,
5168,7,Corey Lajoie,4096,45,48,Tail End,
5168,43,Erik Jones,4059,47,48,Tail End,
5168,42,Ty Dillon,4013,83,87,Tail End,
5168,78,BJ McLeod,3973,86,87,Tail End,
5168,24,William Byron,4184,122,125,Pass Thru,
5168,2,Austin Cindric,4180,145,147,Tail End,
5169,10,Aric Almirola,40,0,0,Tail End,Engine Change
5169,51,Cody Ware,4125,0,0,Tail End,Unapproved Adjustments
5169,27,Loris Hezemans,4339,12,19,Tail End,
5169,17,Chris Buescher,3989,17,19,Tail End,
5169,26,Daniil Kvyat,4447,36,39,Tail End,
5169,5,Kyle Larson,4030,37,39,Tail End,
5169,20,Christopher Bell,4153,77,79,Tail End,
5169,14,Chase Briscoe,4228,80,84,Tail End,
5169,19,Martin Truex Jr,3368,80,84,Tail End,
5169,24,William Byron,4184,80,0,Tail End,Garage
5169,9,Chase Elliott,4062,81,84,Tail End,
5169,1,Ross Chastain,4001,84,86,Other - See Notes,Shortcutting the course - 30 Second Post Race Penalty
5169,3,Austin Dillon,3873,84,86,Other - See Notes,Shortcutting the course - 30 Second Post Race Penalty
5170,77,Josh Bilicki,4213,23,24,Tail End,
5170,78,BJ McLeod,3973,23,24,Tail End,
5170,78,BJ McLeod,3973,23,24,Tail End,
5170,38,Todd Gilliland,4231,25,32,Tail End,
5170,47,Ricky Stenhouse Jr,3888,25,0,Tail End,Garage
5170,34,Michael McDowell,3832,25,32,Tail End,
5170,21,Harrison Burton,4217,25,0,Tail End,Garage
5170,18,Kyle Busch,454,25,0,Tail End,Garage
5170,10,Aric Almirola,40,25,0,Tail End,Garage
5170,15,JJ Yeley,3669,25,0,Tail End,Garage
5170,45,Ty Gibbs,4368,31,32,Tail End,
5170,38,Todd Gilliland,4231,47,51,Tail End,
5170,51,Cody Ware,4125,49,51,Tail End,
5170,1,Ross Chastain,4001,92,95,Pass Thru,Uncontrolled Tire
5170,41,Cole Custer,4104,97,0,Tail End,Garage
5170,34,Michael McDowell,3832,99,105,Tail End,
5170,38,Todd Gilliland,4231,99,105,Tail End,
5170,16,Noah Gragson,4224,109,0,Tail End,Garage
5170,5,Kyle Larson,4030,123,126,Tail End,
5170,33,Austin Hill,4133,123,126,Tail End,
5170,8,Tyler Reddick,4065,125,0,Tail End,Garage
5170,5,Kyle Larson,4030,125,126,Tail End,
5170,1,Ross Chastain,4001,160,165,Tail End,
5170,20,Christopher Bell,4153,160,165,Tail End,
5170,45,Ty Gibbs,4368,161,165,Tail End,
5170,11,Denny Hamlin,1361,161,165,Tail End,
5170,11,Denny Hamlin,1361,161,165,Tail End,
5171,78,BJ McLeod,3973,0,0,Tail End,Unapproved Adjustments
5171,21,Harrison Burton,4217,0,0,Tail End,Unapproved Adjustments
5171,77,Landon Cassill,3808,74,78,Tail End,
5171,47,Ricky Stenhouse Jr,3888,157,159,Pass Thru,
5171,20,Christopher Bell,4153,172,180,Pass Thru,
5171,78,BJ McLeod,3973,235,239,Tail End,
5171,15,JJ Yeley,3669,240,245,Tail End,Not decelerating while using pit road as an escape path
5171,43,Erik Jones,4059,241,0,Tail End,Garage
5171,42,Ty Dillon,4013,295,300,Pass Thru,
5171,38,Todd Gilliland,4231,351,356,Pass Thru,
5172,18,Kyle Busch,454,0,0,Tail End,Engine Change
5172,20,Christopher Bell,4153,0,0,Tail End,Engine Change
5172,24,William Byron,4184,0,0,Tail End,Unapproved Adjustments
5172,26,Daniil Kvyat,4447,0,0,Tail End,Unapproved Adjustments
5172,45,Ty Gibbs,4368,0,0,Tail End,Unapproved Adjustments
5172,51,Cody Ware,4125,0,0,Tail End,Unapproved Adjustments
5172,78,Kyle Tilley,4389,0,0,Tail End,Unapproved Adjustments
5172,26,Daniil Kvyat,4447,12,14,Pass Thru,
5172,78,Kyle Tilley,4389,13,15,Pass Thru,
5172,2,Austin Cindric,4180,17,23,Tail End,
5172,23,Bubba Wallace,4025,20,23,Tail End,
5172,7,Corey Lajoie,4096,37,44,Tail End,
5172,14,Chase Briscoe,4228,41,44,Tail End,
5172,51,Cody Ware,4125,46,47,Tail End,On Entry
5173,11,Denny Hamlin,1361,31,34,Tail End,
5173,12,Ryan Blaney,4023,31,34,Tail End,
5173,6,Brad Keselowski,1816,31,34,Tail End,
5173,4,Kevin Harvick,1416,31,34,Tail End,
5173,12,Ryan Blaney,4023,37,40,Tail End,
5173,18,Kyle Busch,454,37,40,Tail End,
5173,18,Kyle Busch,454,97,100,Tail End,
5173,12,Ryan Blaney,4023,97,100,Tail End,
5173,15,David Ragan,2674,97,100,Tail End,Uncontrolled Tire
5173,19,Martin Truex Jr,3368,102,107,Tail End,
5173,7,Corey Lajoie,4096,102,107,Tail End,
5173,48,Alex Bowman,4045,125,130,Tail End,
5173,3,Austin Dillon,3873,125,130,Tail End,
5173,48,Alex Bowman,4045,125,133,Other - See Notes,2 Laps
5173,47,Ricky Stenhouse Jr,3888,126,130,Tail End,
5173,38,Todd Gilliland,4231,126,130,Tail End,
5173,12,Ryan Blaney,4023,126,130,Tail End,
5173,23,Bubba Wallace,4025,126,130,Tail End,
5173,43,Erik Jones,4059,131,134,Tail End,
5173,48,Alex Bowman,4045,131,134,Tail End,
5173,3,Austin Dillon,3873,132,134,Tail End,
5173,10,Aric Almirola,40,138,0,Tail End,Garage
5173,38,Todd Gilliland,4231,138,0,Tail End,Garage
5173,8,Tyler Reddick,4065,138,144,Tail End,
5173,15,David Ragan,2674,140,144,Tail End,
5173,62,Noah Gragson,4224,140,144,Tail End,
5173,43,Erik Jones,4059,140,144,Tail End,
5173,21,Harrison Burton,4217,140,0,Tail End,Garage
5173,48,Alex Bowman,4045,140,144,Tail End,
5174,78,BJ McLeod,3973,0,0,Tail End,Unapproved Adjustments
5174,99,Daniel Suárez,4113,0,1,Pass Thru,Multiple Inspection Failures
5174,9,Chase Elliott,4062,114,0,Tail End,Garage
5174,14,Chase Briscoe,4228,115,121,Tail End,
5174,38,Todd Gilliland,4231,179,185,Tail End,
5174,38,Todd Gilliland,4231,179,185,Tail End,
5174,14,Chase Briscoe,4228,181,185,Tail End,
5174,15,JJ Yeley,3669,193,0,Tail End,Garage
5174,99,Daniel Suárez,4113,271,283,Tail End,
5174,17,Chris Buescher,3989,275,283,Tail End,
5174,17,Chris Buescher,3989,282,283,Tail End,
5174,5,Kyle Larson,4030,346,347,Tail End,
5175,10,Aric Almirola,40,0,0,Tail End,Engine Change
5175,47,Ricky Stenhouse Jr,3888,0,0,Tail End,Unapproved Adjustments
5175,14,Chase Briscoe,4228,27,31,Tail End,
5175,19,Martin Truex Jr,3368,27,31,Tail End,
5175,7,Corey Lajoie,4096,27,31,Tail End,
5175,11,Denny Hamlin,1361,27,31,Tail End,
5175,77,Landon Cassill,3808,28,31,Tail End,
5175,4,Kevin Harvick,1416,34,0,Tail End,Garage
5175,8,Tyler Reddick,4065,66,0,Tail End,Garage
5175,17,Chris Buescher,3989,67,71,Tail End,
5175,10,Aric Almirola,40,68,71,Tail End,
5175,23,Ty Gibbs,4368,90,0,Tail End,Garage
5175,78,BJ McLeod,3973,94,95,Tail End,
5175,10,Aric Almirola,40,94,95,Tail End,
5175,47,Ricky Stenhouse Jr,3888,110,114,Tail End,
5175,3,Austin Dillon,3873,111,114,Tail End,
5175,18,Kyle Busch,454,111,114,Tail End,
5175,99,Daniel Suárez,4113,111,114,Tail End,
5175,10,Aric Almirola,40,115,120,Tail End,
5175,21,Harrison Burton,4217,115,0,Tail End,Garage
5175,18,Kyle Busch,454,139,143,Tail End,
5175,10,Aric Almirola,40,140,143,Tail End,
5175,10,Aric Almirola,40,167,171,Tail End,
5176,21,Harrison Burton,4217,42,49,Tail End,
5176,15,JJ Yeley,3669,43,49,Tail End,
5176,12,Ryan Blaney,4023,92,99,Tail End,
5176,12,Ryan Blaney,4023,119,0,Tail End,Garage
5176,10,Aric Almirola,40,131,133,Tail End,
5176,21,Harrison Burton,4217,140,145,Tail End,
5176,21,Harrison Burton,4217,197,205,Tail End,
5176,45,Bubba Wallace,4025,199,0,Tail End,Garage
5176,11,Denny Hamlin,1361,234,240,Tail End,
5176,11,Denny Hamlin,1361,234,240,Tail End,
5176,15,JJ Yeley,3669,238,240,Tail End,
5176,77,Landon Cassill,3808,255,259,Tail End,
5176,48,Alex Bowman,4045,277,0,Tail End,Garage
5176,99,Daniel Suárez,4113,277,286,Tail End,
5176,99,Daniel Suárez,4113,277,286,Tail End,
5176,8,Tyler Reddick,4065,277,286,Tail End,
5176,8,Tyler Reddick,4065,277,286,Tail End,
5176,8,Tyler Reddick,4065,277,286,Tail End,On Entry
5176,8,Tyler Reddick,4065,277,286,Tail End,
5176,38,Todd Gilliland,4231,278,286,Tail End,
5176,3,Austin Dillon,3873,278,286,Tail End,
5176,77,Landon Cassill,3808,279,286,Tail End,
5176,10,Aric Almirola,40,280,286,Tail End,
5176,8,Tyler Reddick,4065,287,294,Pass Thru,
5176,43,Erik Jones,4059,353,360,Tail End,
5176,2,Austin Cindric,4180,354,360,Tail End,
5176,12,Ryan Blaney,4023,357,360,Tail End,
5176,8,Tyler Reddick,4065,358,360,Tail End,
5176,78,BJ McLeod,3973,437,443,Tail End,
5176,22,Joey Logano,3859,442,466,Pass Thru,
5176,42,Ty Dillon,4013,457,466,Pass Thru,
5176,43,Erik Jones,4059,466,471,Pass Thru,
5177,31,Justin Haley,4172,0,0,Tail End,Unapproved Adjustments
5177,51,Cody Ware,4125,0,0,Tail End,Unapproved Adjustments
5177,78,BJ McLeod,3973,0,0,Tail End,Unapproved Adjustments
5177,6,Brad Keselowski,1816,41,44,Tail End,
5177,6,Brad Keselowski,1816,43,44,Tail End,
5177,7,Corey Lajoie,4096,49,54,Tail End,
5177,18,Kyle Busch,454,49,0,Tail End,Garage
5177,20,Christopher Bell,4153,78,83,Tail End,
5177,20,Christopher Bell,4153,82,83,Tail End,
5177,78,BJ McLeod,3973,82,83,Tail End,
5177,48,Alex Bowman,4045,97,111,Tail End,
5177,48,Alex Bowman,4045,97,111,Tail End,
5177,31,Justin Haley,4172,99,102,Tail End,
5177,17,Chris Buescher,3989,99,102,Tail End,
5177,20,Christopher Bell,4153,136,0,Tail End,Garage
5177,21,Harrison Burton,4217,138,141,Tail End,
5177,78,BJ McLeod,3973,140,141,Tail End,
5177,5,Kyle Larson,4030,176,177,Tail End,
5177,43,Erik Jones,4059,187,191,Tail End,
5177,48,Alex Bowman,4045,222,223,Tail End,
5177,17,Chris Buescher,3989,243,247,Tail End,
5177,17,Chris Buescher,3989,243,247,Tail End,
5177,78,BJ McLeod,3973,246,247,Tail End,
5177,17,Chris Buescher,3989,246,247,Tail End,
5177,4,Kevin Harvick,1416,254,258,Tail End,
5177,45,Bubba Wallace,4025,255,258,Tail End,
5177,78,BJ McLeod,3973,257,258,Tail End,
5177,47,Ricky Stenhouse Jr,3888,257,258,Tail End,
5177,45,Bubba Wallace,4025,257,258,Tail End,
5177,38,Todd Gilliland,4231,257,258,Tail End,
5177,15,Garrett Smithley,4142,271,276,Tail End,
5177,2,Austin Cindric,4180,300,305,Tail End,
5177,47,Ricky Stenhouse Jr,3888,301,305,Tail End,
5177,10,Aric Almirola,40,306,310,Tail End,
5178,45,Bubba Wallace,4025,0,0,Tail End,Engine Change
5178,23,Ty Gibbs,4368,0,0,Tail End,Unapproved Adjustments
5178,8,Tyler Reddick,4065,0,0,Tail End,Unapproved Adjustments
5178,78,BJ McLeod,3973,0,0,Tail End,Unapproved Adjustments
5178,2,Austin Cindric,4180,8,11,Tail End,
5178,47,Ricky Stenhouse Jr,3888,23,29,Tail End,
5178,22,Joey Logano,3859,23,29,Tail End,
5178,48,Noah Gragson,4224,23,29,Tail End,
5178,62,Justin Allgaier,34,23,29,Tail End,
5178,31,Justin Haley,4172,24,29,Tail End,
5178,77,Landon Cassill,3808,61,65,Tail End,
5178,15,JJ Yeley,3669,61,65,Tail End,
5178,20,Christopher Bell,4153,98,102,Pass Thru,
5178,8,Tyler Reddick,4065,119,126,Tail End,
5178,6,Brad Keselowski,1816,160,163,Pass Thru,
5178,4,Kevin Harvick,1416,160,162,Pass Thru,
5178,16,Daniel Hemric,4093,178,0,Pass Thru,Garage
5179,1,Ross Chastain,4001,0,0,Tail End,Unapproved Adjustments
5179,6,Brad Keselowski,1816,0,0,Tail End,Unapproved Adjustments
5179,17,Chris Buescher,3989,0,0,Tail End,Unapproved Adjustments
5179,27,Loris Hezemans,4339,0,0,Tail End,Unapproved Adjustments
5179,50,Conor Daly,4288,0,0,Tail End,Unapproved Adjustments
5179,10,Aric Almirola,40,0,0,Tail End,Engine Change
5179,78,Josh Williams,4106,0,1,Pass Thru,Multiple Inspection Failures
5179,3,Austin Dillon,3873,1,3,Pass Thru,Not serving Stop & Go after missing chicane
5179,26,Daniil Kvyat,4447,18,0,Pass Thru,Not serving Stop & Go after missing chicane - Garage
5179,42,Ty Dillon,4013,22,29,Tail End,
5179,27,Loris Hezemans,4339,52,54,Tail End,
5179,51,JJ Yeley,3669,73,75,Pass Thru,
5179,15,Joey Hand,4413,78,0,Pass Thru,Not serving Stop & Go after missing chicane - Garage
5179,10,Aric Almirola,40,108,110,Tail End,
5179,19,Martin Truex Jr,3368,108,110,Tail End,
5179,51,JJ Yeley,3669,109,110,Tail End,
5180,18,Kyle Busch,454,77,85,Tail End,
5180,78,BJ McLeod,3973,79,85,Tail End,
5180,15,JJ Yeley,3669,84,85,Tail End,
5180,20,Christopher Bell,4153,95,0,Tail End,Garage
5180,15,JJ Yeley,3669,101,102,Tail End,
5180,47,Ricky Stenhouse Jr,3888,103,107,Tail End,
5180,78,BJ McLeod,3973,106,107,Tail End,
5180,23,Ty Gibbs,4368,168,171,Tail End,
5180,47,Ricky Stenhouse Jr,3888,170,171,Tail End,
5180,15,JJ Yeley,3669,194,199,Tail End,
5180,41,Cole Custer,4104,196,199,Tail End,
5180,19,Martin Truex Jr,3368,198,199,Tail End,
5180,17,Chris Buescher,3989,198,199,Tail End,
5180,41,Cole Custer,4104,198,199,Tail End,
5180,42,Ty Dillon,4013,198,199,Tail End,
5180,47,Ricky Stenhouse Jr,3888,198,199,Tail End,
5180,8,Tyler Reddick,4065,198,199,Tail End,
5180,12,Ryan Blaney,4023,228,232,Tail End,
5180,78,BJ McLeod,3973,233,236,Pass Thru,
5180,78,BJ McLeod,3973,236,245,Tail End,
5180,12,Ryan Blaney,4023,242,245,Tail End,
5180,77,Landon Cassill,3808,246,0,Tail End,Garage
5180,7,Corey Lajoie,4096,250,251,Tail End,
5181,7,Corey Lajoie,4096,0,0,Tail End,Unapproved Adjustments
5181,38,Todd Gilliland,4231,0,0,Tail End,Unapproved Adjustments
5181,45,John H. Nemechek,4092,30,35,Tail End,
5181,48,Noah Gragson,4224,123,125,Pass Thru,
5181,14,Chase Briscoe,4228,161,0,Tail End,Garage
5181,99,Daniel Suárez,4113,215,216,Tail End,
5182,14,Chase Briscoe,4228,134,139,Tail End,
5182,15,JJ Yeley,3669,265,271,Tail End,
5182,15,JJ Yeley,3669,265,271,Tail End,
5182,2,Austin Cindric,4180,266,271,Tail End,
5182,15,JJ Yeley,3669,394,403,Tail End,
5182,47,Ricky Stenhouse Jr,3888,471,476,Tail End,
5183,41,Cole Custer,4104,64,68,Tail End,
5183,41,Cole Custer,4104,67,68,Tail End,
5183,77,Landon Cassill,3808,85,0,Tail End,Garage
5183,78,BJ McLeod,3973,186,192,Tail End,
5183,6,Brad Keselowski,1816,191,192,Tail End,
5183,78,BJ McLeod,3973,191,192,Tail End,
5183,17,Chris Buescher,3989,192,192,Tail End,
5183,47,Ricky Stenhouse Jr,3888,198,199,Tail End,
5183,78,BJ McLeod,3973,198,199,Tail End,
5183,9,Chase Elliott,4062,201,204,Tail End,
5183,15,Garrett Smithley,4142,203,204,Tail End,
5183,78,BJ McLeod,3973,203,204,Tail End,
5183,47,Ricky Stenhouse Jr,3888,203,204,Tail End,
5183,10,Aric Almirola,40,251,254,Pass Thru,
5183,48,Alex Bowman,4045,268,279,Tail End,
5183,19,Martin Truex Jr,3368,271,279,Tail End,
5183,48,Alex Bowman,4045,296,298,Pass Thru,
5184,26,Ryan Truex,3952,0,0,Tail End,Unapproved Adjustments
5184,1,Sam Mayer,4327,0,0,Tail End,Unapproved Adjustments
5184,35,Shane Lee,4193,0,0,Tail End,Unapproved Adjustments
5184,23,Anthony Alfredo,4301,3,7,Other - See Notes,Replaced Passenger Glass Window
5184,18,Drew Dollar,4367,14,0,Tail End,Garage
5184,1,Sam Mayer,4327,14,19,Tail End,
5184,1,Sam Mayer,4327,14,19,Tail End,
5184,9,Noah Gragson,4224,15,19,Tail End,Uncontrolled Tire
5184,66,JJ Yeley,3669,17,19,Tail End,
5184,23,Anthony Alfredo,4301,61,66,Tail End,
5184,27,Jeb Burton,4018,63,66,Tail End,Dual Role
5184,34,Jesse Iwuji,4291,63,66,Tail End,Uncontrolled Tire
5184,5,Matt Mills,4209,65,66,Tail End,
5184,1,Sam Mayer,4327,74,78,Other - See Notes,Replacing Rear Bumper
5184,34,Jesse Iwuji,4291,77,79,Pass Thru,
5184,24,Jeffrey Earnhardt,3894,87,90,Tail End,Uncontrolled Tire
5184,11,Daniel Hemric,4093,87,90,Tail End,
5184,1,Sam Mayer,4327,88,0,Other - See Notes,Replacing Rear Bumper Extension - Garage
5184,11,Daniel Hemric,4093,92,97,Tail End,
5184,44,Tommy Joe Martins,3902,92,97,Tail End,
5184,53,Joey Gase,4004,93,97,Tail End,
5184,78,Josh Williams,4106,94,97,Tail End,
5184,34,Jesse Iwuji,4291,95,97,Tail End,
5185,26,Jeffrey Earnhardt,3894,0,0,Tail End,Unapproved adjustments
5185,27,Jeb Burton,4018,0,0,Tail End,Unapproved adjustments
5185,34,Jesse Iwuji,4291,0,0,Tail End,Unapproved adjustments
5185,35,Joey Gase,4004,0,0,Tail End,Unapproved adjustments
5185,44,Tommy Joe Martins,3902,0,0,Tail End,Unapproved adjustments
5185,78,Josh Williams,4106,0,0,Tail End,Unapproved adjustments
5185,28,Kyle Sieg,4388,0,0,Tail End,Engine change
5185,38,Joe Graf Jr,4313,0,0,Tail End,Driver change
5185,51,Jeremy Clements,595,8,13,Tail End,
5185,34,Jesse Iwuji,4291,9,0,Tail End,Garage
5185,21,Austin Hill,4133,12,13,Tail End,Ran over choose box
5185,91,Mason Massey,4315,20,24,Tail End,
5185,21,Austin Hill,4133,21,24,Tail End,
5185,66,JJ Yeley,3669,23,24,Tail End,
5185,44,Tommy Joe Martins,3902,37,42,Tail End,
5185,21,Austin Hill,4133,39,42,Tail End,
5185,34,Jesse Iwuji,4291,41,42,Tail End,
5185,54,Ty Gibbs,4368,44,48,Tail End,
5185,36,Alex Labbe,4225,44,48,Tail End,
5185,44,Tommy Joe Martins,3902,45,48,Tail End,
5185,21,Austin Hill,4133,45,48,Tail End,
5185,21,Austin Hill,4133,45,48,Tail End,
5185,21,Austin Hill,4133,59,60,Tail End,
5185,66,JJ Yeley,3669,59,60,Tail End,
5185,99,Stefan Parsons,4285,73,76,Tail End,
5185,92,Kyle Weatherman,4187,73,76,Tail End,Equipment over early
5185,34,Jesse Iwuji,4291,74,76,Tail End,
5185,68,Brandon Brown,4118,103,108,Tail End,
5185,44,Tommy Joe Martins,3902,104,108,Tail End,
5185,26,Jeffrey Earnhardt,3894,104,108,Tail End,
5185,26,Jeffrey Earnhardt,3894,107,108,Tail End,
5185,34,Jesse Iwuji,4291,125,128,Tail End,
5185,91,Mason Massey,4315,141,144,Tail End,
5185,91,Mason Massey,4315,141,144,Tail End,
5185,66,JJ Yeley,3669,142,144,Tail End,
5185,27,Jeb Burton,4018,146,150,Tail End,
5185,02,Brett Moffitt,4038,146,150,Tail End,
5185,66,JJ Yeley,3669,154,155,Tail End,
5185,31,Myatt Snider,4223,159,163,Tail End,
5185,99,Stefan Parsons,4285,159,0,Tail End,Garage
5185,44,Tommy Joe Martins,3902,162,163,Tail End,Ran over choose box
5186,10,Landon Cassill,3808,0,0,Tail End,Backup Car
5186,54,Ty Gibbs,4368,0,0,Tail End,Unapproved Adjustments
5186,21,Austin Hill,4133,0,0,Tail End,Backup Car
5186,5,Matt Mills,4209,0,0,Tail End,Engine Change
5186,19,Brandon Jones,4085,0,0,Tail End,Backup Car
5186,45,Kaz Grala,4191,0,0,Tail End,Backup Car
5186,4,Bayley Currey,4257,0,0,Tail End,Backup Car
5186,99,Stefan Parsons,4285,0,0,Tail End,Backup Car
5186,44,Ryan Ellis,4029,0,0,Tail End,Engine & Transmission Change
5186,2,Sheldon Creed,4204,0,0,Tail End,Backup Car
5186,48,Jade Buford,4346,0,0,Tail End,Backup Car
5186,68,Brandon Brown,4118,0,0,Tail End,Backup Car & Transmission Change
5186,6,Ryan Vargas,4320,0,0,Tail End,Transmission Change
5186,66,JJ Yeley,3669,0,0,Tail End,Backup Car
5186,91,Mason Massey,4315,0,0,Tail End,Backup Car
5186,27,Jeb Burton,4018,0,0,Tail End,Unapproved Adjustments
5186,47,Brennan Poole,4144,4,0,Tail End,Garage
5186,39,Ryan Sieg,3884,7,12,Tail End,
5186,39,Ryan Sieg,3884,7,12,Tail End,
5186,39,Ryan Sieg,3884,11,12,Tail End,
5186,6,Ryan Vargas,4320,17,22,Tail End,
5186,10,Landon Cassill,3808,19,22,Tail End,Unapproved Pit Stop
5186,6,Ryan Vargas,4320,30,32,Tail End,
5186,38,Kyle Sieg,4388,48,54,Tail End,
5186,23,Anthony Alfredo,4301,48,54,Tail End,Uncontrolled Tire
5186,5,Matt Mills,4209,48,54,Tail End,
5186,35,Joey Gase,4004,49,54,Tail End,Uncontrolled Tire
5186,5,Matt Mills,4209,67,70,Tail End,
5186,34,Jesse Iwuji,4291,68,70,Tail End,
5186,92,Kyle Weatherman,4187,74,78,Tail End,
5186,91,Mason Massey,4315,84,94,Tail End,
5186,92,Kyle Weatherman,4187,86,94,Tail End,
5186,36,Alex Labbe,4225,91,94,Tail End,
5186,07,Joe Graf Jr,4313,92,94,Tail End,
5186,34,Jesse Iwuji,4291,126,129,Pass Thru,
5186,2,Sheldon Creed,4204,141,145,Pass Thru,
5186,27,Jeb Burton,4018,141,150,Pass Thru,Uncontrolled Tire
5186,66,JJ Yeley,3669,145,147,Pass Thru,
5186,36,Alex Labbe,4225,148,152,Pass Thru,
5186,48,Jade Buford,4346,156,159,Pass Thru,
5186,34,Jesse Iwuji,4291,162,164,Pass Thru,
5186,34,Jesse Iwuji,4291,172,0,Tail End,Garage
5186,99,Stefan Parsons,4285,172,0,Tail End,Garage
5186,92,Kyle Weatherman,4187,177,180,Tail End,
5186,44,Ryan Ellis,4029,178,180,Tail End,
5186,1,Sam Mayer,4327,185,188,Tail End,
5186,27,Jeb Burton,4018,185,188,Tail End,
5186,26,John H. Nemechek,4092,189,195,Tail End,
5186,98,Riley Herbst,4269,190,195,Tail End,
5186,18,Ryan Truex,3952,190,0,Tail End,Garage
5187,1,Sam Mayer,4327,0,0,Tail End,Unapproved adjustment
5187,6,Ryan Vargas,4320,0,0,Tail End,Unapproved adjustment
5187,7,Justin Allgaier,34,0,0,Tail End,Unapproved adjustment
5187,8,Josh Berry,4123,0,0,Tail End,Unapproved adjustment
5187,99,Stefan Parsons,4285,0,0,Tail End,Unapproved adjustment
5187,1,Sam Mayer,4327,48,54,Tail End,
5187,68,Brandon Brown,4118,48,54,Tail End,
5187,54,Ty Gibbs,4368,55,61,Tail End,
5187,18,Trevor Bayne,3883,93,99,Tail End,
5187,1,Sam Mayer,4327,93,99,Tail End,
5187,92,Kyle Weatherman,4187,164,169,Pass Thru,
5187,7,Justin Allgaier,34,165,172,Pass Thru,
5187,1,Sam Mayer,4327,166,169,Pass Thru,
5187,45,Kaz Grala,4191,167,172,Pass Thru,
5187,1,Sam Mayer,4327,169,172,Pass Thru,
5187,07,Joe Graf Jr,4313,169,173,Pass Thru,
5188,5,Matt Mills,4209,0,0,Tail End,Unapproved Adjustments
5188,26,Jeffrey Earnhardt,3894,0,0,Tail End,Unapproved Adjustments
5188,38,Loris Hezemans,4339,0,0,Tail End,Unapproved Adjustments
