race_id,series_id,race_season,race_name,race_type_id,restrictor_plate,track_id,track_name,date_scheduled,race_date,qualifying_date,tunein_date,scheduled_distance,actual_distance,scheduled_laps,actual_laps,stage_1_laps,stage_2_laps,stage_3_laps,number_of_cars_in_field,pole_winner_driver_id,pole_winner_speed,number_of_lead_changes,number_of_leaders,number_of_cautions,number_of_caution_laps,average_speed,total_race_time,margin_of_victory,race_purse,race_comments,attendance,radio_broadcaster,television_broadcaster,master_race_id,inspection_complete,playoff_round,is_qualifying_race,qualifying_race_no,qualifying_race_id,has_qualifying,winner_driver_id,pole_winner_laptime
4820,2,2019,Allied Steel Buildings 200,1,1,103,Dover International Speedway,2019-05-04T13:30:00,2019-05-04T13:30:00,2019-05-04T13:30:00,,200.0,200.0,200,200,45,45,110,38,4104,157.329,3,3,5,29,110.159,1:48:56,1.745,0,"Christopher Bell won the Allied Steel Buildings 200 at Dover International Speedway, his 11th victory in the NASCAR Xfinity Series. Prior to the start of the race, the following vehicle(s) dropped to the rear of the field under penalty for the reasons indicated: Nos. 9 (unapproved adjustments) and 93 (unapproved adjustments).",0,MRN,FS1,2141,True,,,,,,,
4821,2,2019,Alsco 300,1,1,162,Charlotte Motor Speedway,2019-05-25T13:00:00,2019-05-25T13:00:00,2019-05-25T13:00:00,,300.0,300.0,200,200,45,45,110,38,4153,184.313,15,7,10,56,110.69,2:42:37,2.102,0,"Tyler Reddick won the 38th annual Alsco 300 at Charlotte Motor Speedway, his 5th victory in the NASCAR Xfinity Series. Prior to the start of the race, the following cars dropped to the rear of the field under penalty for the reasons indicated: Nos. 4, 11, 17, 68 (unapproved adjustments).",0,PRN,FS1,2143,True,,,,,,,
4822,2,2019,Pocono Green 250 Recycled by J.P. Mascaro & Sons,1,1,198,Pocono Raceway,2019-06-01T13:00:00,2019-06-01T13:00:00,2019-06-01T13:00:00,,250.0,257.5,100,103,25,25,53,38,4104,170.707,10,6,7,26,121.574,2:07:05,0.226,0,"Cole Custer won the 4th running of the Pocono Green 250 Recycled by J.P. Mascaro at Pocono Raceway, his 5th victory in the NASCAR Xfinity Series. Prior to the start of the race, the following car(s) dropped to the rear of the field under penalty for the reasons indicated: Nos. 5, 23 (backup car), 2 (transmission) and 90, 74 (unnapproved adjustments). ",0,MRN,FS1,4532,True,,,,,,,
4823,2,2019,LTi Printing 250,1,1,133,Michigan International Speedway,2019-06-08T13:30:00,2019-06-08T13:30:00,2019-06-08T13:30:00,,250.0,250.0,125,125,30,30,65,38,2225,193.356,5,5,6,29,133.353,1:52:29,1.515,0,"Tyler Reddick won the LTi Printing 250 at Michigan International Speedway, his sixth NASCAR Xfinity Series victory. Prior to the start of the race the following cars dropped to the rear of the field under penalty for the reasons indicated: #18 (backup car), #36 (tire change), #52 (engine change), #35, 99 (unapproved adjustments).",0,MRN,FS1,2450,True,,,,,,,
4824,2,2019,CircuitCity.com 250 presented by Tamron,1,1,206,Iowa Speedway,2019-06-16T17:30:00,2019-06-16T16:30:00,2019-06-16T00:00:00,,218.75,218.75,250,250,60,60,130,38,4104,132.47,5,3,7,48,94.402,2:19:02,1.756,0,"Christopher Bell won the 9th Annual CircuitCity.com 250 presented by Tamron at Iowa Speedway, his 12th NASCAR Xfinity Series victory. Prior to the start of the race the following cars dropped to the rear of the field under penalty for the reasons indicated: #11 (Engine change).",0,MRN,FS1,3961,True,,,,,,,
4825,2,2019,Camping World 300,1,1,39,Chicagoland Speedway,2019-06-29T15:30:00,2019-06-29T14:30:00,2019-06-29T14:30:00,,300.0,300.0,200,200,45,45,110,38,3859,177.556,10,5,6,30,128.068,2:20:33,2.917,0,"Cole Custer won the 19th Annual Camping World 300, his sixth career NASCAR Xfinity Series victory. Prior to the start of the race the following cars dropped to the rear of the field under penalty for the reasons indicated: #78 and 98 (unapproved adjustments), #28 (engine change), #17 (driver change), #38 (missed driver meeting) and #42 (crew chief missed driver meeting).",0,MRN,NBCSN,2712,True,,,,,,,
4826,2,2019,Circle K Firecracker 250 Powered by Coca-Cola,1,1,105,Daytona International Speedway,2019-07-05T19:30:00,2019-07-05T19:30:00,2019-07-05T00:00:00,,250.0,250.0,100,100,30,30,40,38,4065,187.743,18,7,7,31,125.786,1:59:15,.109,0,"Ross Chastain won the Circle K 250 Powered By Coca-Cola at Daytona International Speedway. His second victory in the NASCAR Xfinity Series. Prior to the start of the race, the following vehicle(s) dropped to the rear of the field under penalty for the reasons indicated: Nos. 13, 25, 28 (unapproved adjustments). ",0,MRN,NBCSN,2744,True,,,,,,,
4827,2,2019,Alsco 300,1,1,61,Kentucky Speedway,2019-07-12T19:30:00,2019-07-12T19:30:00,2019-07-12T00:00:00,,300.0,300.0,200,200,45,45,110,38,4180,180.03,14,8,5,24,139.445,2:09:05,1.651,0,"Cole Custer won the 19th annual Alsco 300 at Kentucky Speedway, his 7th victory in the NASCAR Xfinity Series. Prior to the start of the race, the following cars dropped to the rear of the field under penalty for the reasons indicated: Nos. 36 (engine change).",0,PRN,NBCSN,2709,True,,,,,,,
4828,2,2019,ROXOR 200,1,1,138,New Hampshire Motor Speedway,2019-07-20T16:00:00,2019-07-20T16:00:00,2019-07-20T16:00:00,,211.6,211.6,200,200,45,45,110,38,4104,130.528,5,4,5,28,104.365,2:01:39,4.068,0,"Christopher Bell won the ROXOR 200 at New Hampshire Motor Speedway. His 13th victory in the NASCAR Xfinity Series. Prior to the start of the race, the following vehicle(s) dropped to the rear of the field under penalty for the reasons indicated: No. 22 (engine change), No. 78 (driver change) and No. 28 (missing driver intros).  ",0,PRN,NBCSN,2395,True,,,,,,,
4829,2,2019,U.S. Cellular 250,1,1,206,Iowa Speedway,2019-07-27T17:00:00,2019-07-27T16:00:00,2019-07-27T16:00:00,,218.75,218.75,250,250,60,60,130,38,4153,132.855,8,5,8,58,88.682,2:28:00,1.069,0,"Chase Briscoe won the U.S. Cellular 250 at Iowa Superspeedway, his 2nd NASCAR Xfinity Series victory. Prior to the start of the race the following cars dropped to the rear of the field under penalty for the reasons indicated: #0, 01 (unapproved adjustments).",0,MRN,NBCSN,3713,True,,,,,,,
4830,2,2019,Zippo 200 at The Glen,1,1,157,Watkins Glen International,2019-08-03T15:00:00,2019-08-03T15:00:00,2019-08-03T15:00:00,,200.9,200.9,82,82,20,20,42,37,454,124.054,9,6,7,16,88.611,2:16:02,1.168,0,"Austin Cindric won the 25th Annual Zippo 200 at The Glen at Watkins Glen International, his 1st victory in the NASCAR Xfinity Series. Prior to the start of the race, the following cars dropped to the rear of the field under penalty for the reasons indicated: Nos. 36 (Engine Change), 66 (Missed Driver meeting), 00 (Back up car), 5 (Unapproved adjustments).",0,MRN,NBC,2530,True,,,,,,,
4831,2,2019,B&L Transport 170 at Mid-Ohio,1,1,72,Mid-Ohio Sports Car Course,2019-08-10T15:00:00,2019-08-10T15:00:00,2019-08-10T15:00:00,,169.35,180.0,75,75,20,20,35,38,4180,96.506,10,8,6,17,71.439,2:22:14,3.780,0,"Austin Cindric won the B&L Transport 170 at Mid-Ohio Sports Car Course. The victory is his second in the NASCAR Xfinity Series. Prior to the start of the race the following vehicle(s) dropped to the rear of the field under penalty for the following reasons indicated: Nos. 8, 11, 53, 74, 99 (unapproved adjustments). ",0,MRN,NBCSN,4229,True,,,,,,,
4832,2,2019,Food City 300,1,1,14,Bristol Motor Speedway,2019-08-16T19:30:00,2019-08-16T19:30:00,2019-08-16T19:30:00,,159.9,159.9,300,300,85,85,130,38,4180,122.568,11,7,9,59,81.294,1:58:01,0.655,0,"Tyler Reddick won the Food City 300 at Bristol Motor Speedway, his seventh career NASCAR Xfinity Series victory. Prior to the start of the race the following cars dropped to the rear under penalty for the reasons indicated: #2 (multiple inspection failures) and #23 unapproved adjustments.",0,PRN,NBCSN,2153,True,,,,,,,
4833,2,2019,CTECH Manufacturing 180,1,1,34,Road America,2019-08-24T15:00:00,2019-08-24T14:00:00,2019-08-24T14:00:00,,182.16,182.16,45,45,10,10,25,38,3774,109.792,8,6,4,8,83.031,2:11:38,1.891,0,"Christopher Bell won the 10th Annual CTECH Manufacturing 180, his 14th victory in 64 Xfinity Series races and first on a road course.",0,MRN,NBCSN,3793,True,,,,,,,
4834,2,2019,Sport Clips Haircuts VFW 200,1,1,4,Darlington Raceway,2019-08-31T16:00:00,2019-08-31T16:00:00,2019-08-31T16:00:00,,200.8,200.802,147,147,45,45,57,38,4023,171.369,5,3,5,23,119.131,1:41:08,.602,0,"Cole Custer won the Sport Clips Haircuts VFW 200, his eighth career NASCAR Xfinity Series victory. Prior to the start of the race the following cars dropped to the rear of the field under penalty for the reasons indicated: #18 (backup car), #4, 38 and 89 (unapproved adjustments).",0,MRN,NBC,2200,True,,,,,,,
4835,2,2019,Indiana 250,1,1,123,Indianapolis Motor Speedway,2019-09-07T15:00:00,2019-09-07T15:00:00,2019-09-07T15:00:00,,250.0,250.0,100,100,30,30,40,38,454,168.397,14,7,8,31,114.199,2:11:21,0.132,0,"Kyle Busch won the Indiana 250 at Indianapolis Motor Speedway. His 96th victory in the NASCAR Xfinity Series. Prior to the start of the race, the following vehicle(s) dropped to the rear of the field under penalty for the reasons indicated: Nos. 90, 93, 15 (unapproved adjustments), No. 17 (engine change). ",0,IMS,NBCSN,4074,True,,,,,,,
4836,2,2019,Rhino Pro Truck Outfitters 300,1,1,42,Las Vegas Motor Speedway,2019-09-14T19:30:00,2019-09-14T16:30:00,2019-09-14T16:30:00,,300.0,300.0,200,200,45,45,110,38,4104,181.372,13,5,4,20,138.284,2:10:10,0.738,0,"Tyler Reddick won the second annual Rhino Pro Truck Outfitters 300, his eighth career NASCAR Xfinity Series victory. Prior to the start of the race the following car dropped to the rear under penalty for the reason indicated: No. 74 (engine change).",0,PRN,NBCSN,4082,True,,,,,,,
4837,2,2019,Go Bowling 250,1,1,26,Richmond Raceway,2019-09-20T19:30:00,2019-09-20T19:30:00,2019-09-20T19:30:00,,187.5,187.5,250,250,75,75,100,38,4180,118.901,4,3,5,31,95.935,1:57:16,1.700,0,"Christopher Bell won the Go Bowling 250 at Richmond Raceway, his 15th NASCAR Xfinity Series victory. Prior to the start of the race the following cars dropped to the rear of the field under penalty for the reasons indicated: #7, 90 (tire change), #23, 38 (unapproved adjustments).",0,MRN,NBCSN,2332,True,,,,,,,
4838,2,2019,Drive for the Cure 200 presented by Blue Cross Blue Shield of North Carolina,1,1,210,Charlotte Motor Speedway Road Course,2019-09-28T15:30:00,2019-09-28T15:30:00,2019-09-28T15:30:00,,152.76,0.0,67,67,20,20,27,38,4228,100.346,7,6,7,14,73.726,2:06:30,2.386,0,"AJ Allmendinger won the Drive for the Cure 250 presented by Blue Cross Blue Shield of North Carolina at the Charlotte Motor Speedway Road Course. His third victory in the NASCAR Xfinity Series. Prior to the start of the race, the following vehicle(s) dropped to the rear of the field under penalty for the reasons indicated: Nos. 08, 35, 38, 18 (unapproved adjustments), Nos. 1, 99, 43, 9 (backup car).",0,PRN,NBCSN,4742,True,,,,,,,
4839,2,2019,Use Your Melon Driver Sober 200,1,1,103,Dover International Speedway,2019-10-05T15:00:00,2019-10-05T15:00:00,2019-10-05T15:00:00,,200.0,200.0,200,200,45,45,110,38,4228,157.246,9,6,6,33,107.639,1:51:29,1.000,0,"Cole Custer won the Use Your Melon Drive Sober 200 at Dover International Speedway, his ninth victory in the NASCAR Xfinity Series. Prior to the start of the race, the following vehicle(s) dropped to the rear of the field under penalty for the reasons indicated: Nos. 1 (engine change), 15 (unapproved adjustments), 98 (unapproved adjustments).",0,MRN,NBCSN,2275,True,,,,,,,
4840,2,2019,Kansas Lottery 300,1,1,41,Kansas Speedway,2019-10-19T15:00:00,2019-10-19T14:00:00,2019-10-19T14:00:00,,300.0,300.0,200,200,45,45,110,38,4153,181.165,12,5,8,41,119.074,2:31:10,0.272,0,"Brandon Jones won the 19th annual Kansas Lottery 300 at Kansas Speedway. His first victory in the NASCAR Xfinity Series. Prior to the start of the race, no vehicle(s) dropped to the rear of the field under penalty.",0,MRN,NBC,2721,True,,,,,,,
4841,2,2019,O'Reilly Auto Parts 300,1,1,43,Texas Motor Speedway,2019-11-02T20:30:00,2019-11-02T19:30:00,2019-11-02T19:30:00,,300.0,300.0,200,200,45,45,110,38,4065,190.705,9,4,9,51,116.543,2:34:27,5.561,0,"Christopher Bell won the 15th annual O'Reilly Auto Parts 300 at Texas Motor Speedway, his 16th career NASCAR Xfinity Series victory. Prior to the start of the race, the following cars dropped to the rear of the field under penalty for the reasons indicated: No. 7 (engine change), No. 11 (back-up car) and No.39 (back-up car).",0,PRN,NBCSN,3794,True,,,,,,,
4842,2,2019,Desert Diamond West Valley Casino 200,1,1,84,ISM Raceway,2019-11-09T15:30:00,2019-11-09T13:30:00,2019-11-09T13:30:00,,200.0,200.0,200,200,45,45,110,38,4153,132.45,9,6,4,23,106.936,1:52:13,0.810,0,"Justin Allgaier won the 21st annual Desert Diamond Casino West Valley 200 at ISM Raceway. His 11th victory in the NASCAR Xfinity Series. Prior to the start of the race, the following vehicle(s) dropped to the rear of the field under penalty: #17 (Engine Change), #52 (Unapproved Adjustments), #61 (Tire Change), #74 (Backup Car).",0,MRN,NBC,2860,True,,,,,,,
4843,2,2019,Ford EcoBoost 300,1,1,40,Homestead-Miami Speedway,2019-11-16T15:30:00,2019-11-16T15:30:00,2019-11-16T15:30:00,,300.0,300.0,200,200,45,45,110,38,4065,167.069,15,6,7,35,118.564,2:31:49,1.038,0,"Tyler Reddick won the 25th annual Ford EcoBoost 300 at Homestead-Miami Speedway. His ninth victory in the NASCAR Xfinity Series. Prior to the start of the race, the following vehicle(s) dropped to the rear of the field under penalty: #74 (unapproved adjustments). ",0,MRN,NBCSN,2861,True,,,,,,,
4844,3,2019,NextEra Energy 250,1,1,105,Daytona International Speedway,2019-02-15T19:30:00,2019-02-15T19:30:00,2019-02-15T00:00:00,,250.0,277.5,100,111,20,20,71,32,4268,182.604,15,10,11,55,104.498,2:39:20,0.278,0,"Austin Hill won the NextEra Energy Resources 250 at Daytona International Speedway, his first victory in the NASCAR Gander Outdoors Truck Series. Prior to the start of the race, the following truck(s) dropped to the rear of the field under penalty for the reasons indicated: Nos. 18 (engine change), 42 (unapproved adjustments).",0,MRN,FS1,3020,True,,,,,,,
4845,3,2019,Ultimate Tailgating 200,1,1,111,Atlanta Motor Speedway,2019-02-23T16:30:00,2019-02-23T16:30:00,2019-02-23T00:00:00,,200.0,200.2,130,130,40,40,50,32,0,0.0,10,6,6,30,112.648,1:46:38,0.932,0,"Kyle Busch won the Ultimate Tailgating 200 at Atlanta Motor Speedway, his record-setting 52nd NASCAR Gander Outdoors Truck Series victory. Prior to the start of the race no trucks dropped to the rear of the field.",0,MRN,FS1,4475,True,,,,,,,
4846,3,2019,Strat 200,1,1,42,Las Vegas Motor Speedway,2019-03-01T21:00:00,2019-03-01T00:00:00,2019-03-01T00:00:00,,200.0,201.0,134,134,30,30,74,32,454,178.903,7,5,3,15,139.449,1:26:29,1.211,0,"Kyle Busch won the Strat 200 at Las Vegas Motor Speedway, his 53rd victory in the NASCAR Gander Outdoors Truck Series. Prior to the start of the race, the following truck dropped to the rear of the field under penalty for the reason indicated: No. 98 (engine change).",0,MRN,FS1,4103,True,,,,,,,
4847,3,2019,TrüNorth Global 250,1,1,22,Martinsville Speedway,2019-03-23T14:00:00,2019-03-23T14:00:00,2019-03-23T00:00:00,,131.5,131.5,250,250,70,70,110,32,4205,96.465,8,4,7,50,70.175,1:52:26,Caution,0,"Kyle Busch won the 21st annual TruNorth Global 250 at Martinsville Speedway, his 54th victory in the NASCAR Gander Outdoors Truck Series. Prior to the start of the race, no trucks dropped to the rear of the field.",0,MRN,FOX,2913,True,,,,,,,
4851,3,2019,Vankor 350,1,1,43,Texas Motor Speedway,2019-03-29T21:00:00,2019-03-29T21:00:00,2019-03-29T20:00:00,,250.5,220.5,167,147,35,35,77,32,3978,187.35,16,6,9,47,106.923,2:03:44,1.269,0,"Kyle Busch won the 21st annual Vankor 350 at Texas Motor Speedway, his 55th victory in the NASCAR Gander Outdoors Truck Series. Prior to the start of the race, the following truck(s) dropped to the rear of the field under penalty for the reasons indicated: No. 52 (engine change) and No. 33 (unapproved adjustments).",0,MRN,FS1,4095,True,,,,,,,
4848,3,2019,JEGS 200,1,1,103,Dover International Speedway,2019-05-03T17:00:00,2019-05-03T17:00:00,2019-05-03T17:00:00,,200.0,200.0,200,200,45,45,110,32,4038,161.413,11,6,6,35,107.431,1:51:42,0.603,0,"Johnny Sauter won the JEG'S 200 at Dover International Speedway, his 24th victory in the NASCAR Gander Outdoors Truck Series. Prior to the start of the race, the following vehicle(s) dropped to the rear of the field under penalty for the reasons indicated: Nos. 33 (engine change), 88 (engine change), 20 (back up truck), 10 (unapproved adjustments), 56 (unapproved adjustments).",0,MRN,FS1,3041,True,,,,,,,
4849,3,2019,Digital Ally 250,1,1,41,Kansas Speedway,2019-05-10T20:30:00,2019-05-10T19:30:00,2019-05-10T19:30:00,,250.5,250.5,167,167,40,40,87,30,694,177.288,22,9,6,29,123.517,2:01:41,.483,0,"Ross Chastain won the 19th Annual Digital Ally 250, his first victory in 66 NASCAR Gander Outdoors Truck Series races. Prior to the start of the race, the following trucks dropped to the rear of the field for the reasons indicated: #0 (driver change), #1 (unapproved adjustments) and #10 (driver change).",0,MRN,FS1,3055,True,,,,,,,
4850,3,2019,North Carolina Education Lottery 200,1,1,162,Charlotte Motor Speedway,2019-05-17T20:30:00,2019-05-17T20:30:00,2019-05-17T20:30:00,,201.0,201.0,134,134,30,30,74,32,694,179.134,19,9,7,31,114.985,1:44:53,1.115,0,"Kyle Busch won the North Carolina Education Lottery 200 at Charlotte Motor Speedway, his 56th victory in the NASCAR Gander Outdoors Truck Series. Prior to the start of the race, the following vehicle(s) dropped to the rear of the field under penalty for the reasons indicated: Nos. 20, 22 (unapproved adjustments). ",0,MRN,FS1,3094,True,,,,,,,
4864,3,2019,SpeedyCash.com 400,1,1,43,Texas Motor Speedway,2019-06-07T21:00:00,2019-06-07T20:00:00,2019-06-07T20:00:00,,220.5,250.5,147,167,40,40,87,32,4231,184.761,12,9,13,63,100.434,2:29:39,0.963,0,"Greg Biffle won the Speedycash.com 400 at Texas Motor Superspeedway, his 17th NASCAR Gander Outdoors Truck Series victory. Prior to the start of the race the following trucks dropped to the rear of the field under penalty for the reasons indicated: #52 (backup truck) and #54 (unapproved adjustments).",0,MRN,FS1,3018,True,,,,,,,
4852,3,2019,M&M’S 200 presented by Casey’s General Store ,1,1,206,Iowa Speedway,2019-06-16T12:00:00,2019-06-16T11:00:00,2019-06-15T00:00:00,,175.0,175.0,200,200,60,60,80,32,0,0.0,3,4,4,25,104.686,1:40:18,5.596,0,"Brett Moffitt won the 11th Annual M&M's 200 Presented by Casey's General Store at Iowa Speedway, his 8th NASCAR Gander Outdoors Truck Series victory. Prior to the start of the race the following trucks dropped to the rear of the field under penalty for the reasons indicated: #56 (unapproved adjustments).",0,MRN,FS1,3715,True,,,,,,,
4853,3,2019,CarShield 200 presented by CK Power,1,1,45,World Wide Technology Raceway at Gateway,2019-06-22T22:00:00,2019-06-22T21:00:00,,,200.0,200.0,100,160,35,35,90,32,0,0.0,14,8,5,30,102.171,1:57:27,0.704,0,Ross Chastain won the CarShield 200 presented by CK Power at World Wide Technology Raceway at Gateway. The victory is his second in the NASCAR Gander Outdoors Truck Series. Prior to the start of the race the following truck(s) dropped to the rear of the field under penalty for the following reasons indicated: #6 (missing drivers meeting). ,0,MRN,FS1,4376,True,,,,,,,
4854,3,2019,Camping World 225,1,1,39,Chicagoland Speedway,2019-06-28T21:00:00,2019-06-28T20:00:00,2019-06-28T20:00:00,,225.0,225.0,150,150,35,35,80,32,4133,176.632,12,7,5,27,123.551,1:49:16,3.950,0,"Brett Moffitt won the 11th annual Camping World 225 at Chicagoland Speedway, his ninth career win in the NASCAR Gander Outdoors Truck Series. Prior to the race, the following vehicle(s) dropped to the rear of the field under penalty for the reasons indicated: #88 (engine change) and #8 (unapproved adjustments).",0,MRN,FS1,3714,True,,,,,,,
4855,3,2019,Buckle Up In Your Truck 225,1,1,61,Kentucky Speedway,2019-07-11T19:30:00,2019-07-11T19:30:00,2019-07-11T00:00:00,,225.0,225.0,150,150,35,35,80,32,3978,181.953,10,7,5,33,119.416,1:53:03,7.373,0,"Tyler Ankrum won the 9th annual Buckle Up In Your Truck 225 at Kentucky Speedway, his 1st victory in the NASCAR Gander Outdoors Truck Series. Prior to the start of the race, the following trucks dropped to the rear of the field under penalty for the reasons indicated: No. 52 (backup truck).",0,MRN,FS1,3994,True,,,,,,,
4857,3,2019,Gander RV 150,1,1,198,Pocono Raceway,2019-07-27T13:00:00,2019-07-27T13:00:00,2019-07-27T13:00:00,,125.0,150.0,60,60,15,15,30,32,4133,171.347,3,3,4,12,124.224,1:12:27,1.007,0,"Ross Chastain won the Gander RV 150 at Pocono Raceway, his third NASCAR Gander Outdoors Series victory. Prior to the start of the race the following cars dropped to the rear of the field under penalty for the reasons indicated: #33, 34, 39 (unapproved adjustments).",0,MRN,FOX,3822,True,,,,,,,
4856,3,2019,Eldora Dirt Derby,1,1,208,Eldora Speedway,2019-08-01T21:00:00,2019-08-01T21:00:00,2019-08-01T21:00:00,,75.0,75.0,150,150,40,50,60,32,4228,0.0,1,2,12,68,41.247,1:49:06,.728,0,Stewart Friesen wins the Eldora Dirt Derby at Eldora Speedway. This is his first victory in the NASCAR Gander Outdoors Truck Series. Prior to the start of the race the following truck(s) dropped to the rear of the field under penalty for the reason indicated: #17 (tire change). ,0,MRN,FS1,4363,True,,,,,,,
4858,3,2019,Corrigan Oil 200,1,1,133,Michigan International Speedway,2019-08-10T13:00:00,2019-08-10T13:00:00,2019-08-10T13:00:00,,200.0,210.0,100,105,20,20,65,32,4001,183.772,17,10,8,35,113.616,1:50:54,0.125,0,"Austin Hill won the Corrigan Oil 200 at Michigan International Speedway. His second victory in the NASCAR Gander Outdoors Truck Series. Prior to the start of the race, the following vehicle(s) dropped to the rear of the field under penalty for the reasons indicated: No. 6,  (unapproved adjustments) No. 88 (engine change).  ",0,MRN,FS1,3010,True,,,,,,,
4859,3,2019,UNOH 200 presented by Ohio Logistics,1,1,14,Bristol Motor Speedway,2019-08-15T20:30:00,2019-08-15T20:30:00,2019-08-15T20:30:00,,106.6,106.6,200,200,55,55,90,32,4038,127.69,9,3,12,73,65.983,1:36:56,0.743,0,"Brett Moffitt won the UNOH 200 at Bristol Motor Speedway, his 10th career NASCAR Gander Outdoors Truck Series victory. Prior to the start of the race the following truck dropped to the rear under penalty for the reason indicated: #2 (Unapproved adjustments).",0,MRN,FS1,3105,True,,,,,,,
4860,3,2019,Chevrolet Silverado 250,1,1,209,Canadian Tire Motorsport Park,2019-08-25T14:30:00,2019-08-25T14:30:00,2019-08-25T14:30:00,,157.38,160.0,64,64,20,20,24,29,4038,111.376,6,5,3,9,88.913,1:46:12,5.160,0,"Brett Moffitt won the 7th Annual Chevrolet Silverado 250, his 11th victory in 54 NASCAR Gander Outdoors Truck Series races.",0,MRN,FS1,4252,True,,,,,,,
4861,3,2019,World of Westgate 200,1,1,42,Las Vegas Motor Speedway,2019-09-13T21:00:00,2019-09-13T18:00:00,2019-09-13T18:00:00,,200.0,201.0,134,134,30,30,74,32,4268,178.077,21,5,6,32,112.71,1:47:00,2.116,0,"Austin Hill won the World of Westgate 200 his third career NASCAR Gander Outdoors Truck Series victory. Prior to the start of the race the following trucks dropped to the rear under penalty for the reasons indicated: No. 9 (engine change), No.12 (unapproved adjustments), No. 24 (tire change), No. 34 (backup driver, driver change).",0,MRN,FS1,2941,True,,,,,,,
4862,3,2019,Sugarlands Shine 250,1,1,82,Talladega Superspeedway,2019-10-12T13:30:00,2019-10-12T12:30:00,2019-10-12T12:30:00,,250.04,260.68,94,98,20,20,58,32,694,180.925,24,15,7,29,122.817,2:07:21,.027,0,"Spencer Boyd won the 14th Annual Sugarlands Shine 250, his first NASCAR Gander Outdoors Truck Series victory. Prior to the start of the race the following truck dropped to the rear of the field under penalty for the reason indicated: No. 3 (missed drivers meeting). ",0,MRN,FS1,3198,True,,,,,,,
4863,3,2019,NASCAR Hall of Fame 200,1,1,22,Martinsville Speedway,2019-10-26T13:30:00,2019-10-26T13:30:00,2019-10-26T13:30:00,,105.2,105.726,200,201,50,50,101,32,4268,95.424,8,7,12,80,57.651,1:50:02,0.879,0,"Todd Gilliland won the 21st Annual NASCAR Hall of Fame 200, his first victory in 46 Gander Outdoors Truck Series races. Prior to the start of the race, the following truck dropped to the rear of the field for the reason indicated: No. 3 (missed the drivers meeting).",0,MRN,FS1,3112,True,,,,,,,
4865,3,2019,Lucas Oil 150,1,1,84,ISM Raceway,2019-11-08T20:30:00,2019-11-08T18:30:00,2019-11-08T18:30:00,,150.0,150.0,150,150,45,45,60,32,4133,133.23,9,8,5,30,97.35,1:32:27,0.860,0,"Stewart Friesen won the 25th annual Lucas Oil 150 at ISM Raceway. His second victory in the NASCAR Gander Outdoors Truck Series. Prior to the start of the race, the following vehicle(s) dropped to the rear of the field under penalty: #44 (Engine change), #18 (Unapproved adjustments). ",0,MRN,FS1,2898,True,,,,,,,
4866,3,2019,Ford EcoBoost 200,1,1,40,Homestead-Miami Speedway,2019-11-15T20:30:00,2019-11-15T20:30:00,,,201.0,201.0,134,134,30,30,74,32,0,0.0,12,7,3,14,131.492,1:31:43,1.569,0,"Austin Hill won the 24th annual Ford EcoBoost 200 at Homestead-Miami Speedway. His fourth victory in the NASCAR Gander Outdoors Truck Series. Prior to the start of the race, no vehicle(s) dropped to the rear of the field under penalty.",0,MRN,FS1,2918,True,,,,,,,
