race_id,stage_number,driver_fullname,driver_id,car_number,finishing_position,stage_points
5213,1,AJ Allmendinger,3774,16,5,6
5213,1,Josh Berry,4123,8,6,5
5213,1,John H. Nemechek,4092,18,7,0
5213,1,Ryan Sieg,3884,39,8,3
5213,1,Ty Gibbs,4368,54,9,2
5213,1,Kyle Weatherman,4187,34,10,1
5213,2,AJ Allmendinger,3774,16,1,10
5213,2,Noah Gragson,4224,9,2,9
5213,2,John H. Nemechek,4092,18,3,0
5213,2,Daniel Hemric,4093,11,4,7
5213,2,Ty Gibbs,4368,54,5,6
5213,2,Austin Hill,4133,21,6,5
5213,2,Justin Allgaier,34,7,7,4
5213,2,Ryan Sieg,3884,39,8,3
5213,2,Brandon Jones,4085,19,9,2
5213,2,Sam Mayer,4327,1,10,1
5211,1,Austin Hill,4133,21,1,10
5211,1,Sheldon Creed,4204,2,2,9
5211,1,Daniel Hemric,4093,11,3,8
5211,1,Brandon Jones,4085,19,4,7
5211,1,Trevor Bayne,3883,18,5,6
5211,1,AJ Allmendinger,3774,16,6,5
5211,1,Justin Allgaier,34,7,7,4
5211,1,Ty Gibbs,4368,54,8,3
5211,1,Brandon Brown,4118,68,9,2
5211,1,Sam Mayer,4327,1,10,1
5211,2,Austin Hill,4133,21,1,10
5211,2,Justin Allgaier,34,7,2,9
5211,2,AJ Allmendinger,3774,16,3,8
5211,2,Trevor Bayne,3883,18,4,7
5211,2,Jeb Burton,4018,27,5,6
5211,2,Sam Mayer,4327,1,6,5
5211,2,Brandon Brown,4118,68,7,4
5211,2,Brandon Jones,4085,19,8,3
5211,2,Ryan Sieg,3884,39,9,2
5211,2,Josh Berry,4123,8,10,1
5212,1,AJ Allmendinger,3774,16,1,10
5212,1,Ty Gibbs,4368,54,2,9
5212,1,Sam Mayer,4327,1,3,8
5212,1,Austin Hill,4133,21,4,7
5212,1,Riley Herbst,4269,98,5,6
5212,1,Justin Allgaier,34,7,6,5
5212,1,James Davison,4211,18,7,4
5212,1,Landon Cassill,3808,10,8,3
5212,1,Josh Berry,4123,8,9,2
5212,1,Sage Karam,4409,02,10,1
5212,2,Brandon Jones,4085,19,1,10
5212,2,Riley Herbst,4269,98,2,9
5212,2,Sam Mayer,4327,1,3,8
5212,2,Justin Allgaier,34,7,4,7
5212,2,James Davison,4211,18,5,6
5212,2,Daniel Hemric,4093,11,6,5
5212,2,Josh Berry,4123,8,7,4
5212,2,Anthony Alfredo,4301,23,8,3
5212,2,Sheldon Creed,4204,2,9,2
5212,2,Ty Gibbs,4368,54,10,1
5210,1,Ty Gibbs,4368,54,1,10
5210,1,Austin Hill,4133,21,2,9
5210,1,Noah Gragson,4224,9,3,8
5210,1,Justin Allgaier,34,7,4,7
5210,1,Brandon Jones,4085,19,5,6
5210,1,Sam Mayer,4327,1,6,5
5210,1,AJ Allmendinger,3774,16,7,4
5210,1,John H. Nemechek,4092,26,8,0
5210,1,Josh Berry,4123,8,9,2
5210,1,Daniel Hemric,4093,11,10,1
5210,2,Noah Gragson,4224,9,1,10
5210,2,Ty Gibbs,4368,54,2,9
5210,2,Brandon Jones,4085,19,3,8
5210,2,Austin Hill,4133,21,4,7
5210,2,Justin Allgaier,34,7,5,6
5210,2,Josh Berry,4123,8,6,5
5210,2,Sam Mayer,4327,1,7,4
5210,2,Daniel Hemric,4093,11,8,3
5210,2,Trevor Bayne,3883,18,9,2
5210,2,AJ Allmendinger,3774,16,10,1
5208,1,Noah Gragson,4224,9,1,10
5208,1,Landon Cassill,3808,10,2,9
5208,1,Ty Gibbs,4368,54,3,8
5208,1,Trevor Bayne,3883,18,4,7
5208,1,AJ Allmendinger,3774,16,5,6
5208,1,Austin Hill,4133,21,6,5
5208,1,Daniel Hemric,4093,11,7,4
5208,1,Sam Mayer,4327,1,8,3
5208,1,Kyle Weatherman,4187,34,9,2
5208,1,Justin Allgaier,34,7,10,1
5208,2,Noah Gragson,4224,9,1,10
5208,2,AJ Allmendinger,3774,16,2,9
5208,2,Austin Hill,4133,21,3,8
5208,2,Trevor Bayne,3883,18,4,7
5208,2,Sam Mayer,4327,1,5,6
5208,2,Ty Gibbs,4368,54,6,5
5208,2,Landon Cassill,3808,10,7,4
5208,2,Daniel Hemric,4093,11,8,3
5208,2,Chandler Smith,4312,26,9,0
5208,2,Stefan Parsons,4285,45,10,0
5215,1,Brandon Jones,4085,19,1,10
5215,1,Ty Gibbs,4368,54,2,9
5215,1,Justin Allgaier,34,7,3,8
5215,1,Josh Berry,4123,8,4,7
5215,1,Sammy Smith,4441,18,5,6
5215,1,Riley Herbst,4269,98,6,5
5215,1,Sheldon Creed,4204,2,7,4
5215,1,AJ Allmendinger,3774,16,8,3
5215,1,Sam Mayer,4327,1,9,2
5215,1,Austin Hill,4133,21,10,1
5215,2,Ty Gibbs,4368,54,1,10
5215,2,Justin Allgaier,34,7,2,9
5215,2,AJ Allmendinger,3774,16,3,8
5215,2,Noah Gragson,4224,9,4,7
5215,2,Nicholas Sanchez,4416,48,5,6
5215,2,Josh Berry,4123,8,6,5
5215,2,Austin Hill,4133,21,7,4
5215,2,Jeb Burton,4018,27,8,3
5215,2,Ryan Sieg,3884,39,9,2
5215,2,Anthony Alfredo,4301,23,10,1
5216,1,Ty Gibbs,4368,54,1,0
5216,1,Noah Gragson,4224,9,2,0
5216,1,Justin Allgaier,34,7,3,0
5216,1,Josh Berry,4123,8,4,0
5216,1,Landon Cassill,3808,10,5,6
5216,1,Sheldon Creed,4204,2,6,5
5216,1,Nicholas Sanchez,4416,48,7,4
5216,1,Sammy Smith,4441,18,8,3
5216,1,Brandon Jones,4085,19,9,2
5216,1,AJ Allmendinger,3774,16,10,1
5216,2,Ty Gibbs,4368,54,1,0
5216,2,Justin Allgaier,34,7,2,0
5216,2,Noah Gragson,4224,9,3,0
5216,2,Sammy Smith,4441,18,4,7
5216,2,Landon Cassill,3808,10,5,6
5216,2,Sam Mayer,4327,1,6,5
5216,2,Brandon Jones,4085,19,7,4
5216,2,AJ Allmendinger,3774,16,8,3
5216,2,Sheldon Creed,4204,2,9,2
5216,2,Josh Berry,4123,8,10,0
5218,1,John H. Nemechek,4092,4,1,10
5218,1,Chandler Smith,4312,18,2,9
5218,1,Stewart Friesen,4205,52,3,8
5218,1,Corey Heim,4387,51,4,7
5218,1,Zane Smith,4272,38,5,6
5218,1,Grant Enfinger,3978,23,6,5
5218,1,Ty Majeski,4235,66,7,4
5218,1,Tanner Gray,4342,15,8,3
5218,1,Bret Holmes,4373,32,9,2
5218,1,Tyler Ankrum,4296,16,10,1
5218,2,John H. Nemechek,4092,4,1,10
5218,2,Ben Rhodes,4107,99,2,9
5218,2,Chandler Smith,4312,18,3,8
5218,2,Christian Eckes,4268,98,4,7
5218,2,Matt Crafton,694,88,5,6
5218,2,Austin Wayne Self,4189,22,6,5
5218,2,Tyler Ankrum,4296,16,7,4
5218,2,Derek Kraus,4297,19,8,3
5218,2,Austin Hill,4133,7,9,0
5218,2,Ty Majeski,4235,66,10,1
5219,1,Ben Rhodes,4107,99,1,10
5219,1,Chandler Smith,4312,18,2,9
5219,1,Tanner Gray,4342,15,3,8
5219,1,Jack Wood,4391,24,4,7
5219,1,Carson Hocevar,4326,42,5,6
5219,1,Matt Crafton,694,88,6,5
5219,1,Kyle Busch,454,51,7,0
5219,1,John H. Nemechek,4092,4,8,3
5219,1,Ty Majeski,4235,66,9,2
5219,1,Ryan Preece,4070,17,10,1
5219,2,Ben Rhodes,4107,99,1,10
5219,2,Kyle Busch,454,51,2,0
5219,2,Ty Majeski,4235,66,3,8
5219,2,John H. Nemechek,4092,4,4,7
5219,2,Tanner Gray,4342,15,5,6
5219,2,Chandler Smith,4312,18,6,5
5219,2,Matt Crafton,694,88,7,4
5219,2,Christian Eckes,4268,98,8,3
5219,2,Stewart Friesen,4205,52,9,2
5219,2,Derek Kraus,4297,19,10,1
5220,1,Stewart Friesen,4205,52,1,10
5220,1,Grant Enfinger,3978,23,2,9
5220,1,Derek Kraus,4297,19,3,8
5220,1,Christian Eckes,4268,98,4,7
5220,1,Matt Crafton,694,88,5,6
5220,1,Tanner Gray,4342,15,6,5
5220,1,Chandler Smith,4312,18,7,4
5220,1,Ross Chastain,4001,41,8,0
5220,1,John H. Nemechek,4092,4,9,2
5220,1,Tyler Ankrum,4296,16,10,1
5220,2,John H. Nemechek,4092,4,1,10
5220,2,Ty Majeski,4235,66,2,9
5220,2,Chandler Smith,4312,18,3,8
5220,2,Christian Eckes,4268,98,4,7
5220,2,Tyler Ankrum,4296,16,5,6
5220,2,Matt Crafton,694,88,6,5
5220,2,Dean Thompson,4414,40,7,4
5220,2,Tanner Gray,4342,15,8,3
5220,2,Carson Hocevar,4326,42,9,2
5220,2,Ryan Preece,4070,17,10,1
5221,1,Zane Smith,4272,38,1,10
5221,1,Stewart Friesen,4205,52,2,9
5221,1,Ben Rhodes,4107,99,3,8
5221,1,Derek Kraus,4297,19,4,7
5221,1,Tyler Ankrum,4296,16,5,6
5221,1,Matt DiBenedetto,3916,25,6,5
5221,1,Timmy Hill,3984,56,7,4
5221,1,Christian Eckes,4268,98,8,3
5221,1,Kyle Busch,454,51,9,0
5221,1,Parker Kligerman,3914,75,10,1
5221,2,Zane Smith,4272,38,1,10
5221,2,Ben Rhodes,4107,99,2,9
5221,2,Derek Kraus,4297,19,3,8
5221,2,Kyle Busch,454,51,4,0
5221,2,Chandler Smith,4312,18,5,6
5221,2,Matt DiBenedetto,3916,25,6,5
5221,2,Stewart Friesen,4205,52,7,4
5221,2,Carson Hocevar,4326,42,8,3
5221,2,Timmy Hill,3984,56,9,2
5221,2,Parker Kligerman,3914,75,10,1
5222,1,Zane Smith,4272,38,1,10
5222,1,Stewart Friesen,4205,52,2,9
5222,1,Ben Rhodes,4107,99,3,8
5222,1,John H. Nemechek,4092,4,4,7
5222,1,Grant Enfinger,3978,23,5,6
5222,1,Christian Eckes,4268,98,6,5
5222,1,Derek Kraus,4297,19,7,4
5222,1,Tanner Gray,4342,15,8,3
5222,1,Chase Purdy,4295,61,9,2
5222,1,Tyler Ankrum,4296,16,10,1
5222,2,Ben Rhodes,4107,99,1,10
5222,2,Christian Eckes,4268,98,2,9
5222,2,Carson Hocevar,4326,42,3,8
5222,2,Zane Smith,4272,38,4,7
5222,2,John H. Nemechek,4092,4,5,6
5222,2,Ty Majeski,4235,66,6,5
5222,2,Matt DiBenedetto,3916,25,7,4
5222,2,Parker Kligerman,3914,75,8,3
5222,2,Grant Enfinger,3978,23,9,2
5222,2,Taylor Gray,4406,17,10,1
5223,1,Ben Rhodes,4107,99,1,10
5223,1,Ty Majeski,4235,66,2,9
5223,1,Stewart Friesen,4205,52,3,8
5223,1,Joey Logano,3859,54,4,0
5223,1,Chandler Smith,4312,18,5,6
5223,1,Parker Kligerman,3914,75,6,5
5223,1,Chase Elliott,4062,7,7,0
5223,1,Matt Crafton,694,88,8,3
5223,1,Carson Hocevar,4326,42,9,2
5223,1,Matt DiBenedetto,3916,25,10,1
5223,2,Ben Rhodes,4107,99,1,10
5223,2,Ty Majeski,4235,66,2,9
5223,2,John H. Nemechek,4092,4,3,8
5223,2,Parker Kligerman,3914,75,4,7
5223,2,Joey Logano,3859,54,5,0
5223,2,Chase Elliott,4062,7,6,0
5223,2,Buddy Kofoid,4428,51,7,4
5223,2,Carson Hocevar,4326,42,8,3
5223,2,Chandler Smith,4312,18,9,2
5223,2,Derek Kraus,4297,19,10,1
5224,1,Parker Kligerman,3914,75,1,10
5224,1,Ross Chastain,4001,41,2,0
5224,1,Carson Hocevar,4326,42,3,8
5224,1,Grant Enfinger,3978,23,4,7
5224,1,Chandler Smith,4312,18,5,6
5224,1,John H. Nemechek,4092,4,6,5
5224,1,Tanner Gray,4342,15,7,4
5224,1,Ben Rhodes,4107,99,8,3
5224,1,Matt Crafton,694,88,9,2
5224,1,Stewart Friesen,4205,52,10,1
5224,2,Carson Hocevar,4326,42,1,10
5224,2,Ross Chastain,4001,41,2,0
5224,2,Parker Kligerman,3914,75,3,8
5224,2,Grant Enfinger,3978,23,4,7
5224,2,John H. Nemechek,4092,4,5,6
5224,2,Christian Eckes,4268,98,6,5
5224,2,Matt Crafton,694,88,7,4
5224,2,Ryan Preece,4070,17,8,3
5224,2,Ben Rhodes,4107,99,9,2
5224,2,Chandler Smith,4312,18,10,1
5225,1,Corey Heim,4387,51,1,10
5225,1,Ty Majeski,4235,66,2,9
5225,1,Zane Smith,4272,38,3,8
5225,1,Chandler Smith,4312,18,4,7
5225,1,John H. Nemechek,4092,4,5,6
5225,1,Derek Kraus,4297,19,6,5
5225,1,Ben Rhodes,4107,99,7,4
5225,1,Matt Crafton,694,88,8,3
5225,1,Tanner Gray,4342,15,9,2
5225,1,Carson Hocevar,4326,42,10,1
5225,2,Zane Smith,4272,38,1,10
5225,2,Corey Heim,4387,51,2,9
5225,2,John H. Nemechek,4092,4,3,8
5225,2,Ty Majeski,4235,66,4,7
5225,2,Ben Rhodes,4107,99,5,6
5225,2,Carson Hocevar,4326,42,6,5
5225,2,Tanner Gray,4342,15,7,4
5225,2,Derek Kraus,4297,19,8,3
5225,2,Colby Howard,4344,91,9,2
5225,2,Stewart Friesen,4205,52,10,1
5226,1,Ryan Preece,4070,17,1,10
5226,1,Stewart Friesen,4205,52,2,9
5226,1,Zane Smith,4272,38,3,8
5226,1,Christian Eckes,4268,98,4,7
5226,1,Chandler Smith,4312,18,5,6
5226,1,John H. Nemechek,4092,4,6,5
5226,1,Ty Majeski,4235,66,7,4
5226,1,Ben Rhodes,4107,99,8,3
5226,1,Derek Kraus,4297,19,9,2
5226,1,Corey Heim,4387,51,10,1
5226,2,Ryan Preece,4070,17,1,10
5226,2,Stewart Friesen,4205,52,2,9
5226,2,John H. Nemechek,4092,4,3,8
5226,2,Ben Rhodes,4107,99,4,7
5226,2,Christian Eckes,4268,98,5,6
5226,2,Derek Kraus,4297,19,6,5
5226,2,Corey Heim,4387,51,7,4
5226,2,Ty Majeski,4235,66,8,3
5226,2,Ross Chastain,4001,41,9,0
5226,2,Tyler Ankrum,4296,16,10,1
5227,1,Zane Smith,4272,38,1,10
5227,1,Ty Majeski,4235,66,2,9
5227,1,Ryan Preece,4070,17,3,8
5227,1,Carson Hocevar,4326,42,4,7
5227,1,Ross Chastain,4001,41,5,0
5227,1,Kyle Busch,454,51,6,0
5227,1,Matt DiBenedetto,3916,25,7,4
5227,1,Christian Eckes,4268,98,8,3
5227,1,Matt Crafton,694,88,9,2
5227,1,Grant Enfinger,3978,23,10,1
5227,2,Ben Rhodes,4107,99,1,10
5227,2,Christian Eckes,4268,98,2,9
5227,2,Ryan Preece,4070,17,3,8
5227,2,Carson Hocevar,4326,42,4,7
5227,2,John H. Nemechek,4092,4,5,6
5227,2,Zane Smith,4272,38,6,5
5227,2,Matt DiBenedetto,3916,25,7,4
5227,2,Ross Chastain,4001,41,8,0
5227,2,Ty Majeski,4235,66,9,2
5227,2,Derek Kraus,4297,19,10,1
5228,1,Chandler Smith,4312,18,1,10
5228,1,Corey Heim,4387,51,2,9
5228,1,John H. Nemechek,4092,4,3,8
5228,1,Zane Smith,4272,38,4,7
5228,1,Stewart Friesen,4205,52,5,6
5228,1,Ty Majeski,4235,66,6,5
5228,1,Grant Enfinger,3978,23,7,4
5228,1,Christian Eckes,4268,98,8,3
5228,1,Matt Crafton,694,88,9,2
5228,1,Colby Howard,4344,91,10,1
5228,2,Ben Rhodes,4107,99,1,10
5228,2,Matt Crafton,694,88,2,9
5228,2,Derek Kraus,4297,19,3,8
5228,2,Chase Purdy,4295,61,4,7
5228,2,Austin Wayne Self,4189,22,5,6
5228,2,Carson Hocevar,4326,42,6,5
5228,2,Hailie Deegan,4366,1,7,4
5228,2,Corey Heim,4387,51,8,3
5228,2,Stewart Friesen,4205,52,9,2
5228,2,Zane Smith,4272,38,10,1
5229,1,Ty Majeski,4235,66,1,10
5229,1,Tyler Ankrum,4296,16,2,9
5229,1,John H. Nemechek,4092,4,3,8
5229,1,Grant Enfinger,3978,23,4,7
5229,1,Parker Kligerman,3914,75,5,6
5229,1,Matt DiBenedetto,3916,25,6,5
5229,1,Derek Kraus,4297,19,7,4
5229,1,Zane Smith,4272,38,8,3
5229,1,Austin Dillon,3873,20,9,0
5229,1,Hailie Deegan,4366,1,10,1
5229,2,Ben Rhodes,4107,99,1,10
5229,2,Chandler Smith,4312,18,2,9
5229,2,Chase Purdy,4295,61,3,8
5229,2,Kaz Grala,4191,02,4,7
5229,2,Carson Hocevar,4326,42,5,6
5229,2,Austin Dillon,3873,20,6,0
5229,2,Timmy Hill,3984,56,7,4
5229,2,Dean Thompson,4414,40,8,3
5229,2,Hailie Deegan,4366,1,9,2
5229,2,Todd Bodine,287,62,10,1
5230,1,Carson Hocevar,4326,42,1,10
5230,1,Todd Gilliland,4231,17,2,0
5230,1,John H. Nemechek,4092,4,3,8
5230,1,Derek Kraus,4297,19,4,7
5230,1,Ty Majeski,4235,66,5,6
5230,1,Grant Enfinger,3978,23,6,5
5230,1,Chandler Smith,4312,18,7,4
5230,1,Brett Moffitt,4038,22,8,0
5230,1,Matt DiBenedetto,3916,25,9,2
5230,1,Zane Smith,4272,38,10,1
5230,2,Todd Gilliland,4231,17,1,0
5230,2,Zane Smith,4272,38,2,9
5230,2,John H. Nemechek,4092,4,3,8
5230,2,Brett Moffitt,4038,22,4,0
5230,2,Derek Kraus,4297,19,5,6
5230,2,Grant Enfinger,3978,23,6,5
5230,2,Kaz Grala,4191,02,7,4
5230,2,Stewart Friesen,4205,52,8,3
5230,2,Matt Crafton,694,88,9,2
5230,2,Tyler Ankrum,4296,16,10,1
5231,1,Zane Smith,4272,38,1,10
5231,1,Ryan Preece,4070,17,2,9
5231,1,Corey Heim,4387,51,3,8
5231,1,Stewart Friesen,4205,52,4,7
5231,1,Chandler Smith,4312,18,5,6
5231,1,Carson Hocevar,4326,42,6,5
5231,1,Derek Kraus,4297,19,7,4
5231,1,Ty Majeski,4235,66,8,3
5231,1,Matt DiBenedetto,3916,25,9,2
5231,1,Christian Eckes,4268,98,10,1
5231,2,Ryan Preece,4070,17,1,10
5231,2,Zane Smith,4272,38,2,9
5231,2,Corey Heim,4387,51,3,8
5231,2,Christian Eckes,4268,98,4,7
5231,2,Stewart Friesen,4205,52,5,6
5231,2,Derek Kraus,4297,19,6,5
5231,2,Ben Rhodes,4107,99,7,4
5231,2,Ty Majeski,4235,66,8,3
5231,2,Todd Bodine,287,62,9,2
5231,2,Grant Enfinger,3978,23,10,1
5232,1,Parker Kligerman,3914,75,1,10
5232,1,Zane Smith,4272,38,2,9
5232,1,John H. Nemechek,4092,4,3,8
5232,1,Corey Heim,4387,51,4,7
5232,1,Grant Enfinger,3978,23,5,6
5232,1,Christian Eckes,4268,98,6,5
5232,1,Tyler Ankrum,4296,16,7,4
5232,1,Carson Hocevar,4326,42,8,3
5232,1,Justin Marks,3836,41,9,2
5232,1,Stewart Friesen,4205,52,10,1
5232,2,Zane Smith,4272,38,1,10
5232,2,Parker Kligerman,3914,75,2,9
5232,2,Corey Heim,4387,51,3,8
5232,2,Christian Eckes,4268,98,4,7
5232,2,Carson Hocevar,4326,42,5,6
5232,2,Grant Enfinger,3978,23,6,5
5232,2,Stewart Friesen,4205,52,7,4
5232,2,Tyler Ankrum,4296,16,8,3
5232,2,Kaz Grala,4191,02,9,2
5232,2,Ty Majeski,4235,66,10,1
5233,1,Chandler Smith,4312,18,1,10
5233,1,Christian Eckes,4268,98,2,9
5233,1,Carson Hocevar,4326,42,3,8
5233,1,Stewart Friesen,4205,52,4,7
5233,1,Derek Kraus,4297,19,5,6
5233,1,Zane Smith,4272,38,6,5
5233,1,John H. Nemechek,4092,4,7,4
5233,1,Tyler Ankrum,4296,16,8,3
5233,1,Matt Crafton,694,88,9,2
5233,1,Corey Heim,4387,51,10,1
5233,2,Christian Eckes,4268,98,1,10
5233,2,Tyler Ankrum,4296,16,2,9
5233,2,Matt Crafton,694,88,3,8
5233,2,John H. Nemechek,4092,4,4,7
5233,2,Ty Majeski,4235,66,5,6
5233,2,Colby Howard,4344,91,6,5
5233,2,Chase Purdy,4295,61,7,4
5233,2,Zane Smith,4272,38,8,3
5233,2,Jesse Little,4150,20,9,2
5233,2,Grant Enfinger,3978,23,10,1
5234,1,John H. Nemechek,4092,4,1,10
5234,1,Chandler Smith,4312,18,2,9
5234,1,Carson Hocevar,4326,42,3,8
5234,1,Stewart Friesen,4205,52,4,7
5234,1,Grant Enfinger,3978,23,5,6
5234,1,Ben Rhodes,4107,99,6,5
5234,1,Corey Heim,4387,51,7,4
5234,1,Ty Majeski,4235,66,8,3
5234,1,Zane Smith,4272,38,9,2
5234,1,Christian Eckes,4268,98,10,1
5234,2,Ty Majeski,4235,66,1,10
5234,2,Grant Enfinger,3978,23,2,9
5234,2,Ben Rhodes,4107,99,3,8
5234,2,Carson Hocevar,4326,42,4,7
5234,2,Zane Smith,4272,38,5,6
5234,2,Corey Heim,4387,51,6,5
5234,2,Stewart Friesen,4205,52,7,4
5234,2,Chandler Smith,4312,18,8,3
5234,2,Tyler Ankrum,4296,16,9,2
5234,2,Colby Howard,4344,91,10,1
5235,1,Ty Majeski,4235,66,1,10
5235,1,John H. Nemechek,4092,4,2,9
5235,1,Chandler Smith,4312,18,3,8
5235,1,Stewart Friesen,4205,52,4,7
5235,1,Grant Enfinger,3978,23,5,6
5235,1,Tyler Ankrum,4296,16,6,5
5235,1,Matt Crafton,694,88,7,4
5235,1,Layne Riggs,4446,62,8,3
5235,1,Christian Eckes,4268,98,9,2
5235,1,Corey Heim,4387,51,10,1
5235,2,Chandler Smith,4312,18,1,10
5235,2,John H. Nemechek,4092,4,2,9
5235,2,Grant Enfinger,3978,23,3,8
5235,2,Ty Majeski,4235,66,4,7
5235,2,Taylor Gray,4406,17,5,6
5235,2,Corey Heim,4387,51,6,5
5235,2,Stewart Friesen,4205,52,7,4
5235,2,Matt Crafton,694,88,8,3
5235,2,Zane Smith,4272,38,9,2
5235,2,Tyler Ankrum,4296,16,10,1
5236,1,John H. Nemechek,4092,4,1,10
5236,1,Ty Majeski,4235,66,2,9
5236,1,Christian Eckes,4268,98,3,8
5236,1,Corey Heim,4387,51,4,7
5236,1,Zane Smith,4272,38,5,6
5236,1,Ryan Preece,4070,17,6,5
5236,1,Derek Kraus,4297,19,7,4
5236,1,Chandler Smith,4312,18,8,3
5236,1,Matt Crafton,694,88,9,2
5236,1,Tanner Gray,4342,15,10,1
5236,2,John H. Nemechek,4092,4,1,10
5236,2,Zane Smith,4272,38,2,9
5236,2,Ryan Preece,4070,17,3,8
5236,2,Christian Eckes,4268,98,4,7
5236,2,Corey Heim,4387,51,5,6
5236,2,Ty Majeski,4235,66,6,5
5236,2,Tyler Ankrum,4296,16,7,4
5236,2,Derek Kraus,4297,19,8,3
5236,2,Matt Crafton,694,88,9,2
5236,2,Carson Hocevar,4326,42,10,1
5237,1,Chandler Smith,4312,18,1,10
5237,1,Stewart Friesen,4205,52,2,9
5237,1,Derek Kraus,4297,19,3,8
5237,1,Matt DiBenedetto,3916,25,4,7
5237,1,Grant Enfinger,3978,23,5,6
5237,1,Ty Majeski,4235,66,6,5
5237,1,Christian Eckes,4268,98,7,4
5237,1,Corey Heim,4387,51,8,3
5237,1,Bayley Currey,4257,44,9,0
5237,1,Matt Crafton,694,88,10,1
5237,2,Chandler Smith,4312,18,1,10
5237,2,Stewart Friesen,4205,52,2,9
5237,2,Christian Eckes,4268,98,3,8
5237,2,Ben Rhodes,4107,99,4,7
5237,2,Taylor Gray,4406,17,5,6
5237,2,Chase Purdy,4295,61,6,5
5237,2,Tanner Gray,4342,15,7,4
5237,2,John H. Nemechek,4092,4,8,3
5237,2,Kaden Honeycutt,4427,30,9,2
5237,2,Zane Smith,4272,38,10,1
5238,1,John H. Nemechek,4092,4,1,10
5238,1,Zane Smith,4272,38,2,9
5238,1,Carson Hocevar,4326,42,3,8
5238,1,Chandler Smith,4312,18,4,7
5238,1,Tanner Gray,4342,15,5,6
5238,1,Colby Howard,4344,91,6,5
5238,1,Ben Rhodes,4107,99,7,4
5238,1,Corey Heim,4387,51,8,3
5238,1,Tyler Ankrum,4296,16,9,2
5238,1,Christian Eckes,4268,98,10,1
5238,2,Chandler Smith,4312,18,1,10
5238,2,John H. Nemechek,4092,4,2,9
5238,2,Stewart Friesen,4205,52,3,8
5238,2,Ben Rhodes,4107,99,4,7
5238,2,Grant Enfinger,3978,23,5,6
5238,2,Christian Eckes,4268,98,6,5
5238,2,Tyler Ankrum,4296,16,7,4
5238,2,Corey Heim,4387,51,8,3
5238,2,Zane Smith,4272,38,9,2
5238,2,Ty Majeski,4235,66,10,1
5239,1,Ben Rhodes,4107,99,1,10
5239,1,Zane Smith,4272,38,2,9
5239,1,Stewart Friesen,4205,52,3,8
5239,1,Ty Majeski,4235,66,4,7
5239,1,Grant Enfinger,3978,23,5,6
5239,1,Christian Eckes,4268,98,6,5
5239,1,Chandler Smith,4312,18,7,4
5239,1,Matt Crafton,694,88,8,3
5239,1,Parker Kligerman,3914,75,9,2
5239,1,Ryan Preece,4070,17,10,1
5239,2,Zane Smith,4272,38,1,10
5239,2,Ty Majeski,4235,66,2,9
5239,2,Ryan Preece,4070,17,3,8
5239,2,Stewart Friesen,4205,52,4,7
5239,2,Ben Rhodes,4107,99,5,6
5239,2,Christian Eckes,4268,98,6,5
5239,2,Grant Enfinger,3978,23,7,4
5239,2,Colby Howard,4344,91,8,3
5239,2,Corey Heim,4387,51,9,2
5239,2,Chandler Smith,4312,18,10,1
5240,1,Zane Smith,4272,38,1,0
5240,1,Corey Heim,4387,51,2,9
5240,1,Stewart Friesen,4205,52,3,8
5240,1,John H. Nemechek,4092,4,4,7
5240,1,Matt Crafton,694,88,5,6
5240,1,Ben Rhodes,4107,99,6,0
5240,1,Grant Enfinger,3978,23,7,4
5240,1,Chandler Smith,4312,18,8,0
5240,1,Christian Eckes,4268,98,9,2
5240,1,Layne Riggs,4446,62,10,1
5240,2,Zane Smith,4272,38,1,0
5240,2,John H. Nemechek,4092,4,2,9
5240,2,Chandler Smith,4312,18,3,0
5240,2,Corey Heim,4387,51,4,7
5240,2,Ty Majeski,4235,66,5,0
5240,2,Matt Crafton,694,88,6,5
5240,2,Grant Enfinger,3978,23,7,4
5240,2,Stewart Friesen,4205,52,8,3
5240,2,Taylor Gray,4406,17,9,2
5240,2,Ben Rhodes,4107,99,10,0
