race_id,stage_number,driver_fullname,driver_id,car_number,finishing_position,stage_points
4903,2,Chase Elliott,4062,9,4,7
4903,2,John H. Nemechek,4092,38,5,6
4903,2,William Byron,4184,24,6,5
4903,2,Ryan Blaney,4023,12,7,4
4903,2,Ryan Preece,4070,37,8,3
4903,2,Ty Dillon,4013,13,9,2
4903,2,Bubba Wallace,4025,43,10,1
4901,1,Ty Dillon,4013,13,1,10
4901,1,Christopher Bell,4153,95,2,9
4901,1,Matt DiBenedetto,3916,21,3,8
4901,1,William Byron,4184,24,4,7
4901,1,Timmy Hill,3984,66,5,0
4901,1,Ryan Newman,2394,6,6,5
4901,1,Ryan Blaney,4023,12,7,4
4901,1,Joey Logano,3859,22,8,3
4901,1,Bubba Wallace,4025,43,9,2
4901,1,Erik Jones,4059,20,10,1
4901,2,Ryan Blaney,4023,12,1,10
4901,2,Chase Elliott,4062,9,2,9
4901,2,Christopher Bell,4153,95,3,8
4901,2,Martin Truex Jr,3368,19,4,7
4901,2,Joey Logano,3859,22,5,6
4901,2,Alex Bowman,4045,88,6,5
4901,2,William Byron,4184,24,7,4
4901,2,Tyler Reddick,4065,8,8,3
4901,2,Michael McDowell,3832,34,9,2
4901,2,Brad Keselowski,1816,2,10,1
4904,1,Chase Elliott,4062,9,1,10
4904,1,Brad Keselowski,1816,2,2,9
4904,1,Denny Hamlin,1361,11,3,8
4904,1,Ryan Blaney,4023,12,4,7
4904,1,Erik Jones,4059,20,5,6
4904,1,Alex Bowman,4045,88,6,5
4904,1,Kevin Harvick,1416,4,7,4
4904,1,Martin Truex Jr,3368,19,8,3
4904,1,Joey Logano,3859,22,9,2
4904,1,Kyle Busch,454,18,10,1
4904,2,Denny Hamlin,1361,11,1,10
4904,2,Kevin Harvick,1416,4,2,9
4904,2,Ryan Blaney,4023,12,3,8
4904,2,Alex Bowman,4045,88,4,7
4904,2,Chase Elliott,4062,9,5,6
4904,2,Brad Keselowski,1816,2,6,5
4904,2,Matt DiBenedetto,3916,21,7,4
4904,2,Martin Truex Jr,3368,19,8,3
4904,2,Kurt Busch,453,1,9,2
4904,2,Clint Bowyer,339,14,10,1
4906,1,Clint Bowyer,339,14,1,10
4906,1,Martin Truex Jr,3368,19,2,9
4906,1,Erik Jones,4059,20,3,8
4906,1,Ryan Blaney,4023,12,4,7
4906,1,Jimmie Johnson,1717,48,5,6
4906,1,William Byron,4184,24,6,5
4906,1,Chase Elliott,4062,9,7,4
4906,1,Joey Logano,3859,22,8,3
4906,1,Austin Dillon,3873,3,9,2
4906,1,Matt DiBenedetto,3916,21,10,1
4906,2,Kyle Busch,454,18,1,10
4906,2,Martin Truex Jr,3368,19,2,9
4906,2,Alex Bowman,4045,88,3,8
4906,2,Brad Keselowski,1816,2,4,7
4906,2,Ryan Blaney,4023,12,5,6
4906,2,Christopher Bell,4153,95,6,5
4906,2,Austin Dillon,3873,3,7,4
4906,2,Clint Bowyer,339,14,8,3
4906,2,Ricky Stenhouse Jr,3888,47,9,2
4906,2,Kevin Harvick,1416,4,10,1
4905,1,Denny Hamlin,1361,11,1,10
4905,1,Alex Bowman,4045,88,2,9
4905,1,Brad Keselowski,1816,2,3,8
4905,1,Chase Elliott,4062,9,4,7
4905,1,Joey Logano,3859,22,5,6
4905,1,Martin Truex Jr,3368,19,6,5
4905,1,Kyle Busch,454,18,7,4
4905,1,William Byron,4184,24,8,3
4905,1,Kurt Busch,453,1,9,2
4905,1,Jimmie Johnson,1717,48,10,1
4905,2,Chase Elliott,4062,9,1,10
4905,2,Martin Truex Jr,3368,19,2,9
4905,2,Denny Hamlin,1361,11,3,8
4905,2,Ryan Blaney,4023,12,4,7
4905,2,Kurt Busch,453,1,5,6
4905,2,Kyle Busch,454,18,6,5
4905,2,Brad Keselowski,1816,2,7,4
4905,2,Joey Logano,3859,22,8,3
4905,2,Alex Bowman,4045,88,9,2
4905,2,Ryan Newman,2394,6,10,1
4907,1,Joey Logano,3859,22,1,0
4907,1,Denny Hamlin,1361,11,2,0
4907,1,Chase Elliott,4062,9,3,0
4907,1,Brad Keselowski,1816,2,4,0
4907,1,Ryan Blaney,4023,12,5,6
4907,1,Kyle Busch,454,18,6,5
4907,1,Alex Bowman,4045,88,7,4
4907,1,Clint Bowyer,339,14,8,3
4907,1,Kurt Busch,453,1,9,2
4907,1,Matt DiBenedetto,3916,21,10,1
4907,2,Brad Keselowski,1816,2,1,0
4907,2,Chase Elliott,4062,9,2,0
4907,2,Joey Logano,3859,22,3,0
4907,2,Denny Hamlin,1361,11,4,0
4907,2,Ryan Blaney,4023,12,5,6
4907,2,Jimmie Johnson,1717,48,6,5
4907,2,Kurt Busch,453,1,7,4
4907,2,Kyle Busch,454,18,8,3
4907,2,Matt DiBenedetto,3916,21,9,2
4907,2,William Byron,4184,24,10,1
4909,1,Jeb Burton,4018,8,1,10
4909,1,Michael Annett,3861,1,2,9
4909,1,Justin Allgaier,34,7,3,8
4909,1,Noah Gragson,4224,9,4,7
4909,1,Justin Haley,4172,11,5,6
4909,1,Austin Cindric,4180,22,6,5
4909,1,Myatt Snider,4223,21,7,4
4909,1,Harrison Burton,4217,20,8,3
4909,1,Alex Labbe,4225,36,9,2
4909,1,Chase Briscoe,4228,98,10,1
4909,2,Justin Allgaier,34,7,1,10
4909,2,Justin Haley,4172,11,2,9
4909,2,Jeb Burton,4018,8,3,8
4909,2,Ryan Sieg,3884,39,4,7
4909,2,Austin Cindric,4180,22,5,6
4909,2,Brandon Brown,4118,68,6,5
4909,2,Ross Chastain,4001,38,7,4
4909,2,Brandon Jones,4085,19,8,3
4909,2,Noah Gragson,4224,9,9,2
4909,2,Chase Briscoe,4228,98,10,1
4911,1,Chase Briscoe,4228,98,1,10
4911,1,Ross Chastain,4001,10,2,9
4911,1,Austin Cindric,4180,22,3,8
4911,1,Brandon Jones,4085,19,4,7
4911,1,Justin Allgaier,34,7,5,6
4911,1,Michael Annett,3861,1,6,5
4911,1,Harrison Burton,4217,20,7,4
4911,1,Noah Gragson,4224,9,8,3
4911,1,Justin Haley,4172,11,9,2
4911,1,Riley Herbst,4269,18,10,1
4911,2,Justin Allgaier,34,7,1,10
4911,2,Austin Cindric,4180,22,2,9
4911,2,Chase Briscoe,4228,98,3,8
4911,2,Michael Annett,3861,1,4,7
4911,2,Harrison Burton,4217,20,5,6
4911,2,Ross Chastain,4001,10,6,5
4911,2,Ryan Sieg,3884,39,7,4
4911,2,Riley Herbst,4269,18,8,3
4911,2,Brandon Jones,4085,19,9,2
4911,2,Myatt Snider,4223,21,10,1
4913,1,Brandon Jones,4085,19,1,10
4913,1,Chase Briscoe,4228,98,2,9
4913,1,Harrison Burton,4217,20,3,8
4913,1,Ross Chastain,4001,10,4,7
4913,1,Daniel Hemric,4093,8,5,6
4913,1,Riley Herbst,4269,18,6,5
4913,1,Ryan Sieg,3884,39,7,4
4913,1,Austin Cindric,4180,22,8,3
4913,1,Noah Gragson,4224,9,9,2
4913,1,Michael Annett,3861,1,10,1
4913,2,Brandon Jones,4085,19,1,10
4913,2,Daniel Hemric,4093,8,2,9
4913,2,Harrison Burton,4217,20,3,8
4913,2,Chase Briscoe,4228,98,4,7
4913,2,Austin Cindric,4180,22,5,6
4913,2,Riley Herbst,4269,18,6,5
4913,2,Ross Chastain,4001,10,7,4
4913,2,Justin Allgaier,34,7,8,3
4913,2,Ryan Sieg,3884,39,9,2
4913,2,Michael Annett,3861,1,10,1
4912,1,Justin Allgaier,34,7,1,10
4912,1,Ross Chastain,4001,10,2,9
4912,1,Chase Briscoe,4228,98,3,8
4912,1,Kyle Busch,454,54,4,0
4912,1,Austin Cindric,4180,22,5,6
4912,1,Noah Gragson,4224,9,6,5
4912,1,Brad Keselowski,1816,12,7,0
4912,1,Justin Haley,4172,11,8,3
4912,1,Harrison Burton,4217,20,9,2
4912,1,Brandon Jones,4085,19,10,1
4912,2,Noah Gragson,4224,9,1,10
4912,2,Ross Chastain,4001,10,2,9
4912,2,Chase Briscoe,4228,98,3,8
4912,2,Kyle Busch,454,54,4,0
4912,2,Justin Allgaier,34,7,5,6
4912,2,Ryan Sieg,3884,39,6,5
4912,2,Brandon Jones,4085,19,7,4
4912,2,Harrison Burton,4217,20,8,3
4912,2,Austin Cindric,4180,22,9,2
4912,2,Brandon Brown,4118,68,10,1
4970,1,Noah Gragson,4224,9,1,10
4970,1,Ross Chastain,4001,10,2,9
4970,1,Ryan Sieg,3884,39,3,8
4970,1,Kyle Busch,454,54,4,0
4970,1,Austin Cindric,4180,22,5,6
4970,1,Justin Allgaier,34,7,6,5
4970,1,Daniel Hemric,4093,8,7,4
4970,1,Chase Briscoe,4228,98,8,3
4970,1,Michael Annett,3861,1,9,2
4970,1,Justin Haley,4172,11,10,1
4970,2,Kyle Busch,454,54,1,0
4970,2,Justin Allgaier,34,7,2,9
4970,2,Noah Gragson,4224,9,3,8
4970,2,Chase Briscoe,4228,98,4,7
4970,2,Michael Annett,3861,1,5,6
4970,2,Daniel Hemric,4093,8,6,5
4970,2,Ross Chastain,4001,10,7,4
4970,2,Austin Cindric,4180,22,8,3
4970,2,Ryan Sieg,3884,39,9,2
4970,2,Jeremy Clements,595,51,10,1
4919,1,Kyle Busch,454,54,1,0
4919,1,Ross Chastain,4001,10,2,9
4919,1,Justin Haley,4172,11,3,8
4919,1,Noah Gragson,4224,9,4,7
4919,1,Brandon Jones,4085,19,5,6
4919,1,Austin Cindric,4180,22,6,5
4919,1,Riley Herbst,4269,18,7,4
4919,1,Chase Briscoe,4228,98,8,3
4919,1,Daniel Hemric,4093,8,9,2
4919,1,Harrison Burton,4217,20,10,1
4919,2,Kyle Busch,454,54,1,0
4919,2,Ross Chastain,4001,10,2,9
4919,2,Chase Briscoe,4228,98,3,8
4919,2,Austin Cindric,4180,22,4,7
4919,2,Noah Gragson,4224,9,5,6
4919,2,Brandon Jones,4085,19,6,5
4919,2,Daniel Hemric,4093,8,7,4
4919,2,Riley Herbst,4269,18,8,3
4919,2,Justin Haley,4172,11,9,2
4919,2,Harrison Burton,4217,20,10,1
4976,1,Noah Gragson,4224,9,1,10
4976,1,Justin Allgaier,34,7,2,9
4976,1,Chase Briscoe,4228,98,3,8
4976,1,Justin Haley,4172,11,4,7
4976,1,Daniel Hemric,4093,8,5,6
4976,1,Riley Herbst,4269,18,6,5
4976,1,Brandon Jones,4085,19,7,4
4976,1,AJ Allmendinger,3774,16,8,3
4976,1,Ryan Sieg,3884,39,9,2
4976,1,Myatt Snider,4223,21,10,1
4976,2,Justin Allgaier,34,7,1,10
4976,2,Noah Gragson,4224,9,2,9
4976,2,Justin Haley,4172,11,3,8
4976,2,Harrison Burton,4217,20,4,7
4976,2,Chase Briscoe,4228,98,5,6
4976,2,Brandon Jones,4085,19,6,5
4976,2,Daniel Hemric,4093,8,7,4
4976,2,Myatt Snider,4223,21,8,3
4976,2,Riley Herbst,4269,18,9,2
4976,2,AJ Allmendinger,3774,16,10,1
4977,1,Austin Cindric,4180,22,1,10
4977,1,Ross Chastain,4001,10,2,9
4977,1,Justin Haley,4172,11,3,8
4977,1,Justin Allgaier,34,7,4,7
4977,1,Daniel Hemric,4093,8,5,6
4977,1,Noah Gragson,4224,9,6,5
4977,1,Riley Herbst,4269,18,7,4
4977,1,Chase Briscoe,4228,98,8,3
4977,1,AJ Allmendinger,3774,16,9,2
4977,1,Harrison Burton,4217,20,10,1
4977,2,Austin Cindric,4180,22,1,10
4977,2,Chase Briscoe,4228,98,2,9
4977,2,Ross Chastain,4001,10,3,8
4977,2,Daniel Hemric,4093,8,4,7
4977,2,AJ Allmendinger,3774,16,5,6
4977,2,Noah Gragson,4224,9,6,5
4977,2,Justin Haley,4172,11,7,4
4977,2,Justin Allgaier,34,7,8,3
4977,2,Michael Annett,3861,1,9,2
4977,2,Harrison Burton,4217,20,10,1
4978,1,Ryan Sieg,3884,39,1,10
4978,1,Ross Chastain,4001,10,2,9
4978,1,Noah Gragson,4224,9,3,8
4978,1,Austin Cindric,4180,22,4,7
4978,1,Alex Labbe,4225,36,5,6
4978,1,Kyle Weatherman,4187,47,6,5
4978,1,Dale Earnhardt Jr,915,8,7,4
4978,1,Justin Haley,4172,11,8,3
4978,1,Brandon Jones,4085,19,9,2
4978,1,Joe Graf Jr,4313,08,10,1
4978,2,Noah Gragson,4224,9,1,10
4978,2,Austin Cindric,4180,22,2,9
4978,2,Ross Chastain,4001,10,3,8
4978,2,Dale Earnhardt Jr,915,8,4,7
4978,2,Brandon Jones,4085,19,5,6
4978,2,Justin Haley,4172,11,6,5
4978,2,Harrison Burton,4217,20,7,4
4978,2,Anthony Alfredo,4301,21,8,3
4978,2,Ryan Sieg,3884,39,9,2
4978,2,Justin Allgaier,34,7,10,1
4979,1,Ryan Sieg,3884,39,1,10
4979,1,Michael Annett,3861,1,2,9
4979,1,Austin Cindric,4180,22,3,8
4979,1,Brandon Jones,4085,19,4,7
4979,1,Justin Allgaier,34,7,5,6
4979,1,Noah Gragson,4224,9,6,5
4979,1,Harrison Burton,4217,20,7,4
4979,1,Daniel Hemric,4093,8,8,3
4979,1,Timmy Hill,3984,61,9,0
4979,1,Bayley Currey,4257,74,10,0
4979,2,Noah Gragson,4224,9,1,10
4979,2,Austin Cindric,4180,22,2,9
4979,2,Brandon Jones,4085,19,3,8
4979,2,Chase Briscoe,4228,98,4,7
4979,2,Daniel Hemric,4093,8,5,6
4979,2,Harrison Burton,4217,20,6,5
4979,2,Justin Allgaier,34,7,7,4
4979,2,Michael Annett,3861,1,8,3
4979,2,Anthony Alfredo,4301,21,9,2
4979,2,AJ Allmendinger,3774,16,10,1
4980,1,Justin Haley,4172,11,1,10
4980,1,Anthony Alfredo,4301,21,2,9
4980,1,Chase Briscoe,4228,98,3,8
4980,1,Ross Chastain,4001,10,4,7
4980,1,Brandon Jones,4085,19,5,6
4980,1,Austin Cindric,4180,22,6,5
4980,1,Harrison Burton,4217,20,7,4
4980,1,Brett Moffitt,4038,02,8,0
4980,1,Michael Annett,3861,1,9,2
4980,1,Gray Gaulding,4103,07,10,0
4980,2,Chase Briscoe,4228,98,1,10
4980,2,Michael Annett,3861,1,2,9
4980,2,Austin Cindric,4180,22,3,8
4980,2,Noah Gragson,4224,9,4,7
4980,2,Ross Chastain,4001,10,5,6
4980,2,Justin Haley,4172,11,6,5
4980,2,Jeb Burton,4018,8,7,4
4980,2,Brandon Jones,4085,19,8,3
4980,2,Brett Moffitt,4038,02,9,0
4980,2,Brandon Brown,4118,68,10,1
4920,1,Austin Cindric,4180,22,1,10
4920,1,Ross Chastain,4001,10,2,9
4920,1,Justin Allgaier,34,7,3,8
4920,1,Myatt Snider,4223,21,4,7
4920,1,Michael Annett,3861,1,5,6
4920,1,Chase Briscoe,4228,98,6,5
4920,1,Noah Gragson,4224,9,7,4
4920,1,Riley Herbst,4269,18,8,3
4920,1,Justin Haley,4172,11,9,2
4920,1,Daniel Hemric,4093,8,10,1
4920,2,Justin Allgaier,34,7,1,10
4920,2,Austin Cindric,4180,22,2,9
4920,2,Noah Gragson,4224,9,3,8
4920,2,Daniel Hemric,4093,8,4,7
4920,2,Riley Herbst,4269,18,5,6
4920,2,Michael Annett,3861,1,6,5
4920,2,Myatt Snider,4223,21,7,4
4920,2,Ryan Sieg,3884,39,8,3
4920,2,Brett Moffitt,4038,02,9,0
4920,2,Jeremy Clements,595,51,10,1
4933,1,Austin Cindric,4180,22,1,10
4933,1,Justin Allgaier,34,7,2,9
4933,1,Justin Haley,4172,11,3,8
4933,1,Chase Briscoe,4228,98,4,7
4933,1,Brandon Jones,4085,19,5,6
4933,1,Noah Gragson,4224,9,6,5
4933,1,Ross Chastain,4001,10,7,4
4933,1,Harrison Burton,4217,20,8,3
4933,1,Alex Labbe,4225,90,9,2
4933,1,Jeremy Clements,595,51,10,1
4933,2,Chase Briscoe,4228,98,1,10
4933,2,Justin Allgaier,34,7,2,9
4933,2,Ryan Sieg,3884,39,3,8
4933,2,Justin Haley,4172,11,4,7
4933,2,Michael Annett,3861,1,5,6
4933,2,Brandon Brown,4118,68,6,5
4933,2,Josh Bilicki,4213,99,7,4
4933,2,Timmy Hill,3984,13,8,0
4933,2,Harrison Burton,4217,20,9,2
4933,2,AJ Allmendinger,3774,16,10,1
4987,1,Noah Gragson,4224,9,1,10
4987,1,Harrison Burton,4217,20,2,9
4987,1,Austin Cindric,4180,22,3,8
4987,1,Ross Chastain,4001,10,4,7
4987,1,Anthony Alfredo,4301,21,5,6
4987,1,Michael Annett,3861,1,6,5
4987,1,Justin Haley,4172,11,7,4
4987,1,Justin Allgaier,34,7,8,3
4987,1,Ryan Sieg,3884,39,9,2
4987,1,Brett Moffitt,4038,02,10,0
4987,2,Noah Gragson,4224,9,1,10
4987,2,Austin Cindric,4180,22,2,9
4987,2,Chase Briscoe,4228,98,3,8
4987,2,Ross Chastain,4001,10,4,7
4987,2,Riley Herbst,4269,18,5,6
4987,2,Justin Allgaier,34,7,6,5
4987,2,Michael Annett,3861,1,7,4
4987,2,Ryan Sieg,3884,39,8,3
4987,2,Brandon Brown,4118,68,9,2
4987,2,Anthony Alfredo,4301,21,10,1
4925,1,Noah Gragson,4224,9,1,10
4925,1,Harrison Burton,4217,20,2,9
4925,1,Austin Cindric,4180,22,3,8
4925,1,Anthony Alfredo,4301,21,4,7
4925,1,Brandon Jones,4085,19,5,6
4925,1,Riley Herbst,4269,18,6,5
4925,1,Chase Briscoe,4228,98,7,4
4925,1,Jeremy Clements,595,51,8,3
4925,1,Daniel Hemric,4093,8,9,2
4925,1,Ross Chastain,4001,10,10,1
4925,2,Austin Cindric,4180,22,1,10
4925,2,Anthony Alfredo,4301,21,2,9
4925,2,Harrison Burton,4217,20,3,8
4925,2,Chase Briscoe,4228,98,4,7
4925,2,Daniel Hemric,4093,8,5,6
4925,2,Riley Herbst,4269,18,6,5
4925,2,Brandon Jones,4085,19,7,4
4925,2,Noah Gragson,4224,9,8,3
4925,2,Justin Haley,4172,11,9,2
4925,2,Jeremy Clements,595,51,10,1
4926,1,Justin Allgaier,34,7,1,10
4926,1,Brandon Jones,4085,19,2,9
4926,1,Austin Cindric,4180,22,3,8
4926,1,Chase Briscoe,4228,98,4,7
4926,1,Harrison Burton,4217,20,5,6
4926,1,Noah Gragson,4224,9,6,5
4926,1,Michael Annett,3861,1,7,4
4926,1,Ross Chastain,4001,10,8,3
4926,1,Anthony Alfredo,4301,21,9,2
4926,1,Jeb Burton,4018,8,10,1
4926,2,Justin Allgaier,34,7,1,10
4926,2,Austin Cindric,4180,22,2,9
4926,2,Brandon Jones,4085,19,3,8
4926,2,Noah Gragson,4224,9,4,7
4926,2,Chase Briscoe,4228,98,5,6
4926,2,Harrison Burton,4217,20,6,5
4926,2,Jeb Burton,4018,8,7,4
4926,2,Ryan Sieg,3884,39,8,3
4926,2,Michael Annett,3861,1,9,2
4926,2,Anthony Alfredo,4301,21,10,1
4988,1,Austin Cindric,4180,22,1,10
4988,1,Ross Chastain,4001,10,2,9
4988,1,Harrison Burton,4217,20,3,8
4988,1,Brandon Jones,4085,19,4,7
4988,1,Justin Allgaier,34,7,5,6
4988,1,Justin Haley,4172,11,6,5
4988,1,Daniel Hemric,4093,8,7,4
4988,1,Brett Moffitt,4038,02,8,0
4988,1,Riley Herbst,4269,18,9,2
4988,1,Kaz Grala,4191,21,10,1
4988,2,Austin Cindric,4180,22,1,10
4988,2,Harrison Burton,4217,20,2,9
4988,2,Justin Allgaier,34,7,3,8
4988,2,Ross Chastain,4001,10,4,7
4988,2,Justin Haley,4172,11,5,6
4988,2,Brandon Jones,4085,19,6,5
4988,2,Chase Briscoe,4228,98,7,4
4988,2,Riley Herbst,4269,18,8,3
4988,2,Daniel Hemric,4093,8,9,2
4988,2,Noah Gragson,4224,9,10,1
4931,1,Justin Haley,4172,11,1,10
4931,1,Austin Cindric,4180,22,2,9
4931,1,Chase Briscoe,4228,98,3,8
4931,1,Ross Chastain,4001,10,4,7
4931,1,Andy Lally,3816,02,5,6
4931,1,Justin Allgaier,34,7,6,5
4931,1,Michael Annett,3861,1,7,4
4931,1,Josh Bilicki,4213,99,8,3
4931,1,Jade Buford,4346,6,9,2
4931,1,Rc Enerson,4360,07,10,1
4931,2,AJ Allmendinger,3774,16,1,10
4931,2,Ross Chastain,4001,10,2,9
4931,2,Justin Haley,4172,11,3,8
4931,2,Josh Bilicki,4213,99,4,7
4931,2,Andy Lally,3816,02,5,6
4931,2,Kaz Grala,4191,21,6,5
4931,2,Brandon Brown,4118,68,7,4
4931,2,Jade Buford,4346,6,8,3
4931,2,Michael Annett,3861,1,9,2
4931,2,Scott Heckert,4200,78,10,1
4928,1,Austin Cindric,4180,22,1,10
4928,1,Noah Gragson,4224,9,2,9
4928,1,Jade Buford,4346,07,3,8
4928,1,Riley Herbst,4269,18,4,7
4928,1,Earl Bamber,4361,21,5,6
4928,1,Justin Allgaier,34,7,6,5
4928,1,Chase Briscoe,4228,98,7,4
4928,1,Brandon Brown,4118,68,8,3
4928,1,Michael Annett,3861,1,9,2
4928,1,Andy Lally,3816,02,10,1
4928,2,Chase Briscoe,4228,98,1,10
4928,2,Austin Cindric,4180,22,2,9
4928,2,Harrison Burton,4217,20,3,8
4928,2,AJ Allmendinger,3774,16,4,7
4928,2,Andy Lally,3816,02,5,6
4928,2,Preston Pardus,4317,36,6,5
4928,2,Earl Bamber,4361,21,7,4
4928,2,Brandon Jones,4085,19,8,3
4928,2,Justin Allgaier,34,7,9,2
4928,2,Riley Herbst,4269,18,10,1
4937,1,Austin Cindric,4180,22,1,10
4937,1,Noah Gragson,4224,9,2,9
4937,1,Justin Allgaier,34,7,3,8
4937,1,Ross Chastain,4001,10,4,7
4937,1,Harrison Burton,4217,20,5,6
4937,1,Riley Herbst,4269,18,6,5
4937,1,Brandon Jones,4085,19,7,4
4937,1,Chase Briscoe,4228,98,8,3
4937,1,Michael Annett,3861,1,9,2
4937,1,Ryan Sieg,3884,39,10,1
4937,2,Justin Allgaier,34,7,1,10
4937,2,Austin Cindric,4180,22,2,9
4937,2,Ross Chastain,4001,10,3,8
4937,2,Noah Gragson,4224,9,4,7
4937,2,Riley Herbst,4269,18,5,6
4937,2,Harrison Burton,4217,20,6,5
4937,2,Justin Haley,4172,11,7,4
4937,2,Brandon Jones,4085,19,8,3
4937,2,Jeb Burton,4018,8,9,2
4937,2,Michael Annett,3861,1,10,1
4994,1,Ross Chastain,4001,10,1,10
4994,1,Justin Allgaier,34,7,2,9
4994,1,Brett Moffitt,4038,02,3,0
4994,1,Riley Herbst,4269,18,4,7
4994,1,Noah Gragson,4224,9,5,6
4994,1,Chase Briscoe,4228,98,6,5
4994,1,Austin Cindric,4180,22,7,4
4994,1,Justin Haley,4172,11,8,3
4994,1,Daniel Hemric,4093,8,9,2
4994,1,Brandon Brown,4118,68,10,1
4994,2,Chase Briscoe,4228,98,1,10
4994,2,Justin Allgaier,34,7,2,9
4994,2,Ross Chastain,4001,10,3,8
4994,2,Austin Cindric,4180,22,4,7
4994,2,Noah Gragson,4224,9,5,6
4994,2,Daniel Hemric,4093,8,6,5
4994,2,Brandon Jones,4085,19,7,4
4994,2,Brett Moffitt,4038,02,8,0
4994,2,Harrison Burton,4217,20,9,2
4994,2,Justin Haley,4172,11,10,1
4924,1,Justin Haley,4172,11,1,10
4924,1,Ross Chastain,4001,10,2,9
4924,1,Austin Cindric,4180,22,3,8
4924,1,Brandon Brown,4118,68,4,7
4924,1,Chase Briscoe,4228,98,5,6
4924,1,Riley Herbst,4269,18,6,5
4924,1,Noah Gragson,4224,9,7,4
4924,1,Justin Allgaier,34,7,8,3
4924,1,Brandon Jones,4085,19,9,2
4924,1,Daniel Hemric,4093,8,10,1
4924,2,AJ Allmendinger,3774,16,1,10
4924,2,Ross Chastain,4001,10,2,9
4924,2,Justin Haley,4172,11,3,8
4924,2,Gray Gaulding,4103,07,4,0
4924,2,Michael Annett,3861,1,5,6
4924,2,Riley Herbst,4269,18,6,5
4924,2,Harrison Burton,4217,20,7,4
4924,2,Chase Briscoe,4228,98,8,3
4924,2,Austin Cindric,4180,22,9,2
4924,2,Ryan Sieg,3884,39,10,1
4932,1,Denny Hamlin,1361,54,1,0
4932,1,Ross Chastain,4001,10,2,9
4932,1,Austin Cindric,4180,22,3,8
4932,1,Chase Briscoe,4228,98,4,7
4932,1,Noah Gragson,4224,9,5,6
4932,1,Brandon Jones,4085,19,6,5
4932,1,Tommy Joe Martins,3902,44,7,4
4932,1,Michael Annett,3861,1,8,3
4932,1,Ryan Sieg,3884,39,9,2
4932,1,Justin Allgaier,34,7,10,1
4932,2,Denny Hamlin,1361,54,1,0
4932,2,Brandon Jones,4085,19,2,9
4932,2,Chase Briscoe,4228,98,3,8
4932,2,Ross Chastain,4001,10,4,7
4932,2,Harrison Burton,4217,20,5,6
4932,2,Ryan Sieg,3884,39,6,5
4932,2,Austin Cindric,4180,22,7,4
4932,2,Michael Annett,3861,1,8,3
4932,2,Jeremy Clements,595,51,9,2
4932,2,Riley Herbst,4269,18,10,1
4935,1,Austin Cindric,4180,22,1,10
4935,1,Chase Briscoe,4228,98,2,9
4935,1,Ross Chastain,4001,10,3,8
4935,1,Justin Haley,4172,11,4,7
4935,1,Justin Allgaier,34,7,5,6
4935,1,Michael Annett,3861,1,6,5
4935,1,Kaz Grala,4191,21,7,4
4935,1,Kyle Busch,454,54,8,0
4935,1,Brett Moffitt,4038,02,9,0
4935,1,Jeremy Clements,595,51,10,1
4935,2,Justin Allgaier,34,7,1,10
4935,2,Ross Chastain,4001,10,2,9
4935,2,Justin Haley,4172,11,3,8
4935,2,Kyle Busch,454,54,4,0
4935,2,Kaz Grala,4191,21,5,6
4935,2,Austin Cindric,4180,22,6,5
4935,2,Brett Moffitt,4038,02,7,0
4935,2,Noah Gragson,4224,9,8,3
4935,2,Jeb Burton,4018,8,9,2
4935,2,Michael Annett,3861,1,10,1
5000,1,Justin Allgaier,34,7,1,10
5000,1,Noah Gragson,4224,9,2,9
5000,1,Justin Haley,4172,11,3,8
5000,1,Ross Chastain,4001,10,4,7
5000,1,Harrison Burton,4217,20,5,6
5000,1,Michael Annett,3861,1,6,5
5000,1,Riley Herbst,4269,18,7,4
5000,1,Jeb Burton,4018,8,8,3
5000,1,Ryan Sieg,3884,39,9,2
5000,1,Kaz Grala,4191,21,10,1
5000,2,Ross Chastain,4001,10,1,10
5000,2,Justin Haley,4172,11,2,9
5000,2,Jeb Burton,4018,8,3,8
5000,2,Chase Briscoe,4228,98,4,7
5000,2,Harrison Burton,4217,20,5,6
5000,2,Austin Cindric,4180,22,6,5
5000,2,Riley Herbst,4269,18,7,4
5000,2,Justin Allgaier,34,7,8,3
5000,2,Noah Gragson,4224,9,9,2
5000,2,Kaz Grala,4191,21,10,1
4930,1,Justin Allgaier,34,7,1,10
4930,1,Justin Haley,4172,11,2,9
4930,1,Chase Briscoe,4228,98,3,8
4930,1,Austin Cindric,4180,22,4,7
4930,1,Ross Chastain,4001,10,5,6
4930,1,Noah Gragson,4224,9,6,5
4930,1,Brandon Jones,4085,19,7,4
4930,1,Michael Annett,3861,1,8,3
4930,1,Jeb Burton,4018,8,9,2
4930,1,Harrison Burton,4217,20,10,1
4930,2,Justin Allgaier,34,7,1,10
4930,2,Austin Cindric,4180,22,2,9
4930,2,Chase Briscoe,4228,98,3,8
4930,2,Ross Chastain,4001,10,4,7
4930,2,Noah Gragson,4224,9,5,6
4930,2,Jeb Burton,4018,8,6,5
4930,2,Harrison Burton,4217,20,7,4
4930,2,Riley Herbst,4269,18,8,3
4930,2,Anthony Alfredo,4301,21,9,2
4930,2,Ryan Sieg,3884,39,10,1
4934,1,Chase Briscoe,4228,98,1,10
4934,1,Ross Chastain,4001,10,2,9
