race_id,stage_number,driver_fullname,driver_id,car_number,finishing_position,stage_points
5470,2,Jake Garcia,4423,13,10,1
5471,1,Ty Majeski,4235,98,1,10
5471,1,Ben Rhodes,4107,99,2,9
5471,1,Rajah Caruth,4422,71,3,8
5471,1,Taylor Gray,4406,17,4,7
5471,1,Corey Heim,4387,11,5,6
5471,1,Ty Dillon,4013,25,6,5
5471,1,Christian Eckes,4268,19,7,4
5471,1,Tanner Gray,4342,15,8,3
5471,1,Jack Wood,4391,91,9,2
5471,1,Tyler Ankrum,4296,18,10,1
5471,2,Tyler Ankrum,4296,18,1,10
5471,2,Jake Garcia,4423,13,2,9
5471,2,Stewart Friesen,4205,52,3,8
5471,2,Jack Wood,4391,91,4,7
5471,2,Layne Riggs,4446,38,5,6
5471,2,Ben Rhodes,4107,99,6,5
5471,2,Christian Eckes,4268,19,7,4
5471,2,Corey Heim,4387,11,8,3
5471,2,Daniel Dye,4451,43,9,2
5471,2,Grant Enfinger,3978,9,10,1
5472,1,Kaden Honeycutt,4427,45,1,10
5472,1,Tanner Gray,4342,15,2,9
5472,1,Rajah Caruth,4422,71,3,8
5472,1,Ty Majeski,4235,98,4,7
5472,1,Layne Riggs,4446,38,5,6
5472,1,Chase Purdy,4295,77,6,5
5472,1,Dean Thompson,4414,5,7,4
5472,1,Ben Rhodes,4107,99,8,3
5472,1,Connor Mosack,4433,7,9,2
5472,1,Bayley Currey,4257,41,10,1
5472,2,Tanner Gray,4342,15,1,10
5472,2,Chase Purdy,4295,77,2,9
5472,2,Kaden Honeycutt,4427,45,3,8
5472,2,Dean Thompson,4414,5,4,7
5472,2,Ty Majeski,4235,98,5,6
5472,2,Layne Riggs,4446,38,6,5
5472,2,Connor Mosack,4433,7,7,4
5472,2,Nicholas Sanchez,4416,2,8,3
5472,2,Daniel Dye,4451,43,9,2
5472,2,Taylor Gray,4406,17,10,1
5473,1,Ty Majeski,4235,98,1,10
5473,1,Christian Eckes,4268,19,2,9
5473,1,Nicholas Sanchez,4416,2,3,8
5473,1,Stewart Friesen,4205,52,4,7
5473,1,Corey Heim,4387,11,5,6
5473,1,Dean Thompson,4414,5,6,5
5473,1,Grant Enfinger,3978,9,7,4
5473,1,Ben Rhodes,4107,99,8,3
5473,1,Daniel Dye,4451,43,9,2
5473,1,Taylor Gray,4406,17,10,1
5473,2,Ty Majeski,4235,98,1,10
5473,2,Christian Eckes,4268,19,2,9
5473,2,Nicholas Sanchez,4416,2,3,8
5473,2,Ben Rhodes,4107,99,4,7
5473,2,Corey Heim,4387,11,5,6
5473,2,Grant Enfinger,3978,9,6,5
5473,2,Tanner Gray,4342,15,7,4
5473,2,Taylor Gray,4406,17,8,3
5473,2,Chase Purdy,4295,77,9,2
5473,2,Ty Dillon,4013,25,10,1
5474,1,Christian Eckes,4268,19,1,10
5474,1,Layne Riggs,4446,38,2,9
5474,1,Corey Heim,4387,11,3,8
5474,1,Grant Enfinger,3978,9,4,7
5474,1,Daniel Dye,4451,43,5,6
5474,1,Rajah Caruth,4422,71,6,5
5474,1,Stewart Friesen,4205,52,7,4
5474,1,Ty Majeski,4235,98,8,3
5474,1,Clint Bowyer,339,7,9,2
5474,1,Tyler Ankrum,4296,18,10,1
5474,2,Christian Eckes,4268,19,1,10
5474,2,Corey Heim,4387,11,2,9
5474,2,Rajah Caruth,4422,71,3,8
5474,2,Daniel Dye,4451,43,4,7
5474,2,Grant Enfinger,3978,9,5,6
5474,2,Ben Rhodes,4107,99,6,5
5474,2,Stewart Friesen,4205,52,7,4
5474,2,Matt Crafton,694,88,8,3
5474,2,Tyler Ankrum,4296,18,9,2
5474,2,Ty Majeski,4235,98,10,1
5476,1,Corey Heim,4387,11,1,10
5476,1,Christian Eckes,4268,19,2,9
5476,1,Tyler Ankrum,4296,18,3,8
5476,1,Daniel Dye,4451,43,4,7
5476,1,Grant Enfinger,3978,9,5,6
5476,1,Ty Majeski,4235,98,6,5
5476,1,Nicholas Sanchez,4416,2,7,4
5476,1,Taylor Gray,4406,17,8,3
5476,1,Stewart Friesen,4205,52,9,2
5476,1,Tanner Gray,4342,15,10,1
5476,2,Corey Heim,4387,11,1,10
5476,2,Christian Eckes,4268,19,2,9
5476,2,Daniel Dye,4451,43,3,8
5476,2,Grant Enfinger,3978,9,4,7
5476,2,Tyler Ankrum,4296,18,5,6
5476,2,Ty Majeski,4235,98,6,5
5476,2,Ross Chastain,4001,45,7,0
5476,2,Stewart Friesen,4205,52,8,3
5476,2,Tanner Gray,4342,15,9,2
5476,2,Matt Mills,4209,42,10,1
5478,1,Christian Eckes,4268,19,1,10
5478,1,Grant Enfinger,3978,9,2,9
5478,1,Corey Heim,4387,11,3,8
5478,1,Tyler Ankrum,4296,18,4,7
5478,1,Rajah Caruth,4422,71,5,6
5478,1,Ross Chastain,4001,45,6,0
5478,1,Nicholas Sanchez,4416,2,7,4
5478,1,Dean Thompson,4414,5,8,3
5478,1,Sammy Smith,4441,7,9,0
5478,1,Daniel Dye,4451,43,10,1
5478,2,Christian Eckes,4268,19,1,10
5478,2,Corey Heim,4387,11,2,9
5478,2,Ty Majeski,4235,98,3,8
5478,2,Matt Crafton,694,88,4,7
5478,2,Tyler Ankrum,4296,18,5,6
5478,2,Ross Chastain,4001,45,6,0
5478,2,Layne Riggs,4446,38,7,4
5478,2,Dean Thompson,4414,5,8,3
5478,2,Rajah Caruth,4422,71,9,2
5478,2,Nicholas Sanchez,4416,2,10,1
5477,1,Christian Eckes,4268,19,1,10
5477,1,Taylor Gray,4406,17,2,9
5477,1,Grant Enfinger,3978,9,3,8
5477,1,Ben Rhodes,4107,99,4,7
5477,1,Layne Riggs,4446,38,5,6
5477,1,Daniel Dye,4451,43,6,5
5477,1,Matt Crafton,694,88,7,4
5477,1,Corey Heim,4387,11,8,3
5477,1,Nicholas Sanchez,4416,2,9,2
5477,1,Rajah Caruth,4422,71,10,1
5477,2,Grant Enfinger,3978,9,1,10
5477,2,Christian Eckes,4268,19,2,9
5477,2,Daniel Dye,4451,43,3,8
5477,2,Layne Riggs,4446,38,4,7
5477,2,Corey Heim,4387,11,5,6
5477,2,Ben Rhodes,4107,99,6,5
5477,2,Rajah Caruth,4422,71,7,4
5477,2,Tyler Ankrum,4296,18,8,3
5477,2,Taylor Gray,4406,17,9,2
5477,2,Conner Jones,4461,66,10,1
5479,1,Ty Dillon,4013,25,1,10
5479,1,Jake Garcia,4423,13,2,9
5479,1,Christian Eckes,4268,19,3,8
5479,1,Ty Majeski,4235,98,4,7
5479,1,Nicholas Sanchez,4416,2,5,6
5479,1,Layne Riggs,4446,38,6,5
5479,1,Daniel Dye,4451,43,7,4
5479,1,Tanner Gray,4342,15,8,3
5479,1,Taylor Gray,4406,17,9,2
5479,1,Tyler Ankrum,4296,18,10,1
5479,2,Christian Eckes,4268,19,1,10
5479,2,Ty Majeski,4235,98,2,9
5479,2,Layne Riggs,4446,38,3,8
5479,2,Nicholas Sanchez,4416,2,4,7
5479,2,Taylor Gray,4406,17,5,6
5479,2,Daniel Dye,4451,43,6,5
5479,2,Tyler Ankrum,4296,18,7,4
5479,2,Matt Crafton,694,88,8,3
5479,2,Kaden Honeycutt,4427,45,9,2
5479,2,Grant Enfinger,3978,9,10,1
5481,1,Rajah Caruth,4422,71,1,10
5481,1,Corey Heim,4387,11,2,9
5481,1,Christian Eckes,4268,19,3,8
5481,1,Connor Zilisch,4481,7,4,0
5481,1,Nicholas Sanchez,4416,2,5,6
5481,1,Stewart Friesen,4205,52,6,5
5481,1,William Sawalich,4459,1,7,4
5481,1,Layne Riggs,4446,38,8,3
5481,1,Chase Purdy,4295,77,9,2
5481,1,Daniel Dye,4451,43,10,1
5481,2,Corey Heim,4387,11,1,10
5481,2,Christian Eckes,4268,19,2,9
5481,2,Rajah Caruth,4422,71,3,8
5481,2,Layne Riggs,4446,38,4,7
5481,2,Nicholas Sanchez,4416,2,5,6
5481,2,Stewart Friesen,4205,52,6,5
5481,2,William Sawalich,4459,1,7,4
5481,2,Matt Crafton,694,88,8,3
5481,2,Dean Thompson,4414,5,9,2
5481,2,Chase Purdy,4295,77,10,1
